,D001327
820__39492,-0.0005903181626839162
39485__546_357276,0.1438471062651124
818__310297,-0.010572530084107594
328814__28117_301301,-0.059555585788014974
33039__751585,-0.011398993056091182
33043__218538,0.11989632272410128
296__116085_371601,0.3113736579806574
817__28116_239935,0.037219497525676284
1747__204516,0.010358332253979462
1118061__562_821,0.15224124635256725
74426__328813_338188,0.1951132235073948
1282__550_571,0.10612070977878556
546__357276,-0.00035262514270661103
28117__301301,-0.054843127817878735
1283__28111,-0.043860753043495744
562__821,-0.02137048161349573
28116__239935,0.027424298719517282
376804__363265_487174,0.21137993768237945
1680__246787,0.05469478141452756
40214__147802,-0.2126827935928827
28130__47770,0.24623703462683302
1260__100886_487173,-0.8608320860533147
29382__626933,0.01486815447301796
40324__46228,0.10544801502657954
291645__545_54291,-0.13149267030824446
322095__1078764,0.08937642147232501
291644__384638,-0.4833957521505203
214856__387090,0.05822122905192108
328813__338188,0.08323560872228973
1304__1363,0.18189391468690747
1735__40545_329854,-0.06593277592308079
39488__40518_46503,-0.08223664591901343
1286__469613_626940,-0.6252087641512234
550__571,-0.15696694423196933
363265__487174,-0.21013461650278856
40520__1358_88431,0.02215916570233873
454155__287_387661,-0.11552328985207397
166486__39491_46506,-0.016104434602274162
154046__853_47678,-0.1638214491930256
1270__573_310298,0.5272627892020795
1689__658089,-0.22395901527825954
1354__28025,-0.8134283665016813
116085__371601,-0.5753590286910496
158836__454154,-0.4813053103926251
1408__552398,0.4912581313393511
39496__43765,0.3422607208294474
328812__626930,0.6105559889417118
28026__29361,1.1493027232309492
2173__626929,0.8817909414155659
1590__626932,0.5753612839264239
1582__487175,-0.7546301165921674
1318__53345,0.2574194981300075
40519__749535,-0.7668835134505121
197__410072,1.0586819094180118
103892__501496,0.6288713810728593
76759__303_674529,0.4967134484289651
411489__754333,-0.9143464098107522
545__54291,0.7678435661690771
147207__329_1531,-0.08981724660301027
40518__46503,0.11331065348019215
261299__33038_216816,-0.02939686738220455
100886__487173,-0.9063476565801848
40545__329854,-0.26255182394736065
1358__88431,0.1928742661265964
569__1351_1352,0.19650823667607745
624__45851_102862,-0.12710522766855334
729__1681,-0.8549187468980699
853__47678,-0.13534498174986462
573__310298,0.6667597781831615
303__674529,0.8186781215760881
469613__626940,1.0155202939979446
582__584_165179,-0.5284410055281955
329__1531,-1.078008798231462
287__387661,-0.7365779544982137
28125__823_360807,0.2830376806763374
45851__102862,-0.7189059432592032
39491__46506,-0.11284136216360027
33038__216816,1.0118876893725632
584__165179,0.3792179415553417
1351__1352,-0.5227919335956134
823__360807,0.4337279504388274
