"","Part","BalanceID","Component","Group","d.group"
"1859","-1","29348__39491_246787","39491","29348__39491_246787-1","p__Terrabacteria group"
"1883","-1","29348__39491_246787","246787","29348__39491_246787-1","p__FCB group"
"1931","1","1630__321327","1630","1630__3213271","p__Terrabacteria group"
"1983","-1","1630__321327","321327","1630__321327-1","p__Terrabacteria group"
"2035","1","33043__437898","33043","33043__4378981","p__Terrabacteria group"
"2082","-1","33043__437898","437898","33043__437898-1","p__Proteobacteria"
"2109","1","1584__487175","1584","1584__4871751","p__Terrabacteria group"
"2176","-1","1584__487175","487175","1584__487175-1","p__Proteobacteria"
"2215","1","33031__33959","33031","33031__339591","p__Terrabacteria group"
"2218","-1","33031__33959","33959","33031__33959-1","p__Terrabacteria group"
"2337","1","228603__1124188","228603","228603__11241881","p__FCB group"
"2362","-1","228603__1124188","1124188","228603__1124188-1","p__FCB group"
"2441","1","341225__454154","341225","341225__4541541","p__Terrabacteria group"
"2447","-1","341225__454154","454154","341225__454154-1","p__FCB group"
"2492","1","35785__52226","35785","35785__522261","p__Terrabacteria group"
"2506","-1","35785__52226","52226","35785__52226-1","p__Terrabacteria group"
"2566","1","1605__264027","1605","1605__2640271","p__Terrabacteria group"
"2613","-1","1605__264027","264027","1605__264027-1","p__FCB group"
"2682","1","40519__40520","40519","40519__405201","p__Terrabacteria group"
"2683","-1","40519__40520","40520","40519__40520-1","p__Terrabacteria group"
"2797","1","301302__309120","301302","301302__3091201","p__Terrabacteria group"
"2799","-1","301302__309120","309120","301302__309120-1","p__Terrabacteria group"
"2835","1","1515__328813","1515","1515__3288131","p__Terrabacteria group"
"2894","-1","1515__328813","328813","1515__328813-1","p__FCB group"
"2973","1","218538__650643","218538","218538__6506431","p__Terrabacteria group"
"2998","-1","218538__650643","650643","218538__650643-1","p__FCB group"
"3009","1","840__472113","840","840__4721131","p__FCB group"
"3085","-1","840__472113","472113","840__472113-1","p__FCB group"
"3147","1","88431__204516_328814","88431","88431__204516_3288141","p__Terrabacteria group"
"3153","-1","88431__204516_328814","204516","88431__204516_328814-1","p__FCB group"
"3168","-1","88431__204516_328814","328814","88431__204516_328814-1","p__FCB group"
"3270","1","633701__1297750","633701","633701__12977501","p__FCB group"
"3274","-1","633701__1297750","1297750","633701__1297750-1","p__FCB group"
"3353","1","357276__1755626","357276","357276__17556261","p__FCB group"
"3367","-1","357276__1755626","1755626","357276__1755626-1","p__Terrabacteria group"
"3382","1","1559__308994_626937","1559","1559__308994_6269371","p__Terrabacteria group"
"3435","-1","1559__308994_626937","308994","1559__308994_626937-1","p__Terrabacteria group"
"3451","-1","1559__308994_626937","626937","1559__308994_626937-1","p__Terrabacteria group"
"3466","1","1264__84026","1264","1264__840261","p__Terrabacteria group"
"3508","-1","1264__84026","84026","1264__84026-1","p__Terrabacteria group"
"3579","1","29466__166486","29466","29466__1664861","p__Terrabacteria group"
"3604","-1","29466__166486","166486","29466__166486-1","p__Terrabacteria group"
"3652","1","1335__84032","1335","1335__840321","p__Terrabacteria group"
"3692","-1","1335__84032","84032","1335__84032-1","p__Terrabacteria group"
"3752","1","1735__291645","1735","1735__2916451","p__Terrabacteria group"
"3797","-1","1735__291645","291645","1735__291645-1","p__FCB group"
"3833","1","1308__28129","1308","1308__281291","p__Terrabacteria group"
"3848","-1","1308__28129","28129","1308__28129-1","p__FCB group"
"3915","1","818__84030","818","818__840301","p__FCB group"
"3964","-1","818__84030","84030","818__84030-1","p__Terrabacteria group"
"4031","1","28135__180311_310298","28135","28135__180311_3102981","p__FCB group"
"4060","-1","28135__180311_310298","180311","28135__180311_310298-1","p__Terrabacteria group"
"4075","-1","28135__180311_310298","310298","28135__180311_310298-1","p__FCB group"
"4154","1","204516__328814","204516","204516__3288141","p__FCB group"
"4169","-1","204516__328814","328814","204516__328814-1","p__FCB group"
"4190","-1","1307__821_1304","821","1307__821_1304-1","p__FCB group"
"4195","-1","1307__821_1304","1304","1307__821_1304-1","p__Terrabacteria group"
"4196","1","1307__821_1304","1307","1307__821_13041","p__Terrabacteria group"
"4316","1","39491__246787","39491","39491__2467871","p__Terrabacteria group"
"4340","-1","39491__246787","246787","39491__246787-1","p__FCB group"
"4436","1","308994__626937","308994","308994__6269371","p__Terrabacteria group"
"4452","-1","308994__626937","626937","308994__626937-1","p__Terrabacteria group"
"4515","1","180311__310298","180311","180311__3102981","p__Terrabacteria group"
"4530","-1","180311__310298","310298","180311__310298-1","p__FCB group"
"4554","1","821__1304","821","821__13041","p__FCB group"
"4559","-1","821__1304","1304","821__1304-1","p__Terrabacteria group"
