,D007676
397865__40519_40520,-0.032220658271632195
820__28117_45851,0.053066472569894566
28116__818_84030,0.0
853__47246,0.15599152448419484
817__187327,-0.030227827760673637
46503__1515_328813,0.33451377054984804
39485__29466_166486,0.06627403666402969
39488__1335_84032,-0.3638608174453474
46506__261299,-0.3509704862585482
1496__28118,-0.059707608581927314
36847__1735_291645,0.0
823__1624,0.05051382481529657
214856__1465754,-0.3188986191449511
28111__1264_84026,0.2740460441737171
1596__310297,0.0
28117__45851,-0.319273172896874
1195760__1308_28129,0.07054551568730673
39492__197614,-0.06931111931818887
40518__357276_1755626,-0.3522341025267469
165179__371601,0.07901686925096026
29348__39491_246787,-0.1103660751730955
1630__321327,0.332473725034819
33043__437898,-0.06728167163709405
1584__487175,0.2803919964417711
33031__33959,-0.08501379122935425
228603__1124188,-0.034523462924751364
341225__454154,-0.10200472866497656
35785__52226,-0.2386043846691609
1605__264027,-0.16542733226084413
40519__40520,-0.6085385114268782
301302__309120,0.3105875524911926
1515__328813,-0.1066658606168545
218538__650643,-0.17486808409692967
840__472113,-0.022338749407432558
88431__204516_328814,0.07731442076044928
633701__1297750,-0.0032779495994923052
357276__1755626,-0.12733009497059028
1559__308994_626937,-0.0756522441653514
1264__84026,-0.001423738771800528
29466__166486,0.19332029986176766
1335__84032,0.2411084465001688
1735__291645,-0.2259792122959507
1308__28129,0.2442252948745593
818__84030,-0.3922532726658192
28135__180311_310298,-0.12416963965635586
204516__328814,-0.1291059087512286
1307__821_1304,-0.24508474471328265
39491__246787,-0.8668886294534481
308994__626937,-0.9910455051166568
180311__310298,0.7536825351950498
821__1304,-0.6756851372463456
