oldID,newID
397865_and_40519_and_40520,397865__40519_40520
28117_and_45851_and_820,820__28117_45851
28116_and_818_and_84030,28116__818_84030
47246_and_853,853__47246
187327_and_817,817__187327
1515_and_328813_and_46503,46503__1515_328813
166486_and_29466_and_39485,39485__29466_166486
1335_and_39488_and_84032,39488__1335_84032
261299_and_46506,46506__261299
1496_and_28118,1496__28118
1735_and_291645_and_36847,36847__1735_291645
1624_and_823,823__1624
1465754_and_214856,214856__1465754
1264_and_28111_and_84026,28111__1264_84026
1596_and_310297,1596__310297
28117_and_45851,28117__45851
1195760_and_1308_and_28129,1195760__1308_28129
197614_and_39492,39492__197614
1755626_and_357276_and_40518,40518__357276_1755626
165179_and_371601,165179__371601
246787_and_29348_and_39491,29348__39491_246787
1630_and_321327,1630__321327
33043_and_437898,33043__437898
1584_and_487175,1584__487175
33031_and_33959,33031__33959
1124188_and_228603,228603__1124188
341225_and_454154,341225__454154
35785_and_52226,35785__52226
1605_and_264027,1605__264027
40519_and_40520,40519__40520
301302_and_309120,301302__309120
1515_and_328813,1515__328813
218538_and_650643,218538__650643
472113_and_840,840__472113
204516_and_328814_and_88431,88431__204516_328814
1297750_and_633701,633701__1297750
1755626_and_357276,357276__1755626
1559_and_308994_and_626937,1559__308994_626937
1264_and_84026,1264__84026
166486_and_29466,29466__166486
1335_and_84032,1335__84032
1735_and_291645,1735__291645
1308_and_28129,1308__28129
818_and_84030,818__84030
180311_and_28135_and_310298,28135__180311_310298
204516_and_328814,204516__328814
1304_and_1307_and_821,1307__821_1304
246787_and_39491,39491__246787
308994_and_626937,308994__626937
180311_and_310298,180311__310298
1304_and_821,821__1304
