"","Part","BalanceID","Component","Group","d.group"
"73","-1","291644__1535_1646377","1535","291644__1535_1646377-1","p__Terrabacteria group"
"324","1","291644__1535_1646377","291644","291644__1535_16463771","p__FCB group"
"414","-1","291644__1535_1646377","1646377","291644__1535_1646377-1","p__Proteobacteria"
"496","1","1535__1646377","1535","1535__16463771","p__Terrabacteria group"
"837","-1","1535__1646377","1646377","1535__1646377-1","p__Proteobacteria"
"908","-1","349096__1408_40324","1408","349096__1408_40324-1","p__Terrabacteria group"
"1031","-1","349096__1408_40324","40324","349096__1408_40324-1","p__Proteobacteria"
"1185","1","349096__1408_40324","349096","349096__1408_403241","p__Terrabacteria group"
"1442","-1","1661050__39484_187327","39484","1661050__39484_187327-1","p__Terrabacteria group"
"1558","-1","1661050__39484_187327","187327","1661050__39484_187327-1","p__Terrabacteria group"
"1685","1","1661050__39484_187327","1661050","1661050__39484_1873271","p__Proteobacteria"
"1729","-1","28446__901_1223514","901","28446__901_1223514-1","p__Proteobacteria"
"1821","1","28446__901_1223514","28446","28446__901_12235141","p__Terrabacteria group"
"2097","-1","28446__901_1223514","1223514","28446__901_1223514-1","p__Terrabacteria group"
"2159","-1","53408__1260_1827099","1260","53408__1260_1827099-1","p__Terrabacteria group"
"2331","1","53408__1260_1827099","53408","53408__1260_18270991","p__Proteobacteria"
"2536","-1","53408__1260_1827099","1827099","53408__1260_1827099-1","p__Terrabacteria group"
"2711","1","39484__187327","39484","39484__1873271","p__Terrabacteria group"
"2827","-1","39484__187327","187327","39484__187327-1","p__Terrabacteria group"
"3143","-1","82135__40214_1465754","40214","82135__40214_1465754-1","p__Proteobacteria"
"3200","1","82135__40214_1465754","82135","82135__40214_14657541","p__Terrabacteria group"
"3372","-1","82135__40214_1465754","1465754","82135__40214_1465754-1","p__FCB group"
"3579","1","43770__216778","43770","43770__2167781","p__Terrabacteria group"
"3686","-1","43770__216778","216778","43770__216778-1","p__Proteobacteria"
"3914","1","28025__35833","28025","28025__358331","p__Terrabacteria group"
"3967","-1","28025__35833","35833","28025__35833-1","p__Proteobacteria"
"4292","1","1408__40324","1408","1408__403241","p__Terrabacteria group"
"4415","-1","1408__40324","40324","1408__40324-1","p__Proteobacteria"
"4673","-1","1487956__585_1725","585","1487956__585_1725-1","p__Proteobacteria"
"4749","-1","1487956__585_1725","1725","1487956__585_1725-1","p__Terrabacteria group"
"5065","1","1487956__585_1725","1487956","1487956__585_17251","p__Terrabacteria group"
"5191","-1","33035__28117_189722","28117","33035__28117_189722-1","p__FCB group"
"5225","1","33035__28117_189722","33035","33035__28117_1897221","p__Terrabacteria group"
"5368","-1","33035__28117_189722","189722","33035__28117_189722-1","p__FCB group"
"5536","1","901__1223514","901","901__12235141","p__Proteobacteria"
"5904","-1","901__1223514","1223514","901__1223514-1","p__Terrabacteria group"
"6063","-1","47877__29466_47770","29466","47877__29466_47770-1","p__Terrabacteria group"
"6127","-1","47877__29466_47770","47770","47877__29466_47770-1","p__Terrabacteria group"
"6128","1","47877__29466_47770","47877","47877__29466_477701","p__Proteobacteria"
"6402","-1","1532__1358_28118","1358","1532__1358_28118-1","p__Terrabacteria group"
"6417","1","1532__1358_28118","1532","1532__1358_281181","p__Terrabacteria group"
"6461","-1","1532__1358_28118","28118","1532__1358_28118-1","p__FCB group"
"7059","1","187491__1859290","187491","187491__18592901","p__Terrabacteria group"
"7191","-1","187491__1859290","1859290","187491__1859290-1","p__Terrabacteria group"
"7251","1","1401__481743_1113741","1401","1401__481743_11137411","p__Terrabacteria group"
"7559","-1","1401__481743_1113741","481743","1401__481743_1113741-1","p__Terrabacteria group"
"7589","-1","1401__481743_1113741","1113741","1401__481743_1113741-1","p__Terrabacteria group"
"7697","-1","118748__1613_1465521","1613","118748__1613_1465521-1","p__Terrabacteria group"
"7873","1","118748__1613_1465521","118748","118748__1613_14655211","p__Terrabacteria group"
"8024","-1","118748__1613_1465521","1465521","118748__1613_1465521-1","p__Terrabacteria group"
"8226","-1","45067__40681_475254","40681","45067__40681_475254-1","p__Proteobacteria"
"8234","1","45067__40681_475254","45067","45067__40681_4752541","p__Proteobacteria"
"8402","-1","45067__40681_475254","475254","45067__40681_475254-1","p__FCB group"
"8581","1","28128__36874_43131","28128","28128__36874_431311","p__FCB group"
"8625","-1","28128__36874_43131","36874","28128__36874_43131-1","p__FCB group"
"8652","-1","28128__36874_43131","43131","28128__36874_43131-1","p__Terrabacteria group"
"9073","-1","1611423__41276_104663","41276","1611423__41276_104663-1","p__Proteobacteria"
"9137","-1","1611423__41276_104663","104663","1611423__41276_104663-1","p__FCB group"
"9296","1","1611423__41276_104663","1611423","1611423__41276_1046631","p__FCB group"
"9426","-1","999468__28127_309120","28127","999468__28127_309120-1","p__FCB group"
"9635","-1","999468__28127_309120","309120","999468__28127_309120-1","p__Terrabacteria group"
"9699","1","999468__28127_309120","999468","999468__28127_3091201","p__FCB group"
"9745","-1","587753__529_1506","529","587753__529_1506-1","p__Proteobacteria"
"9796","-1","587753__529_1506","1506","587753__529_1506-1","p__Terrabacteria group"
"10108","1","587753__529_1506","587753","587753__529_15061","p__Proteobacteria"
"10195","-1","2741__1258_47715","1258","2741__1258_47715-1","p__Terrabacteria group"
"10257","1","2741__1258_47715","2741","2741__1258_477151","p__Terrabacteria group"
"10356","-1","2741__1258_47715","47715","2741__1258_47715-1","p__Terrabacteria group"
"10580","-1","28091__287_28901","287","28091__287_28901-1","p__Proteobacteria"
"10687","1","28091__287_28901","28091","28091__287_289011","p__Proteobacteria"
"10706","-1","28091__287_28901","28901","28091__287_28901-1","p__Proteobacteria"
"11156","1","34087__196024_370979","34087","34087__196024_3709791","p__FCB group"
"11294","-1","34087__196024_370979","196024","34087__196024_370979-1","p__Proteobacteria"
"11341","-1","34087__196024_370979","370979","34087__196024_370979-1","p__FCB group"
"11466","-1","239974__1264_487175","1264","239974__1264_487175-1","p__Terrabacteria group"
"11733","1","239974__1264_487175","239974","239974__1264_4871751","p__Terrabacteria group"
"11791","-1","239974__1264_487175","487175","239974__1264_487175-1","p__Proteobacteria"
"12052","1","47880__169435_376804","47880","47880__169435_3768041","p__Proteobacteria"
"12123","-1","47880__169435_376804","169435","47880__169435_376804-1","p__Terrabacteria group"
"12188","-1","47880__169435_376804","376804","47880__169435_376804-1","p__FCB group"
"12288","1","588__48296_516075","588","588__48296_5160751","p__Proteobacteria"
"12477","-1","588__48296_516075","48296","588__48296_516075-1","p__Proteobacteria"
"12641","-1","588__48296_516075","516075","588__48296_516075-1","p__Proteobacteria"
"12872","1","40214__1465754","40214","40214__14657541","p__Proteobacteria"
"13101","-1","40214__1465754","1465754","40214__1465754-1","p__FCB group"
"13243","-1","1453492__28454_243924","28454","1453492__28454_243924-1","p__FCB group"
"13426","-1","1453492__28454_243924","243924","1453492__28454_243924-1","p__Proteobacteria"
"13520","1","1453492__28454_243924","1453492","1453492__28454_2439241","p__FCB group"
"13651","1","28117__189722","28117","28117__1897221","p__FCB group"
"13828","-1","28117__189722","189722","28117__189722-1","p__FCB group"
