oldID,newID
1535_and_1646377_and_291644,291644__1535_1646377
1535_and_1646377,1535__1646377
1408_and_349096_and_40324,349096__1408_40324
1661050_and_187327_and_39484,1661050__39484_187327
1223514_and_28446_and_901,28446__901_1223514
1260_and_1827099_and_53408,53408__1260_1827099
187327_and_39484,39484__187327
1465754_and_40214_and_82135,82135__40214_1465754
216778_and_43770,43770__216778
28025_and_35833,28025__35833
1408_and_40324,1408__40324
1487956_and_1725_and_585,1487956__585_1725
189722_and_28117_and_33035,33035__28117_189722
1223514_and_901,901__1223514
29466_and_47770_and_47877,47877__29466_47770
1358_and_1532_and_28118,1532__1358_28118
1859290_and_187491,187491__1859290
1113741_and_1401_and_481743,1401__481743_1113741
118748_and_1465521_and_1613,118748__1613_1465521
40681_and_45067_and_475254,45067__40681_475254
28128_and_36874_and_43131,28128__36874_43131
104663_and_1611423_and_41276,1611423__41276_104663
28127_and_309120_and_999468,999468__28127_309120
1506_and_529_and_587753,587753__529_1506
1258_and_2741_and_47715,2741__1258_47715
28091_and_287_and_28901,28091__287_28901
196024_and_34087_and_370979,34087__196024_370979
1264_and_239974_and_487175,239974__1264_487175
169435_and_376804_and_47880,47880__169435_376804
48296_and_516075_and_588,588__48296_516075
1465754_and_40214,40214__1465754
1453492_and_243924_and_28454,1453492__28454_243924
189722_and_28117,28117__189722
28038_and_840,840__28038
1735_and_44749_and_67269,67269__1735_44749
182710_and_2173_and_310514,2173__182710_310514
179995_and_328812_and_59310,59310__179995_328812
225991_and_290309_and_376805,290309__225991_376805
1282_and_1504_and_29356,1282__1504_29356
1515_and_658457_and_69825,658457__1515_69825
191493_and_52787_and_53412,53412__52787_191493
1582_and_55197,1582__55197
2139_and_38304_and_441500,441500__2139_38304
1590_and_36835,1590__36835
100884_and_115979_and_187452,115979__100884_187452
39029_and_487698,39029__487698
271420_and_28090_and_40216,40216__28090_271420
1264_and_487175,1264__487175
153151_and_1671366_and_245,245__153151_1671366
13690_and_56810_and_626933,56810__13690_626933
1358_and_28118,1358__28118
287_and_28901,287__28901
1735_and_44749,1735__44749
1725_and_585,585__1725
425941_and_76517_and_860,76517__860_425941
32013_and_33034_and_80866,32013__33034_80866
38986_and_39490_and_850,39490__850_38986
225991_and_376805,225991__376805
48296_and_516075,48296__516075
1382_and_301_and_36848,36848__301_1382
1681_and_28130,1681__28130
28026_and_47884_and_574375,574375__28026_47884
103892_and_1633_and_535744,1633__103892_535744
28127_and_309120,28127__309120
147802_and_39496,39496__147802
1113609_and_29375,29375__1113609
28111_and_47879_and_729,47879__729_28111
1580_and_305719,1580__305719
1406_and_33032,1406__33032
254_and_405446_and_79880,254__79880_405446
290588_and_43263_and_959,43263__959_290588
169435_and_376804,169435__376804
185294_and_35825,35825__185294
1515_and_69825,1515__69825
202611_and_328814_and_39497,202611__39497_328814
29466_and_47770,29466__47770
1260_and_1827099,1260__1827099
179995_and_328812,179995__328812
397865_and_823_and_876,876__823_397865
1506_and_529,529__1506
1307_and_33031_and_33964,33964__1307_33031
243924_and_28454,28454__243924
