"","Part","BalanceID","Component","Group","d.group"
"3066","-1","487175__626932","626932","487175__626932-1","p__FCB group"
"3110","1","39486__39488","39486","39486__394881","p__Terrabacteria group"
"3111","-1","39486__39488","39488","39486__39488-1","p__Terrabacteria group"
"3192","1","823__246787","823","823__2467871","p__FCB group"
"3244","-1","823__246787","246787","823__246787-1","p__FCB group"
"3288","1","548__729","548","548__7291","p__Proteobacteria"
"3293","-1","548__729","729","548__729-1","p__Proteobacteria"
"3409","1","1308__97478","1308","1308__974781","p__Terrabacteria group"
"3444","-1","1308__97478","97478","1308__97478-1","p__Terrabacteria group"
"3517","1","1535__454154","1535","1535__4541541","p__Terrabacteria group"
"3581","-1","1535__454154","454154","1535__454154-1","p__FCB group"
"3607","1","550__658089","550","550__6580891","p__Proteobacteria"
"3705","-1","550__658089","658089","550__658089-1","p__Terrabacteria group"
"3750","1","39777__658081","39777","39777__6580811","p__Terrabacteria group"
"3810","-1","39777__658081","658081","39777__658081-1","p__Terrabacteria group"
"3831","1","905__88431","905","905__884311","p__Terrabacteria group"
"3867","-1","905__88431","88431","905__88431-1","p__Terrabacteria group"
"3946","-1","469610__28026_40545","28026","469610__28026_40545-1","p__Terrabacteria group"
"3965","-1","469610__28026_40545","40545","469610__28026_40545-1","p__Proteobacteria"
"4012","1","469610__28026_40545","469610","469610__28026_405451","p__Proteobacteria"
"4116","1","469588__626929","469588","469588__6269291","p__FCB group"
"4124","-1","469588__626929","626929","469588__626929-1","p__FCB group"
"4157","1","1685__28111_371601","1685","1685__28111_3716011","p__Terrabacteria group"
"4159","-1","1685__28111_371601","28111","1685__28111_371601-1","p__FCB group"
"4211","-1","1685__28111_371601","371601","1685__28111_371601-1","p__FCB group"
"4319","1","410072__457412_469592","410072","410072__457412_4695921","p__Terrabacteria group"
"4326","-1","410072__457412_469592","457412","410072__457412_469592-1","p__Terrabacteria group"
"4329","-1","410072__457412_469592","469592","410072__457412_469592-1","p__FCB group"
"4394","1","47770__74426","47770","47770__744261","p__Terrabacteria group"
"4396","-1","47770__74426","74426","47770__74426-1","p__Terrabacteria group"
"4461","1","818__46503","818","818__465031","p__FCB group"
"4497","-1","818__46503","46503","818__46503-1","p__FCB group"
"4562","-1","1352__562_357276","562","1352__562_357276-1","p__Proteobacteria"
"4576","1","1352__562_357276","1352","1352__562_3572761","p__Terrabacteria group"
"4632","-1","1352__562_357276","357276","1352__562_357276-1","p__FCB group"
"4692","-1","291644__28118_338188","28118","291644__28118_338188-1","p__FCB group"
"4729","1","291644__28118_338188","291644","291644__28118_3381881","p__FCB group"
"4737","-1","291644__28118_338188","338188","291644__28118_338188-1","p__FCB group"
"4829","1","208479__239935","208479","208479__2399351","p__Terrabacteria group"
"4833","-1","208479__239935","239935","208479__239935-1","p__PVC group"
"4943","1","310297__328813","310297","310297__3288131","p__FCB group"
"4946","-1","310297__328813","328813","310297__328813-1","p__FCB group"
"5024","1","40519__454155","40519","40519__4541551","p__Terrabacteria group"
"5066","-1","40519__454155","454155","40519__454155-1","p__FCB group"
"5156","1","310298__360807","310298","310298__3608071","p__FCB group"
"5163","-1","310298__360807","360807","310298__360807-1","p__Terrabacteria group"
"5214","-1","33945__1624_301301","1624","33945__1624_301301-1","p__Terrabacteria group"
"5228","1","33945__1624_301301","33945","33945__1624_3013011","p__Terrabacteria group"
"5260","-1","33945__1624_301301","301301","33945__1624_301301-1","p__Terrabacteria group"
"5325","1","28111__371601","28111","28111__3716011","p__FCB group"
"5377","-1","28111__371601","371601","28111__371601-1","p__FCB group"
"5430","1","28026__40545","28026","28026__405451","p__Terrabacteria group"
"5449","-1","28026__40545","40545","28026__40545-1","p__Proteobacteria"
"5540","1","28118__338188","28118","28118__3381881","p__FCB group"
"5585","-1","28118__338188","338188","28118__338188-1","p__FCB group"
"5622","1","562__357276","562","562__3572761","p__Proteobacteria"
"5692","-1","562__357276","357276","562__357276-1","p__FCB group"
"5745","-1","491921__1680_165179","1680","491921__1680_165179-1","p__Terrabacteria group"
"5780","-1","491921__1680_165179","165179","491921__1680_165179-1","p__FCB group"
"5818","1","491921__1680_165179","491921","491921__1680_1651791","p__Terrabacteria group"
"5916","1","457412__469592","457412","457412__4695921","p__Terrabacteria group"
"5919","-1","457412__469592","469592","457412__469592-1","p__FCB group"
"5956","1","1624__301301","1624","1624__3013011","p__Terrabacteria group"
"6002","-1","1624__301301","301301","1624__301301-1","p__Terrabacteria group"
"6063","1","1680__165179","1680","1680__1651791","p__Terrabacteria group"
"6098","-1","1680__165179","165179","1680__165179-1","p__FCB group"
