oldID,newID
1303_and_39778,1303__39778
29348_and_387090,29348__387090
516075_and_588,588__516075
101564_and_47880,47880__101564
202956_and_28090,28090__202956
1467_and_487698,1467__487698
39492_and_589436,39492__589436
1161942_and_122355,122355__1161942
1379_and_726,726__1379
285_and_83617,285__83617
1260_and_28128,1260__28128
1034636_and_1670,1670__1034636
218538_and_36874_and_817,36874__817_218538
47770_and_59310,47770__59310
55197_and_999468,55197__999468
1535_and_1646377_and_328813,1646377__1535_328813
40214_and_40324,40214__40324
818_and_823,818__823
1902_and_384638,1902__384638
33043_and_39485,33043__39485
291644_and_562,562__291644
1144673_and_271420,271420__1144673
251535_and_39029,39029__251535
1010_and_41276,1010__41276
218538_and_817,817__218538
106648_and_284042,106648__284042
1463864_and_291645,291645__1463864
1535_and_328813,1535__328813
1463837_and_218284_and_76853,1463837__76853_218284
1604_and_879_and_97478,879__1604_97478
173480_and_45067,45067__173480
1113922_and_29356,29356__1113922
218284_and_76853,76853__218284
1604_and_97478,1604__97478
28130_and_76517,28130__76517
