oldID,newID
239935_and_28130_and_755171,755171__28130_239935
1735_and_35833_and_39492,39492__1735_35833
726_and_850_and_859,726__850_859
28116_and_423605,28116__423605
137732_and_28128_and_46506,28128__46506_137732
239935_and_28130,28130__239935
1644106_and_228604_and_454154,1644106__228604_454154
40519_and_853,853__40519
228603_and_28125_and_487175,28125__228603_487175
1515_and_78345_and_83771,78345__1515_83771
228604_and_454154,228604__454154
204516_and_386414,204516__386414
357276_and_40520,40520__357276
185293_and_85831,85831__185293
214856_and_856,856__214856
28111_and_376804_and_820,28111__820_376804
850_and_859,850__859
310298_and_31971,31971__310298
1686_and_397865,1686__397865
387661_and_47678,47678__387661
1735_and_35833,1735__35833
1515_and_83771,1515__83771
165179_and_310514_and_823,310514__823_165179
228603_and_487175,228603__487175
1297750_and_33033,33033__1297750
218538_and_28117_and_328814,328814__28117_218538
187327_and_818,818__187327
165179_and_823,823__165179
137732_and_46506,46506__137732
218538_and_28117,28117__218538
376804_and_820,820__376804
