"","Part","BalanceID","Component","Group","d.group"
"2573","-1","1226323__823_39488","39488","1226323__823_39488-1","p__Terrabacteria group"
"2659","1","1226323__823_39488","1226323","1226323__823_394881","p__Terrabacteria group"
"2696","1","28116__1118060","28116","28116__11180601","p__FCB group"
"2788","-1","28116__1118060","1118060","28116__1118060-1","p__Terrabacteria group"
"2795","-1","454155__562_310297","562","454155__562_310297-1","p__Proteobacteria"
"2871","-1","454155__562_310297","310297","454155__562_310297-1","p__FCB group"
"2890","1","454155__562_310297","454155","454155__562_3102971","p__FCB group"
"2934","-1","261299__820_28117","820","261299__820_28117-1","p__FCB group"
"2963","-1","261299__820_28117","28117","261299__820_28117-1","p__FCB group"
"3001","1","261299__820_28117","261299","261299__820_281171","p__Terrabacteria group"
"3085","1","1584__384638","1584","1584__3846381","p__Terrabacteria group"
"3150","-1","1584__384638","384638","1584__384638-1","p__Terrabacteria group"
"3208","-1","214856__1308_47678","1308","214856__1308_47678-1","p__Terrabacteria group"
"3250","-1","214856__1308_47678","47678","214856__1308_47678-1","p__FCB group"
"3262","1","214856__1308_47678","214856","214856__1308_476781","p__FCB group"
"3366","1","33038__454154","33038","33038__4541541","p__Terrabacteria group"
"3421","-1","33038__454154","454154","33038__454154-1","p__FCB group"
"3509","-1","158847__40518_166486","40518","158847__40518_166486-1","p__Terrabacteria group"
"3523","1","158847__40518_166486","158847","158847__40518_1664861","p__Terrabacteria group"
"3525","-1","158847__40518_166486","166486","158847__40518_166486-1","p__Terrabacteria group"
"3595","1","573__39486","573","573__394861","p__Proteobacteria"
"3636","-1","573__39486","39486","573__39486-1","p__Terrabacteria group"
"3730","-1","28118__817_147207","817","28118__817_147207-1","p__FCB group"
"3762","1","28118__817_147207","28118","28118__817_1472071","p__FCB group"
"3788","-1","28118__817_147207","147207","28118__817_147207-1","p__Terrabacteria group"
"3925","1","204516__301301","204516","204516__3013011","p__FCB group"
"3934","-1","204516__301301","301301","204516__301301-1","p__Terrabacteria group"
"4022","-1","658082__1735_457412","1735","658082__1735_457412-1","p__Terrabacteria group"
"4091","-1","658082__1735_457412","457412","658082__1735_457412-1","p__Terrabacteria group"
"4109","1","658082__1735_457412","658082","658082__1735_4574121","p__Terrabacteria group"
"4133","1","823__39488","823","823__394881","p__FCB group"
"4169","-1","823__39488","39488","823__39488-1","p__Terrabacteria group"
"4272","1","1308__47678","1308","1308__476781","p__Terrabacteria group"
"4314","-1","1308__47678","47678","1308__47678-1","p__FCB group"
"4397","1","820__28117","820","820__281171","p__FCB group"
"4426","-1","820__28117","28117","820__28117-1","p__FCB group"
"4525","1","571__40520_246787","571","571__40520_2467871","p__Proteobacteria"
"4574","-1","571__40520_246787","40520","571__40520_246787-1","p__Terrabacteria group"
"4596","-1","571__40520_246787","246787","571__40520_246787-1","p__FCB group"
"4697","-1","487175__33039_329854","33039","487175__33039_329854-1","p__Terrabacteria group"
"4738","-1","487175__33039_329854","329854","487175__33039_329854-1","p__FCB group"
"4763","1","487175__33039_329854","487175","487175__33039_3298541","p__Proteobacteria"
"4790","1","562__310297","562","562__3102971","p__Proteobacteria"
"4866","-1","562__310297","310297","562__310297-1","p__FCB group"
"4941","1","1352__1623_46503","1352","1352__1623_465031","p__Terrabacteria group"
"4948","-1","1352__1623_46503","1623","1352__1623_46503-1","p__Terrabacteria group"
"4977","-1","1352__1623_46503","46503","1352__1623_46503-1","p__FCB group"
"5105","1","40518__166486","40518","40518__1664861","p__Terrabacteria group"
"5121","-1","40518__166486","166486","40518__166486-1","p__Terrabacteria group"
"5193","1","817__147207","817","817__1472071","p__FCB group"
"5251","-1","817__147207","147207","817__147207-1","p__Terrabacteria group"
"5352","1","1735__457412","1735","1735__4574121","p__Terrabacteria group"
"5421","-1","1735__457412","457412","1735__457412-1","p__Terrabacteria group"
"5492","1","29348__410072_411489","29348","29348__410072_4114891","p__Terrabacteria group"
"5547","-1","29348__410072_411489","410072","29348__410072_411489-1","p__Terrabacteria group"
"5548","-1","29348__410072_411489","411489","29348__410072_411489-1","p__Terrabacteria group"
"5610","1","1531__469588","1531","1531__4695881","p__Terrabacteria group"
"5689","-1","1531__469588","469588","1531__469588-1","p__FCB group"
"5738","1","1351__39491_487174","1351","1351__39491_4871741","p__Terrabacteria group"
"5767","-1","1351__39491_487174","39491","1351__39491_487174-1","p__Terrabacteria group"
"5826","-1","1351__39491_487174","487174","1351__39491_487174-1","p__FCB group"
"5904","1","40520__246787","40520","40520__2467871","p__Terrabacteria group"
"5926","-1","40520__246787","246787","40520__246787-1","p__FCB group"
"5997","-1","901__853_39492","853","901__853_39492-1","p__Terrabacteria group"
"5998","1","901__853_39492","901","901__853_394921","p__Proteobacteria"
"6034","-1","901__853_39492","39492","901__853_39492-1","p__Terrabacteria group"
"6160","1","33039__329854","33039","33039__3298541","p__Terrabacteria group"
"6201","-1","33039__329854","329854","33039__329854-1","p__FCB group"
"6322","-1","1161942__216816_357276","216816","1161942__216816_357276-1","p__Terrabacteria group"
"6336","-1","1161942__216816_357276","357276","1161942__216816_357276-1","p__FCB group"
"6381","1","1161942__216816_357276","1161942","1161942__216816_3572761","p__Terrabacteria group"
"6411","1","1623__46503","1623","1623__465031","p__Terrabacteria group"
"6440","-1","1623__46503","46503","1623__46503-1","p__FCB group"
"6561","-1","376805__39485_88431","39485","376805__39485_88431-1","p__Terrabacteria group"
"6577","-1","376805__39485_88431","88431","376805__39485_88431-1","p__Terrabacteria group"
"6607","1","376805__39485_88431","376805","376805__39485_884311","p__FCB group"
"6698","1","39491__487174","39491","39491__4871741","p__Terrabacteria group"
"6757","-1","39491__487174","487174","39491__487174-1","p__FCB group"
"6877","1","410072__411489","410072","410072__4114891","p__Terrabacteria group"
"6878","-1","410072__411489","411489","410072__411489-1","p__Terrabacteria group"
"6945","-1","1683__1680_2173","1680","1683__1680_2173-1","p__Terrabacteria group"
"6947","1","1683__1680_2173","1683","1683__1680_21731","p__Terrabacteria group"
"6949","-1","1683__1680_2173","2173","1683__1680_2173-1","p__Euryarchaeota"
"7061","1","853__39492","853","853__394921","p__Terrabacteria group"
"7098","-1","853__39492","39492","853__39492-1","p__Terrabacteria group"
"7253","1","216816__357276","216816","216816__3572761","p__Terrabacteria group"
"7267","-1","216816__357276","357276","216816__357276-1","p__FCB group"
"7359","1","39485__88431","39485","39485__884311","p__Terrabacteria group"
"7375","-1","39485__88431","88431","39485__88431-1","p__Terrabacteria group"
"7502","-1","376804__45851_74426","45851","376804__45851_74426-1","p__Terrabacteria group"
"7507","-1","376804__45851_74426","74426","376804__45851_74426-1","p__Terrabacteria group"
"7537","1","376804__45851_74426","376804","376804__45851_744261","p__FCB group"
"7610","1","1680__2173","1680","1680__21731","p__Terrabacteria group"
"7614","-1","1680__2173","2173","1680__2173-1","p__Euryarchaeota"
"7768","1","45851__74426","45851","45851__744261","p__Terrabacteria group"
"7773","-1","45851__74426","74426","45851__74426-1","p__Terrabacteria group"
