features,j_cmi,MIfy
1755626,0.7613764570074079,0.7613764570074079
821,0.00551061808677733,0.5938607976201592
820,0.011966864791637999,0.5121701694283344
28116,0.005332760571450712,0.40489083357563393
28117,0.0022269594838766338,0.25865117646722047
351091,0.008727162972267638,0.25617148706938775
39485,0.0021543762406226186,0.2395121161932502
239935,0.0026870960354234974,0.18265743277682545
818,0.0037011584455601543,0.18052448896260043
40520,0.0015273550221706345,0.1663541737095452
204516,0.002395788970429691,0.16318149116133063
46506,0.0022614866843007897,0.1626331960617865
218538,0.0021843229219130067,0.16193783066052359
823,0.005786455704741983,0.1607777952914079
536633,0.002376606405473519,0.1601964931484835
165179,0.0016562615655299484,0.12958127641815242
46503,0.0016080682240733613,0.12888217534838697
397865,0.0016617000344521377,0.11669046700693009
328813,0.011065526960272562,0.10983410124763127
454154,0.00209603341016254,0.10032859195709365
246787,0.0026199411843619985,0.0984841928972836
47678,0.0017019785005357585,0.09056530970197796
817,0.002240384289797809,0.08933351760395192
187327,0.00301250036103666,0.08865963075479122
69825,0.004583239573483347,0.07402978006110994
33043,0.0012747271463622867,0.07168097448290622
39492,0.0016870000175124716,0.06959656476878917
28111,0.0019269252800690057,0.06838207441643085
882211,0.005185132418054475,0.06789660207601023
29348,0.004170253069052547,0.06634156814979109
122355,0.0019320103577323208,0.06377569913087844
310298,0.001252070302921314,0.06329234164035968
301301,0.001583558262616358,0.062371228559377934
487175,0.007375831725758189,0.06188773788154578
216816,0.0015880287802413212,0.059912536629930346
310297,0.0016466180780702402,0.05233858974011096
1264,0.001543922008991297,0.04723854646893644
1515,0.0014685178494273157,0.04231970239935179
44749,0.0014947585981962067,0.03946728935188826
329854,0.0014934703237281938,0.03822812212166915
1535,0.0015885362666651914,0.03657401681109118
1685,0.0013871610063069667,0.03483445751860881
287,0.0019852790494511614,0.033221888294975854
33038,0.003929758626458224,0.03113649565588228
589436,0.0035147246384197757,0.030042544373610536
1680,0.003719603677828913,0.029027627671147527
1630,0.0030924473589378602,0.028374496809985605
28901,0.0016481082602467188,0.02520737020993602
40518,0.0013491755301778055,0.02507734198271616
208479,0.00437165689786586,0.023921487143340303
1161942,0.0012592611248840452,0.023792614957411362
189722,0.0025266992090536115,0.02352027539877377
28026,0.0014297778337098548,0.0221796682515365
35833,0.0021806170237166946,0.021953300984530633
1735,0.001232882512230464,0.02174341208183339
1308,0.0021458351719010615,0.021565693947646625
907,0.001383699326508444,0.021092002878506766
729,0.001468290567025899,0.02078702910483743
39484,0.0036090846442685363,0.020645877272549296
387090,0.0012470272814702095,0.02051239313912856
33069,0.001435370923610499,0.02048228088509174
45851,0.001175226004010533,0.017551472088003117
261299,0.0014856960716551418,0.01745077621660074
166486,0.0027136815629446205,0.017447130434715352
626930,0.001382296652734389,0.017293249299508928
100884,0.0029992223054683964,0.016938482130647747
317,0.0014802378910552475,0.016841162058106374
328812,0.002363914065607736,0.01640443603643993
214856,0.001469623133622363,0.015321044381303217
78342,0.0015790400438814058,0.015031266335009508
1260,0.0034772298386732646,0.014871553901825152
28125,0.001347372733687931,0.014725503513180471
28037,0.0053587810793757785,0.014569838022965853
584,0.0033155897573804768,0.014268342399102685
1265,0.0021610855725402184,0.013967066705683373
294,0.002214701342266324,0.013834211523304774
28128,0.0034599573197769407,0.013666010618879176
291644,0.0014016125763597186,0.013652363513246613
39778,0.0016449605026044242,0.013348921478243625
169435,0.0013559690188853883,0.01320005560523263
582,0.0013661649610377715,0.012742702730428657
52787,0.001537398292135346,0.011996311833336493
626931,0.0015817590780450221,0.011532917378233809
40519,0.0021714496070620107,0.011532917378233809
328814,0.0011726551547022127,0.011254364612752865
40324,0.0026525897219754485,0.010778655332132625
1303,0.001591252686850824,0.010468283186077398
454155,0.0015108032872562498,0.010468283186077398
84030,0.0013814240048978885,0.010165858513718318
1827099,0.0015044213599533784,0.009863653768925285
1465754,0.0016574168851033605,0.009708093283909869
39497,0.0020613479058415292,0.00940491939301158
387661,0.0013313572979221037,0.00940491939301158
228603,0.0013947364795008285,0.009254594196503652
437898,0.0012391102929654937,0.009110704245314794
1646377,0.002272544025988534,0.009101966075000911
1559,0.001650808547168551,0.008657027619236701
43675,0.0013269319918999918,0.008646525139638261
309120,0.0011750445236079158,0.008500243428250953
386414,0.0020348549460643024,0.008355917683896652
47770,0.0011795346543468227,0.008055025749764133
179995,0.0014900752996003233,0.008039340960790953
47884,0.0011669818197974566,0.00789067269766075
626937,0.0015990026239200792,0.007736079888398861
28446,0.002224574891679881,0.007288860106294481
29466,0.0012155590220518358,0.007281989435298786
588,0.001269349743334861,0.007281989435298786
376804,0.0016537521635717747,0.0071302181595456204
28132,0.0033477812413253132,0.0071302181595456204
839,0.00095799832831056,0.006999159081492845
633701,0.0011603696637254041,0.0068321561134407904
29375,0.001241794368607876,0.0066741910345702316
36874,0.0017430261401485576,0.0065252348361303225
860,0.001636414769502349,0.0065252348361303225
29552,0.000786830187236404,0.006252419477010607
36835,0.0013270015439507312,0.006223071773215794
349096,0.001205343230073327,0.006222416523480101
28118,0.0012827049839387638,0.006067274900461883
1223514,0.001263845131681057,0.006067274900461883
384638,0.0012659030252730524,0.006067274900461883
84032,0.0012271603247469018,0.005917879195143416
285,0.0015353202076461014,0.0057641468755981196
39496,0.0014296969532749974,0.0057641468755981196
410072,0.000806710089229945,0.005638335925460036
293,0.0011807234797949892,0.005638335925460036
1590,0.0012286266183761637,0.005613563077493389
905,0.0011917337658623704,0.005613563077493389
585,0.0012962022571658413,0.005461238449472106
562,0.0012304192361938422,0.005309467846125626
310300,0.0017958346224338532,0.0051585493009330685
40214,0.001157725903796598,0.0050251476396810935
1582,0.0008557286411466974,0.0050251476396810935
41976,0.001227874891166561,0.00500559317735727
626932,0.001073293014730495,0.004859035825353519
1358,0.0010213815302922338,0.004859035825353519
29356,0.0015624311467000037,0.004856079109542444
28127,0.0012385563292500053,0.004701938748222667
1725,0.001179118326706816,0.004701938748222667
1547,0.0012683304941496013,0.004701938748222667
1661050,0.0012190979071368454,0.004701938748222667
79880,0.001125267923272571,0.004554192664979473
243924,0.0013733038765963612,0.004398504236472256
488,0.0012451773267135036,0.004398504236472256
876,0.001283585534131103,0.004398504236472256
33029,0.00119107629509111,0.004398504236472256
33035,0.0012071644032756188,0.004398504236472256
516075,0.0011205511146223858,0.0042495707103081815
1510,0.0007861923373779171,0.0041070380767723735
108980,0.0013161991580996966,0.004095289320570461
28091,0.0013717883232134548,0.004095289320570461
1034636,0.0013393576198697005,0.004095289320570461
137732,0.0011056890660296544,0.003945169637268875
1504,0.0011637558089832934,0.003945169637268875
376806,0.0012381494091306326,0.003792293679692804
183417,0.0012868208811064635,0.003792293679692804
901,0.001133766660206891,0.0036409891225098745
48296,0.0011918631062127522,0.0036409891225098745
33031,0.001138081024058193,0.0036409891225098745
28130,0.001237623594690518,0.003489516993725239
57706,0.0010763642463546231,0.003489516993725239
288965,0.001117592818010773,0.0033370288433967055
850,0.0011185164887901585,0.0033370288433967055
137591,0.0011634552506242764,0.0033370288433967055
36745,0.0011190757764921737,0.0033370288433967055
1280,0.0008126314092675377,0.0031909281005605417
216935,0.0007895576316632059,0.0031909281005605417
40543,0.001241270652941554,0.003186958943260043
658457,0.0012426490998195252,0.0030332884780079894
2173,0.0015087130022339525,0.0030332884780079894
1512,0.0007832894135169194,0.002886000941896949
36847,0.0011490170558052307,0.002729767705135666
291645,0.001133638449599048,0.002729767705135666
1522,0.0011875818425751425,0.002729767705135666
1307,0.0011588822243864016,0.002729767705135666
39490,0.0011952754445218158,0.002729767705135666
1408,0.0007917877932325783,0.0025812946597750797
47877,0.0007828939178089452,0.0025812946597750797
185293,0.0007822324040183903,0.0025812946597750797
840,0.0007889031735013904,0.0025812946597750797
47880,0.0008613862957536217,0.0025812946597750797
33034,0.001149451741439551,0.0024264662042823293
470,0.0011764988572306732,0.0024264662042823293
1506,0.0011531624020655838,0.0024264662042823293
671267,0.0011894502241529832,0.0024264662042823293
856,0.0011786940217616412,0.0024264662042823293
76517,0.001152602193698126,0.0024264662042823293
38986,0.0007831266342087182,0.0022768089311751005
290588,0.0007883727519724783,0.0022768089311751005
487698,0.0007916744183920788,0.0022768089311751005
470565,0.0008206894812485554,0.0022768089311751005
53412,0.0008197863817475648,0.0022768089311751005
70775,0.0010879580712217368,0.0022768089311751005
216940,0.0011851248953940363,0.0021233836556573404
357276,0.0011979834211549847,0.0021233836556573404
1304,0.00031824281061125677,0.0021233836556573404
196024,0.0009361088027754773,0.001972543433791718
106648,0.0008163480353233579,0.001972543433791718
59310,0.0007839194079237079,0.001668497846033623
225991,0.0008126203606043514,0.001668497846033623
1465521,0.0007893118762791006,0.001668497846033623
185294,0.000789645457726313,0.001668497846033623
43263,0.0007946780137182667,0.001668497846033623
1352,0.0007771182239963194,0.001668497846033623
202611,0.0008771843460292395,0.001668497846033623
483012,0.0007844016217852508,0.0013646718470204933
45067,0.0008823871276411597,0.0013646718470204933
290309,0.0008604702799263676,0.0013646718470204933
316,0.0008596770856882332,0.0013646718470204933
271420,0.0008422851020430359,0.0013646718470204933
871324,0.000787649660217337,0.0013646718470204933
101070,0.0007865124034297445,0.0010610651165794405
852,-0.0007417244626872722,0.0010610651165794405
202955,0.0007806368165025794,0.0010610651165794405
189381,0.0008009786170325992,0.0010610651165794405
79882,0.0008313227412504699,0.0010610651165794405
202952,0.0008373898886803144,0.0010610651165794405
40215,0.0008711236866347789,0.0010610651165794405
31971,0.0006991437574393601,0.0010610651165794405
