"","Part","BalanceID","Component","Group","d.group"
"188","1","39492__487175","39492","39492__4871751","p__Terrabacteria group"
"393","-1","39492__487175","487175","39492__487175-1","p__Proteobacteria"
"456","-1","387661__287_187327","287","387661__287_187327-1","p__Proteobacteria"
"753","-1","387661__287_187327","187327","387661__287_187327-1","p__Terrabacteria group"
"827","1","387661__287_187327","387661","387661__287_1873271","p__FCB group"
"979","-1","1755629__1535_33038","1535","1755629__1535_33038-1","p__Terrabacteria group"
"1060","-1","1755629__1535_33038","33038","1755629__1535_33038-1","p__Terrabacteria group"
"1347","1","1755629__1535_33038","1755629","1755629__1535_330381","p__PVC group"
"1374","-1","1735__588_516075","588","1735__588_516075-1","p__Proteobacteria"
"1458","1","1735__588_516075","1735","1735__588_5160751","p__Terrabacteria group"
"1747","-1","1735__588_516075","516075","1735__588_516075-1","p__Proteobacteria"
"1932","1","28132__410072","28132","28132__4100721","p__FCB group"
"2180","-1","28132__410072","410072","28132__410072-1","p__Terrabacteria group"
"2256","1","287__187327","287","287__1873271","p__Proteobacteria"
"2553","-1","287__187327","187327","287__187327-1","p__Terrabacteria group"
"2768","1","1408__33031_48296","1408","1408__33031_482961","p__Terrabacteria group"
"2856","-1","1408__33031_48296","33031","1408__33031_48296-1","p__Terrabacteria group"
"2922","-1","1408__33031_48296","48296","1408__33031_48296-1","p__Proteobacteria"
"3298","1","29430__41976","29430","29430__419761","p__Proteobacteria"
"3353","-1","29430__41976","41976","29430__41976-1","p__FCB group"
"3679","1","1535__33038","1535","1535__330381","p__Terrabacteria group"
"3760","-1","1535__33038","33038","1535__33038-1","p__Terrabacteria group"
"4177","-1","108980__28126_183417","28126","108980__28126_183417-1","p__FCB group"
"4322","1","108980__28126_183417","108980","108980__28126_1834171","p__Proteobacteria"
"4349","-1","108980__28126_183417","183417","108980__28126_183417-1","p__Proteobacteria"
"4525","1","726__43675_882211","726","726__43675_8822111","p__Proteobacteria"
"4706","-1","726__43675_882211","43675","726__43675_882211-1","p__Terrabacteria group"
"4919","-1","726__43675_882211","882211","726__43675_882211-1","p__Proteobacteria"
"5090","-1","437898__29348_397865","29348","437898__29348_397865-1","p__Terrabacteria group"
"5328","-1","437898__29348_397865","397865","437898__29348_397865-1","p__FCB group"
"5334","1","437898__29348_397865","437898","437898__29348_3978651","p__Proteobacteria"
"5555","1","33029__291644","33029","33029__2916441","p__Terrabacteria group"
"5746","-1","33029__291644","291644","33029__291644-1","p__FCB group"
"5972","1","28111__328814","28111","28111__3288141","p__FCB group"
"6210","-1","28111__328814","328814","28111__328814-1","p__FCB group"
"6363","1","1358__38986","1358","1358__389861","p__Terrabacteria group"
"6480","-1","1358__38986","38986","1358__38986-1","p__Terrabacteria group"
"6896","-1","33035__29375_310300","29375","33035__29375_310300-1","p__Terrabacteria group"
"6909","1","33035__29375_310300","33035","33035__29375_3103001","p__Terrabacteria group"
"7106","-1","33035__29375_310300","310300","33035__29375_310300-1","p__FCB group"
"7418","1","47877__47880_405446","47877","47877__47880_4054461","p__Proteobacteria"
"7420","-1","47877__47880_405446","47880","47877__47880_405446-1","p__Proteobacteria"
"7579","-1","47877__47880_405446","405446","47877__47880_405446-1","p__Proteobacteria"
"7780","1","28129__76853_1121298","28129","28129__76853_11212981","p__FCB group"
"7893","-1","28129__76853_1121298","76853","28129__76853_1121298-1","p__Terrabacteria group"
"8077","-1","28129__76853_1121298","1121298","28129__76853_1121298-1","p__Terrabacteria group"
"8174","1","1510__122355","1510","1510__1223551","p__Terrabacteria group"
"8376","-1","1510__122355","122355","1510__122355-1","p__Proteobacteria"
"8756","1","43675__882211","43675","43675__8822111","p__Terrabacteria group"
"8969","-1","43675__882211","882211","43675__882211-1","p__Proteobacteria"
"9248","1","79880__290588","79880","79880__2905881","p__Terrabacteria group"
"9345","-1","79880__290588","290588","79880__290588-1","p__Terrabacteria group"
"9579","-1","1034636__28128_309120","28128","1034636__28128_309120-1","p__FCB group"
"9803","-1","1034636__28128_309120","309120","1034636__28128_309120-1","p__Terrabacteria group"
"9872","1","1034636__28128_309120","1034636","1034636__28128_3091201","p__Proteobacteria"
"10028","1","28127__83617","28127","28127__836171","p__FCB group"
"10155","-1","28127__83617","83617","28127__83617-1","p__Proteobacteria"
"10576","1","53408__1661050","53408","53408__16610501","p__Proteobacteria"
"10794","-1","53408__1661050","1661050","53408__1661050-1","p__Proteobacteria"
"10956","1","33031__48296","33031","33031__482961","p__Terrabacteria group"
"11022","-1","33031__48296","48296","33031__48296-1","p__Proteobacteria"
"11266","-1","2173__488_349096","488","2173__488_349096-1","p__Proteobacteria"
"11363","1","2173__488_349096","2173","2173__488_3490961","p__Euryarchaeota"
"11613","-1","2173__488_349096","349096","2173__488_349096-1","p__Terrabacteria group"
"11818","-1","82135__28037_329854","28037","82135__28037_329854-1","p__Terrabacteria group"
"11953","1","82135__28037_329854","82135","82135__28037_3298541","p__Terrabacteria group"
"12061","-1","82135__28037_329854","329854","82135__28037_329854-1","p__FCB group"
"12290","1","29348__397865","29348","29348__3978651","p__Terrabacteria group"
"12528","-1","29348__397865","397865","29348__397865-1","p__FCB group"
"12865","1","101564__216935","101564","101564__2169351","p__Proteobacteria"
"12923","-1","101564__216935","216935","101564__216935-1","p__Terrabacteria group"
"13054","1","254__28118_84030","254","254__28118_840301","p__FCB group"
"13175","-1","254__28118_84030","28118","254__28118_84030-1","p__FCB group"
"13306","-1","254__28118_84030","84030","254__28118_84030-1","p__Terrabacteria group"
"13609","1","1888__67269","1888","1888__672691","p__Terrabacteria group"
"13735","-1","1888__67269","67269","1888__67269-1","p__Terrabacteria group"
"14015","1","1401__481743_1113741","1401","1401__481743_11137411","p__Terrabacteria group"
"14341","-1","1401__481743_1113741","481743","1401__481743_1113741-1","p__Terrabacteria group"
"14375","-1","1401__481743_1113741","1113741","1401__481743_1113741-1","p__Terrabacteria group"
"14553","1","32013__290309","32013","32013__2903091","p__Proteobacteria"
"14744","-1","32013__290309","290309","32013__290309-1","p__Proteobacteria"
"14962","-1","202956__2139_271420","2139","202956__2139_271420-1","p__Terrabacteria group"
"15165","1","202956__2139_271420","202956","202956__2139_2714201","p__Proteobacteria"
"15191","-1","202956__2139_271420","271420","202956__2139_271420-1","p__Proteobacteria"
"15345","-1","1661032__1010_29524","1010","1661032__1010_29524-1","p__FCB group"
"15451","-1","1661032__1010_29524","29524","1661032__1010_29524-1","p__FCB group"
"15743","1","1661032__1010_29524","1661032","1661032__1010_295241","p__Proteobacteria"
"15886","-1","180282__28197_39490","28197","180282__28197_39490-1","p__Proteobacteria"
"15937","-1","180282__28197_39490","39490","180282__28197_39490-1","p__Terrabacteria group"
"16047","1","180282__28197_39490","180282","180282__28197_394901","p__Proteobacteria"
"16285","1","1582__1597","1582","1582__15971","p__Terrabacteria group"
"16288","-1","1582__1597","1597","1582__1597-1","p__Terrabacteria group"
"16788","-1","587753__28454_376806","28454","587753__28454_376806-1","p__FCB group"
"17022","-1","587753__28454_376806","376806","587753__28454_376806-1","p__FCB group"
"17052","1","587753__28454_376806","587753","587753__28454_3768061","p__Proteobacteria"
"17102","-1","2741__238_47715","238","2741__238_47715-1","p__FCB group"
"17214","1","2741__238_47715","2741","2741__238_477151","p__Terrabacteria group"
"17316","-1","2741__238_47715","47715","2741__238_47715-1","p__Terrabacteria group"
"17619","1","1428__33964_39777","1428","1428__33964_397771","p__Terrabacteria group"
"17715","-1","1428__33964_39777","33964","1428__33964_39777-1","p__Terrabacteria group"
"17741","-1","1428__33964_39777","39777","1428__33964_39777-1","p__Terrabacteria group"
"18119","1","28038__103892","28038","28038__1038921","p__Terrabacteria group"
"18268","-1","28038__103892","103892","28038__103892-1","p__Terrabacteria group"
"18470","-1","1267__562_137732","562","1267__562_137732-1","p__Proteobacteria"
"18502","1","1267__562_137732","1267","1267__562_1377321","p__Terrabacteria group"
"18731","-1","1267__562_137732","137732","1267__562_137732-1","p__Terrabacteria group"
"18907","1","293__80866","293","293__808661","p__Proteobacteria"
"19152","-1","293__80866","80866","293__80866-1","p__Proteobacteria"
"19477","1","28126__183417","28126","28126__1834171","p__FCB group"
"19649","-1","28126__183417","183417","28126__183417-1","p__Proteobacteria"
"19915","-1","1453492__13690_56810","13690","1453492__13690_56810-1","p__Proteobacteria"
"20031","-1","1453492__13690_56810","56810","1453492__13690_56810-1","p__Proteobacteria"
"20235","1","1453492__13690_56810","1453492","1453492__13690_568101","p__FCB group"
"20576","1","225991__270498_310514","225991","225991__270498_3105141","p__Proteobacteria"
"20590","-1","225991__270498_310514","270498","225991__270498_310514-1","p__Terrabacteria group"
"20607","-1","225991__270498_310514","310514","225991__270498_310514-1","p__FCB group"
"20818","1","28037__329854","28037","28037__3298541","p__Terrabacteria group"
"21061","-1","28037__329854","329854","28037__329854-1","p__FCB group"
"21375","1","53363__1229909","53363","53363__12299091","p__Terrabacteria group"
"21583","-1","53363__1229909","1229909","53363__1229909-1","p__TACK group"
"21743","-1","45254__29356_39497","29356","45254__29356_39497-1","p__Terrabacteria group"
"21790","-1","45254__29356_39497","39497","45254__29356_39497-1","p__Terrabacteria group"
"21810","1","45254__29356_39497","45254","45254__29356_394971","p__FCB group"
"22196","1","29375__310300","29375","29375__3103001","p__Terrabacteria group"
"22406","-1","29375__310300","310300","29375__310300-1","p__FCB group"
"22554","-1","137591__1280_36835","1280","137591__1280_36835-1","p__Terrabacteria group"
"22671","-1","137591__1280_36835","36835","137591__1280_36835-1","p__Terrabacteria group"
"22779","1","137591__1280_36835","137591","137591__1280_368351","p__Terrabacteria group"
"23139","1","39496__574375","39496","39496__5743751","p__Terrabacteria group"
"23351","-1","39496__574375","574375","39496__574375-1","p__Terrabacteria group"
"23529","1","28128__309120","28128","28128__3091201","p__FCB group"
"23753","-1","28128__309120","309120","28128__309120-1","p__Terrabacteria group"
"23962","1","2139__271420","2139","2139__2714201","p__Terrabacteria group"
"24191","-1","2139__271420","271420","2139__271420-1","p__Proteobacteria"
"24330","-1","850__821_214856","821","850__821_214856-1","p__FCB group"
"24334","1","850__821_214856","850","850__821_2148561","p__Fusobacteria"
"24619","-1","850__821_214856","214856","850__821_214856-1","p__FCB group"
"24820","1","1467__179995_182710","1467","1467__179995_1827101","p__Terrabacteria group"
"25046","-1","1467__179995_182710","179995","1467__179995_182710-1","p__Proteobacteria"
"25048","-1","1467__179995_182710","182710","1467__179995_182710-1","p__Terrabacteria group"
"25276","-1","1613__1515_246787","1515","1613__1515_246787-1","p__Terrabacteria group"
"25292","1","1613__1515_246787","1613","1613__1515_2467871","p__Terrabacteria group"
"25535","-1","1613__1515_246787","246787","1613__1515_246787-1","p__FCB group"
"25660","1","301__36874_43131","301","301__36874_431311","p__Proteobacteria"
"25824","-1","301__36874_43131","36874","301__36874_43131-1","p__FCB group"
"25854","-1","301__36874_43131","43131","301__36874_43131-1","p__Terrabacteria group"
"26279","-1","59310__38304_197614","38304","59310__38304_197614-1","p__Terrabacteria group"
"26333","1","59310__38304_197614","59310","59310__38304_1976141","p__Terrabacteria group"
"26412","-1","59310__38304_197614","197614","59310__38304_197614-1","p__Terrabacteria group"
"26631","-1","166486__1559_36745","1559","166486__1559_36745-1","p__Terrabacteria group"
"26720","-1","166486__1559_36745","36745","166486__1559_36745-1","p__Terrabacteria group"
"26843","1","166486__1559_36745","166486","166486__1559_367451","p__Terrabacteria group"
"27050","-1","53412__1264_310297","1264","53412__1264_310297-1","p__Terrabacteria group"
"27227","1","53412__1264_310297","53412","53412__1264_3102971","p__Proteobacteria"
"27354","-1","53412__1264_310297","310297","53412__1264_310297-1","p__FCB group"
"27488","-1","28091__860_425941","860","28091__860_425941-1","p__Fusobacteria"
"27571","1","28091__860_425941","28091","28091__860_4259411","p__Proteobacteria"
"27833","-1","28091__860_425941","425941","28091__860_425941-1","p__FCB group"
"28033","-1","77095__28135_101070","28135","77095__28135_101070-1","p__FCB group"
"28144","1","77095__28135_101070","77095","77095__28135_1010701","p__FCB group"
"28164","-1","77095__28135_101070","101070","77095__28135_101070-1","p__Terrabacteria group"
"28366","1","488__349096","488","488__3490961","p__Proteobacteria"
"28713","-1","488__349096","349096","488__349096-1","p__Terrabacteria group"
"28935","-1","589437__28137_797292","28137","589437__28137_797292-1","p__FCB group"
"29205","1","589437__28137_797292","589437","589437__28137_7972921","p__FCB group"
"29217","-1","589437__28137_797292","797292","589437__28137_797292-1","p__FCB group"
"29306","-1","1379__1303_39778","1303","1379__1303_39778-1","p__Terrabacteria group"
"29314","1","1379__1303_39778","1379","1379__1303_397781","p__Terrabacteria group"
"29442","-1","1379__1303_39778","39778","1379__1303_39778-1","p__Terrabacteria group"
"29786","1","1584__39484_106648","1584","1584__39484_1066481","p__Terrabacteria group"
"29883","-1","1584__39484_106648","39484","1584__39484_106648-1","p__Terrabacteria group"
"29970","-1","1584__39484_106648","106648","1584__39484_106648-1","p__Proteobacteria"
"30352","-1","104663__41276_999468","41276","104663__41276_999468-1","p__Proteobacteria"
"30419","1","104663__41276_999468","104663","104663__41276_9994681","p__FCB group"
"30571","-1","104663__41276_999468","999468","104663__41276_999468-1","p__FCB group"
"30805","1","43263__305719","43263","43263__3057191","p__Proteobacteria"
"30950","-1","43263__305719","305719","43263__305719-1","p__FCB group"
"31073","1","585__28025","585","585__280251","p__Proteobacteria"
"31166","-1","585__28025","28025","585__28025-1","p__Terrabacteria group"
"31543","-1","239974__905_76517","905","239974__905_76517-1","p__Terrabacteria group"
"31741","-1","239974__905_76517","76517","239974__905_76517-1","p__Proteobacteria"
"31833","1","239974__905_76517","239974","239974__905_765171","p__Terrabacteria group"
"31974","1","588__516075","588","588__5160751","p__Proteobacteria"
"32347","-1","588__516075","516075","588__516075-1","p__Proteobacteria"
"32534","1","28136__35833_228603","28136","28136__35833_2286031","p__FCB group"
"32569","-1","28136__35833_228603","35833","28136__35833_228603-1","p__Proteobacteria"
"32727","-1","28136__35833_228603","228603","28136__35833_228603-1","p__FCB group"
"33078","1","53440__189722_633701","53440","53440__189722_6337011","p__Terrabacteria group"
"33156","-1","53440__189722_633701","189722","53440__189722_633701-1","p__FCB group"
"33262","-1","53440__189722_633701","633701","53440__189722_633701-1","p__FCB group"
"33330","1","821__214856","821","821__2148561","p__FCB group"
"33619","-1","821__214856","214856","821__214856-1","p__FCB group"
"33925","1","37734__1113609","37734","37734__11136091","p__Terrabacteria group"
"34173","-1","37734__1113609","1113609","37734__1113609-1","p__FCB group"
"34217","1","511__196024","511","511__1960241","p__Proteobacteria"
"34511","-1","511__196024","196024","511__196024-1","p__Proteobacteria"
"34775","1","28118__84030","28118","28118__840301","p__FCB group"
"34906","-1","28118__84030","84030","28118__84030-1","p__Terrabacteria group"
"35142","1","901__147802","901","901__1478021","p__Proteobacteria"
"35385","-1","901__147802","147802","901__147802-1","p__Terrabacteria group"
"35713","-1","441500__33069_328812","33069","441500__33069_328812-1","p__Proteobacteria"
"35908","-1","441500__33069_328812","328812","441500__33069_328812-1","p__FCB group"
"35935","1","441500__33069_328812","441500","441500__33069_3288121","p__Terrabacteria group"
"36220","1","47880__405446","47880","47880__4054461","p__Proteobacteria"
"36379","-1","47880__405446","405446","47880__405446-1","p__Proteobacteria"
"36588","1","28454__376806","28454","28454__3768061","p__FCB group"
"36822","-1","28454__376806","376806","28454__376806-1","p__FCB group"
"36973","1","1506__169435_376804","1506","1506__169435_3768041","p__Terrabacteria group"
"37194","-1","1506__169435_376804","169435","1506__169435_376804-1","p__Terrabacteria group"
"37270","-1","1506__169435_376804","376804","1506__169435_376804-1","p__FCB group"
"37518","-1","60133__35825_470565","35825","60133__35825_470565-1","p__Terrabacteria group"
"37584","1","60133__35825_470565","60133","60133__35825_4705651","p__FCB group"
"37739","-1","60133__35825_470565","470565","60133__35825_470565-1","p__FCB group"
"38171","1","376805__452084","376805","376805__4520841","p__FCB group"
"38186","-1","376805__452084","452084","376805__452084-1","p__FCB group"
"38308","-1","157687__1308_1504","1308","157687__1308_1504-1","p__Terrabacteria group"
"38322","-1","157687__1308_1504","1504","157687__1308_1504-1","p__Terrabacteria group"
"38538","1","157687__1308_1504","157687","157687__1308_15041","p__Fusobacteria"
"38720","1","562__137732","562","562__1377321","p__Proteobacteria"
"38981","-1","562__137732","137732","562__137732-1","p__Terrabacteria group"
"39311","-1","308892__33039_487698","33039","308892__33039_487698-1","p__Terrabacteria group"
"39501","1","308892__33039_487698","308892","308892__33039_4876981","p__Terrabacteria group"
"39545","-1","308892__33039_487698","487698","308892__33039_487698-1","p__Proteobacteria"
"39655","1","1282__39489","1282","1282__394891","p__Terrabacteria group"
"39786","-1","1282__39489","39489","1282__39489-1","p__Terrabacteria group"
"40187","-1","36847__28446_29370","28446","36847__28446_29370-1","p__Terrabacteria group"
"40195","-1","36847__28446_29370","29370","36847__28446_29370-1","p__Terrabacteria group"
"40222","1","36847__28446_29370","36847","36847__28446_293701","p__Terrabacteria group"
"40576","1","1515__246787","1515","1515__2467871","p__Terrabacteria group"
"40835","-1","1515__246787","246787","1515__246787-1","p__FCB group"
"41093","1","29356__39497","29356","29356__394971","p__Terrabacteria group"
"41140","-1","29356__39497","39497","29356__39497-1","p__Terrabacteria group"
"41511","1","2088__45851_208479","2088","2088__45851_2084791","p__Terrabacteria group"
"41611","-1","2088__45851_208479","45851","2088__45851_208479-1","p__Terrabacteria group"
"41718","-1","2088__45851_208479","208479","2088__45851_208479-1","p__Terrabacteria group"
"41955","1","1710__29552_288965","1710","1710__29552_2889651","p__Terrabacteria group"
"42002","-1","1710__29552_288965","29552","1710__29552_288965-1","p__Terrabacteria group"
"42193","-1","1710__29552_288965","288965","1710__29552_288965-1","p__Terrabacteria group"
"42350","1","1264__310297","1264","1264__3102971","p__Terrabacteria group"
"42654","-1","1264__310297","310297","1264__310297-1","p__FCB group"
"43046","1","179995__182710","179995","179995__1827101","p__Proteobacteria"
"43048","-1","179995__182710","182710","179995__182710-1","p__Terrabacteria group"
