oldID,newID
39492_and_487175,39492__487175
187327_and_287_and_387661,387661__287_187327
1535_and_1755629_and_33038,1755629__1535_33038
1735_and_516075_and_588,1735__588_516075
28132_and_410072,28132__410072
187327_and_287,287__187327
1408_and_33031_and_48296,1408__33031_48296
29430_and_41976,29430__41976
1535_and_33038,1535__33038
108980_and_183417_and_28126,108980__28126_183417
43675_and_726_and_882211,726__43675_882211
29348_and_397865_and_437898,437898__29348_397865
291644_and_33029,33029__291644
28111_and_328814,28111__328814
1358_and_38986,1358__38986
29375_and_310300_and_33035,33035__29375_310300
405446_and_47877_and_47880,47877__47880_405446
1121298_and_28129_and_76853,28129__76853_1121298
122355_and_1510,1510__122355
43675_and_882211,43675__882211
290588_and_79880,79880__290588
1034636_and_28128_and_309120,1034636__28128_309120
28127_and_83617,28127__83617
1661050_and_53408,53408__1661050
33031_and_48296,33031__48296
2173_and_349096_and_488,2173__488_349096
28037_and_329854_and_82135,82135__28037_329854
29348_and_397865,29348__397865
101564_and_216935,101564__216935
254_and_28118_and_84030,254__28118_84030
1888_and_67269,1888__67269
1113741_and_1401_and_481743,1401__481743_1113741
290309_and_32013,32013__290309
202956_and_2139_and_271420,202956__2139_271420
1010_and_1661032_and_29524,1661032__1010_29524
180282_and_28197_and_39490,180282__28197_39490
1582_and_1597,1582__1597
28454_and_376806_and_587753,587753__28454_376806
238_and_2741_and_47715,2741__238_47715
1428_and_33964_and_39777,1428__33964_39777
103892_and_28038,28038__103892
1267_and_137732_and_562,1267__562_137732
293_and_80866,293__80866
183417_and_28126,28126__183417
13690_and_1453492_and_56810,1453492__13690_56810
225991_and_270498_and_310514,225991__270498_310514
28037_and_329854,28037__329854
1229909_and_53363,53363__1229909
29356_and_39497_and_45254,45254__29356_39497
29375_and_310300,29375__310300
1280_and_137591_and_36835,137591__1280_36835
39496_and_574375,39496__574375
28128_and_309120,28128__309120
2139_and_271420,2139__271420
214856_and_821_and_850,850__821_214856
1467_and_179995_and_182710,1467__179995_182710
1515_and_1613_and_246787,1613__1515_246787
301_and_36874_and_43131,301__36874_43131
197614_and_38304_and_59310,59310__38304_197614
1559_and_166486_and_36745,166486__1559_36745
1264_and_310297_and_53412,53412__1264_310297
28091_and_425941_and_860,28091__860_425941
101070_and_28135_and_77095,77095__28135_101070
349096_and_488,488__349096
28137_and_589437_and_797292,589437__28137_797292
1303_and_1379_and_39778,1379__1303_39778
106648_and_1584_and_39484,1584__39484_106648
104663_and_41276_and_999468,104663__41276_999468
305719_and_43263,43263__305719
28025_and_585,585__28025
239974_and_76517_and_905,239974__905_76517
516075_and_588,588__516075
228603_and_28136_and_35833,28136__35833_228603
189722_and_53440_and_633701,53440__189722_633701
214856_and_821,821__214856
1113609_and_37734,37734__1113609
196024_and_511,511__196024
28118_and_84030,28118__84030
147802_and_901,901__147802
328812_and_33069_and_441500,441500__33069_328812
405446_and_47880,47880__405446
28454_and_376806,28454__376806
1506_and_169435_and_376804,1506__169435_376804
35825_and_470565_and_60133,60133__35825_470565
376805_and_452084,376805__452084
1308_and_1504_and_157687,157687__1308_1504
137732_and_562,562__137732
308892_and_33039_and_487698,308892__33039_487698
1282_and_39489,1282__39489
28446_and_29370_and_36847,36847__28446_29370
1515_and_246787,1515__246787
29356_and_39497,29356__39497
208479_and_2088_and_45851,2088__45851_208479
1710_and_288965_and_29552,1710__29552_288965
1264_and_310297,1264__310297
179995_and_182710,179995__182710
28116_and_28901_and_820,28901__820_28116
1827099_and_28125_and_33032,33032__28125_1827099
28117_and_351091_and_47879,47879__28117_351091
163202_and_184870_and_33034,163202__33034_184870
46506_and_626932_and_823,626932__823_46506
1571_and_294_and_317,1571__294_317
40681_and_79885,40681__79885
1113741_and_481743,481743__1113741
1472_and_1844653,1472__1844653
106648_and_39484,39484__106648
1280_and_36835,1280__36835
1746653_and_237258,237258__1746653
29360_and_39483,29360__39483
163877_and_74329,74329__163877
1687_and_234835,1687__234835
1148157_and_1561,1561__1148157
189722_and_633701,189722__633701
228603_and_35833,35833__228603
191295_and_245,245__191295
243924_and_47884_and_626933,243924__47884_626933
1605_and_1902,1605__1902
146817_and_251535,146817__251535
284042_and_861,861__284042
1010_and_29524,1010__29524
529_and_74313,529__74313
215690_and_370979_and_45067,215690__45067_370979
1307_and_79882,1307__79882
115979_and_884684,115979__884684
1465521_and_192421,192421__1465521
102684_and_55197,55197__102684
1121298_and_76853,76853__1121298
328812_and_33069,33069__328812
28197_and_39490,28197__39490
1113709_and_490189,490189__1113709
29419_and_310298_and_387090,29419__310298_387090
1689_and_29354,1689__29354
33964_and_39777,33964__39777
238_and_47715,238__47715
1311_and_386414_and_682179,682179__1311_386414
270498_and_310514,270498__310514
137730_and_187452,137730__187452
153151_and_37923_and_78345,37923__78345_153151
1308_and_1504,1308__1504
169435_and_376804,169435__376804
191493_and_626935,191493__626935
76517_and_905,905__76517
28137_and_797292,28137__797292
197614_and_38304,38304__197614
13690_and_56810,13690__56810
101070_and_28135,28135__101070
425941_and_860,860__425941
208479_and_45851,45851__208479
1270_and_1465754_and_78342,1270__78342_1465754
381706_and_626931_and_839,381706__839_626931
35825_and_470565,35825__470565
1827099_and_28125,28125__1827099
288965_and_29552,29552__288965
114527_and_1352_and_384638,114527__1352_384638
36874_and_43131,36874__43131
1559_and_36745,1559__36745
1623_and_52787_and_97478,97478__1623_52787
1223514_and_1522_and_84112,84112__1522_1223514
28117_and_351091,28117__351091
46506_and_823,823__46506
1121830_and_44749_and_729,1121830__729_44749
191610_and_216947_and_40543,191610__40543_216947
28446_and_29370,28446__29370
33039_and_487698,33039__487698
41276_and_999468,41276__999468
1303_and_39778,1303__39778
1144673_and_28090,28090__1144673
294_and_317,294__317
267818_and_40324_and_47770,267818__40324_47770
184870_and_33034,33034__184870
47884_and_626933,47884__626933
1335_and_43770_and_762212,1335__43770_762212
100884_and_1402_and_1646377,1402__100884_1646377
1113922_and_1630_and_40518,1113922__1630_40518
310298_and_387090,310298__387090
1680_and_1685_and_216816,1680__1685_216816
28116_and_820,820__28116
626930_and_69825_and_93064,93064__69825_626930
626931_and_839,839__626931
1465754_and_78342,78342__1465754
1254_and_40520_and_536633,1254__40520_536633
1311_and_386414,1311__386414
1258_and_291645_and_454155,1258__291645_454155
1265_and_308994_and_907,308994__907_1265
370979_and_45067,45067__370979
204516_and_47678_and_588932,588932__47678_204516
1223514_and_1522,1522__1223514
44749_and_729,729__44749
1352_and_384638,1352__384638
1727_and_46228,1727__46228
1623_and_52787,1623__52787
300_and_40519_and_454154,300__40519_454154
40324_and_47770,40324__47770
1512_and_158847_and_357276,158847__1512_357276
216947_and_40543,40543__216947
261299_and_371601_and_40215,40215__261299_371601
1161942_and_133926_and_626937,133926__626937_1161942
1580_and_165179_and_817,1580__817_165179
216778_and_39485_and_818,216778__818_39485
1630_and_40518,1630__40518
626930_and_69825,69825__626930
100884_and_1646377,100884__1646377
1532_and_1686_and_589436,1686__1532_589436
40519_and_454154,40519__454154
218538_and_239935_and_84032,84032__218538_239935
1265_and_907,907__1265
204516_and_47678,47678__204516
291645_and_454155,291645__454155
165179_and_817,817__165179
1161942_and_626937,626937__1161942
40520_and_536633,40520__536633
39485_and_818,818__39485
261299_and_371601,261299__371601
1685_and_216816,1685__216816
218538_and_239935,218538__239935
1297750_and_28026_and_301301,1297750__28026_301301
1532_and_589436,1532__589436
1463837_and_74426,74426__1463837
1755626_and_328813_and_33043,33043__328813_1755626
43770_and_762212,43770__762212
301302_and_487316,301302__487316
153151_and_78345,78345__153151
1512_and_357276,1512__357276
853_and_876_and_89014,89014__853_876
28026_and_301301,28026__301301
1755626_and_328813,328813__1755626
853_and_876,853__876
