"","39492__487175","387661__287_187327","1755629__1535_33038","1735__588_516075","28132__410072","287__187327","1408__33031_48296","29430__41976","1535__33038","108980__28126_183417","726__43675_882211","437898__29348_397865","33029__291644","28111__328814","1358__38986","33035__29375_310300","47877__47880_405446","28129__76853_1121298","1510__122355","43675__882211","79880__290588","1034636__28128_309120","28127__83617","53408__1661050","33031__48296","2173__488_349096","82135__28037_329854","29348__397865","101564__216935","254__28118_84030","1888__67269","1401__481743_1113741","32013__290309","202956__2139_271420","1661032__1010_29524","180282__28197_39490","1582__1597","587753__28454_376806","2741__238_47715","1428__33964_39777","28038__103892","1267__562_137732","293__80866","28126__183417","1453492__13690_56810","225991__270498_310514","28037__329854","53363__1229909","45254__29356_39497","29375__310300","137591__1280_36835","39496__574375","28128__309120","2139__271420","850__821_214856","1467__179995_182710","1613__1515_246787","301__36874_43131","59310__38304_197614","166486__1559_36745","53412__1264_310297","28091__860_425941","77095__28135_101070","488__349096","589437__28137_797292","1379__1303_39778","1584__39484_106648","104663__41276_999468","43263__305719","585__28025","239974__905_76517","588__516075","28136__35833_228603","53440__189722_633701","821__214856","37734__1113609","511__196024","28118__84030","901__147802","441500__33069_328812","47880__405446","28454__376806","1506__169435_376804","60133__35825_470565","376805__452084","157687__1308_1504","562__137732","308892__33039_487698","1282__39489","36847__28446_29370","1515__246787","29356__39497","2088__45851_208479","1710__29552_288965","1264__310297","179995__182710","28901__820_28116","33032__28125_1827099","47879__28117_351091","163202__33034_184870","626932__823_46506","1571__294_317","40681__79885","481743__1113741","1472__1844653","39484__106648","1280__36835","237258__1746653","29360__39483","74329__163877","1687__234835","1561__1148157","189722__633701","35833__228603","245__191295","243924__47884_626933","1605__1902","146817__251535","861__284042","1010__29524","529__74313","215690__45067_370979","1307__79882","115979__884684","192421__1465521","55197__102684","76853__1121298","33069__328812","28197__39490","490189__1113709","29419__310298_387090","1689__29354","33964__39777","238__47715","682179__1311_386414","270498__310514","137730__187452","37923__78345_153151","1308__1504","169435__376804","191493__626935","905__76517","28137__797292","38304__197614","13690__56810","28135__101070","860__425941","45851__208479","1270__78342_1465754","381706__839_626931","35825__470565","28125__1827099","29552__288965","114527__1352_384638","36874__43131","1559__36745","97478__1623_52787","84112__1522_1223514","28117__351091","823__46506","1121830__729_44749","191610__40543_216947","28446__29370","33039__487698","41276__999468","1303__39778","28090__1144673","294__317","267818__40324_47770","33034__184870","47884__626933","1335__43770_762212","1402__100884_1646377","1113922__1630_40518","310298__387090","1680__1685_216816","820__28116","93064__69825_626930","839__626931","78342__1465754","1254__40520_536633","1311__386414","1258__291645_454155","308994__907_1265","45067__370979","588932__47678_204516","1522__1223514","729__44749","1352__384638","1727__46228","1623__52787","300__40519_454154","40324__47770","158847__1512_357276","40543__216947","40215__261299_371601","133926__626937_1161942","1580__817_165179","216778__818_39485","1630__40518","69825__626930","100884__1646377","1686__1532_589436","40519__454154","84032__218538_239935","907__1265","47678__204516","291645__454155","817__165179","626937__1161942","40520__536633","818__39485","261299__371601","1685__216816","218538__239935","1297750__28026_301301","1532__589436","74426__1463837","33043__328813_1755626","43770__762212","301302__487316","78345__153151","1512__357276","89014__853_876","28026__301301","328813__1755626","853__876"
"ERR1089757",0,0,0,0,0,0,-3.68654710904297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.38528689735859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34894015719306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4076875823276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.80654988731609,0,0,0,0,0,0,0,-3.18895675141539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12903619123929,0,0,0,0,0,-1.41255754325669,0,0,0,0,0,0,0,0,0,0,0,0,-2.44662143353527,0,0,0,0,0,0,0,0,-2.74169505717274,0,0,0,0,0,0
"ERR1089758",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.35151498096943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37158815587852,0,0,0,0,0,-2.66775092405043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.07294342179842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10771118061017,0,0,0,0,0,0,0,0,0,0,-4.62068014239417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.18706438726804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6924420291745,0,-2.29962291043179,0,0,0,0,0,-2.87228242464854,0,0,0,0,-4.66344639096408,3.78810663817275,-3.98306371911727,0,0,-4.9749390931784,0,0,0,1.81232291552614,0,0,0,0,0,0,-5.56138347854211,0
"ERR1089759",0,0,0,-4.00790053456461,0,0,-3.67406218389668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.36366237267653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827278767050236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66808095359934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65524090471258,0,0,0,0,0,0,0,-3.4965181146248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59901215329733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.85428217278285,0,0,0,0,0,0
"ERR1089765",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46294686940458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.31167656408259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00394125965729,0,0,0,3.33480677412855,0,0,0,-2.28004823651986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.30532993020031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94915938936021,0,0,0,0,0,0,0,0,-2.266206522996,0,0,0,0,0,0,0,0,0,-3.99294856731614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.92518483827308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.34103177881069,0,0,0,0,0,0,0,0,0,4.05478598303347,0,0,0,-2.94451489017373,0,0,0,0,0,0,-5.10004939342399,0
"ERR1089775",0,0,0,0,0,0,0,0,0,0,0,-1.68421387192356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9171439969839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.26491550071282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.94969579224804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.08702858766083,0,0,0,0,0,-1.08870560235921,0,0,0,-3.61483955067727,0,0,0,-3.18108571286641,0,0,0,0,0,0,-5.50980207791609,0
"ERR1089796",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90812456272516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.74032288957873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74637847389432,0,0,3.30496868981013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.11068495416623,0,-2.72455579198921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.71906905978137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65581357938709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78311042736318,-2.19724017316793,0,0,0,0,0,0,0,0,0,4.82048866326777,0,0,3.8057316163583,0,0,0,0,0,0,-4.20539863379349,0,0,0,0,0,0,-0.574743180768077,0
"ERR1089805",0,0,0,0,0,0,0,0,0,0,0,-2.21385070845094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83450190740939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43030231737561,0,-2.40734798161771,0,0,-5.13277396508039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.20940709144693,0,0,0,0,0,0,0,0,0,0,-2.90698814180814,0,0,0,0,4.16964901566026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03505115861194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473773695692956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.85874339929139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95148881337484,0,0,0,0,0,0,0,-3.4267984189719,0,0,0,0,0,0,-5.93538896895603,0
"ERR1089813",0,0,0,0,0,0,0,0,0,0,-2.52021981544005,0,0,0,0,0,0,0,-4.28844099047411,-4.36514876658402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78532336872166,0,-2.50267935588692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82432159013481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33476779944989,0,0,0,0,0,-4.19304179503051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0404222239833822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.07927444882815,0,0,0,0,0,-2.12191056665898,0,0,0,0,0,-3.60140898825012,0,0,0,0,-3.67525691057062,0,0,0,0,0,0,0,0,0,-2.6447572110758,0,0,0,0,0,0,-4.58085386326745,0
"ERR1089816",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.19052418511533,0,0,0,0,0,-2.67609977697857,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52614999139704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63514077985062,0,-5.42796938350108,0,-2.53408288225862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38916030266251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.231607275745749,0,0,0,0,0,0,0,0,-2.64827858549299,0,0,0,0,0,-2.56769636097965,0,0,0,0,0,0,-2.50077031904818,0,0,0,0,-4.44738055562648,0,0,-4.58695306267049,0,0,0,0,-4.33146125065168,0,0,0,0,0,0,-3.12388742961861,0,0,0,0,0,0,-5.41073174522517,0
"ERR1089822",0,-2.49651489138419,0,0,0,-4.32409063372972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.69486141597454,0,-2.85219713708652,0,0,0,-2.29920705647432,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66763689182491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94015035463635,0,0,0,3.98234343893441,0,0,0,-2.70035610830111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.67715397810649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.22243342585263,0,0,0,0,0,0,0,-3.13761290678864,0,0,0,0,3.84936761001611,0,0,0,0,-5.43450496904179,0,0,0,-2.4249510234783,0,0,0,0,0,0,-4.20013837853057,0
"ERR1089825",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17434092441072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55484049546397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42511354337804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42760341852644,-2.4009915408598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.20473246151568,0,0,0,0,0,0,-4.15863933731225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.16062355964291,-2.47377516964836,0,0,0,0,0,0,0,0,0,-5.47436058890072,0,0,-4.28470428033328,0,0,0,0,0,0,-2.88740280290693,0,0,0,0,0,0,-5.00112835655158,0
"ERR1089828",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.69372496883696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66566850764251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58060360384886,0,-2.46298400785867,0,-2.64687406236996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.26601343984085,-4.584520357261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46973655606157,0,0,0,0,0,0,0,0,-2.37396774302795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42358682823777,0,4.11183274645403,0,0,0,0,0,0,0,-4.19777552306252,0,0,0,1.63355905200727,0,0,0,0,0,0,-5.50929883102763,0
"ERR1089829",0,0,0,0,0,0,0,0,0,0,0,-1.62545252032701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.56320862152445,2.81536635049727,0,0,0,0,0,0,0,0,0,0,0,-2.20459341323187,0,0,0,0,0,0,2.70755675531006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.56798331937993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.70737609519268,0,0,0,0,0,0,0,0,0,0,3.83722030213111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15665460305466,0,0,0,0,0,0,0,0,0,3.81846780174929,0,0,0,0,0,2.95726214450228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71582677458654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2345410589844,0,0,0,0,0,0,0,0,0,-2.13828783819088,0,0,0,-1.7868388191328,0,0,0,0,0,0,-3.09489561967438,0
"ERR1089830",0,0,-2.30276071494318,0,0,0,0,0,3.98849855595523,0,0,-2.36619952481247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.09837779782053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8184041610561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88161920321269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.87980332473281,0,-4.82951299632077,0,-2.49537869925866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312144978388807,-4.32212269124114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98796567424301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.53458902521065,0,0,0,0,0,0,-0.39173612234755,0
"ERR1089845",4.31557329766659,0,-2.20919783496701,0,0,0,0,0,3.82644289413402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62113247497519,0,-3.23633550108735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.53993462002579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.60549751822218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.91856538025869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71832373925244,-2.45475991813416,0,5.05510352381963,0,0,0,0,0,0,0,4.70827482780584,0,0,-4.25176889859198,0,0,0,0,0,0,-5.78506588623746,0,0,0,0,0,0,-1.24448866092573,0
"ERR1089846",0,-5.12733332981016,0,0,0,1.77559027728375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52552514271166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37433786296923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.05618985540288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.56142529956548,0,0,0,0,0,0,0,0,-4.4366606544361,0,0,0,0,0,0,0,0,0,0,0,-2.91778372793831,0,0,0,0,0,0,0,0,0.00392728623463729,0,-5.05374966228687,0,0,0,0,0,0,0,0,0,-2.41021110767858,0,0,0,0,0,0,-4.17460809546616,0
"ERR1089850",3.7727660331913,0,0,0,0,0,0,0,0,0,-2.82098973403462,0,0,0,0,0,0,0,-4.93733908151665,-4.88609754697818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93706486887199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47453411551171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2860188131288,0,0,0,0,-1.95312489339063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.97787491513467,0,-2.19046304933878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38291154888012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.42577984402922,-3.79399329355702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.64657932354977,0,0,0,0,0,0,-4.58400985464948,0
"ERR1089863",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1063066408807,0,0,0,0,0,0,0,0,0,-3.16609439610159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48383635560706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42803342484617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.38028092589399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.20547725430904,0,0,0,0,0,0,4.38300026594386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53273203897787,-2.49594163460112,0,0,0,0,0,0,0,0,0,4.38682057346719,0,0,4.32309772385566,0,0,0,-2.54995368418751,0,0,-2.56983921244258,0,0,0,0,0,4.41664933796021,4.45109208323334,0
"ERR1089865",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.06625083610021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31090223687612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.21677046721318,0,-2.57033150007257,0,-3.00871164314943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45194475042042,-5.21124143125885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422314408047666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.74394118100516,0,0,0,0,0,-3.20830758419373,0,0,0,0,0,0,4.75264553848149,0,0,-5.55695174213211,0,0,0,-4.85066419943631,0,0,0,0,0,0,0.612754435418298,0
"ERR1089869",-5.11765585658873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.23542394369728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60391865450855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.30551377743839,0,0,-2.94828921905696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.99326700007334,0,0,0,0,0,0,0,-5.10658672281422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.68627622956235,0,0,0,0,0,0,0,0,0,-2.46727695152445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27344903638399,0,0,0,0,0,0,-0.329367744153911,0,0,0,0,-2.89927848884181,0,0,0,0,0,0,-5.02169764796554,0
"ERR1089872",4.46666602901252,0,0,0,0,0,0,0,0,0,0,0,0,-4.59581459702347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24809760423142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61526052491894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.02285452164567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.429494029144,0,0,0,0,0,-3.03833043480209,0,0,5.23573761537962,0,0,0,-4.20800709516263,0,0,-5.26254268326005,0,0,0,-2.70647258988085,0,0,0,0,0,0,-4.68774803496615,0
"ERR1089873",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.89018803904649,0,0,0,0,0,-2.63361766192926,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00595252705638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56155959817223,0,-4.92024949945203,0,-2.22309518490373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.85051381031498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.882958518278076,0,0,0,-2.27591906126364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.29832223954938,0,0,0,0,0,0,0,0,0,0,0,3.94200744802309,-3.98081089106501,0,0,0,-2.43132222990744,0,0,-3.46741412917123,0,0,0,0,0,4.21117363177135,-6.00573744260676,0
