,0,1
0,-4.52874,6.7486386
1,-9.238806,6.72101
2,-7.045566,10.585425
3,-3.4376247,2.9554186
4,-5.3376074,5.8802457
5,-10.546613,10.084676
6,-4.632624,6.0256305
7,-6.7635045,5.9028125
8,-4.886373,14.446018
9,-7.605804,6.745595
10,-8.2620125,8.138333
11,-4.25727,2.0101771
12,-5.01044,14.425174
13,-4.9747424,6.546886
14,-11.487681,9.87336
15,-9.947985,6.6209316
16,-11.546404,9.857742
17,-4.544119,6.8045197
18,-3.3757374,7.9029775
19,-3.967316,6.5946736
20,-4.919334,6.6228647
21,-3.7220206,11.796443
22,-3.217279,6.69999
23,-3.3418448,5.125205
24,-10.754984,6.467041
25,-10.923442,6.3990703
26,-7.3302197,12.930952
27,-0.7962968,4.5917306
28,-17.240099,-8.013979
29,6.946864,-5.7806673
30,12.755689,-3.8322837
31,1.9536979,4.6534758
32,3.2456458,0.9266634
33,6.7301626,1.533763
34,3.0822651,10.171137
35,-2.9020915,8.553013
36,-0.2738185,-10.22753
37,-1.6293385,0.5912025
38,-6.099701,-4.9585657
39,1.4051026,3.9585998
40,0.3825433,7.231002
41,5.8090963,-6.431997
42,-7.513844,5.283433
43,6.906866,-8.274037
44,-12.209718,5.719176
45,-7.009439,3.0682287
46,11.542833,-0.38804173
47,-4.662891,-4.851697
48,11.898841,-4.0880666
49,1.3140119,-13.355804
50,-6.939916,-5.765507
51,-4.297862,-6.084829
52,1.8971629,3.3169184
53,-7.550661,1.3736913
54,-1.968329,8.744279
55,-6.6170845,4.7086425
56,-0.7003111,12.157199
57,-1.7806981,7.2978354
58,-7.697573,3.754252
59,-1.1856493,7.9018197
60,3.6228728,1.2896132
61,1.1676252,-4.7795854
62,3.4377682,-3.6502724
63,8.9528,-10.206964
64,2.7770758,-5.5061207
65,-9.572237,-0.60004866
66,-3.2552412,9.919433
67,-2.2792127,1.5720791
68,7.8258433,-6.472149
69,-10.209214,1.83712
70,11.118861,-9.244985
71,-12.374762,9.696056
72,-12.233514,3.048242
73,-1.8831065,1.7078856
74,-4.2786818,-8.723484
75,7.8426867,-0.7978535
76,10.553007,2.5743575
77,10.54205,2.5560133
78,3.5566766,-7.8535686
79,-4.8714457,-3.377615
80,-5.5222955,8.152786
81,5.7158704,3.4630368
82,-5.1333933,-2.8039834
83,-0.35278994,0.86527646
84,4.45026,-9.548918
85,-6.488438,11.814707
86,-5.680483,0.75851613
87,0.38658914,10.470006
88,3.6098197,-1.6347784
89,5.509347,7.43595
90,-5.7512264,-2.9344416
91,3.9211593,-14.19555
92,-1.2937987,-10.057666
93,6.6918764,-10.220917
94,-1.3756651,4.9126835
95,-2.62387,7.353415
96,-5.6827297,3.1903222
97,-0.5184618,6.5985765
98,-3.984496,9.25129
99,-9.542873,2.0473742
100,1.2063918,3.8847115
101,5.2610164,-8.262098
102,5.1932693,-3.6464279
103,11.328959,-2.2076898
104,0.013030289,-12.260615
105,1.3864347,-9.954232
106,4.7784157,2.6924865
107,10.773812,-10.016954
108,-1.0589639,-0.9537769
109,-0.26893625,1.0169364
110,-2.0348926,-11.331365
111,9.096743,5.229931
112,5.1996427,3.2544403
113,7.0851808,2.090787
114,4.904754,-2.1268158
115,7.016145,-3.2808323
116,3.0376723,11.185007
117,1.0939208,-13.282616
118,6.844584,-3.3741314
119,-0.64532495,9.520516
120,-8.637892,5.281236
121,3.0939624,-10.0385065
122,-2.9662702,-2.1834745
123,6.396851,-1.6758642
124,-2.8387127,-1.46213
125,-0.58341783,-12.131988
126,2.8429437,-5.713592
127,1.028217,-8.220964
128,5.718569,-8.580442
129,5.0880733,7.5669723
130,-3.218842,-1.5053442
131,6.214361,7.823941
132,1.648088,8.75301
133,3.9590542,-7.244053
134,3.022433,-11.3815975
135,0.33986732,-2.221957
136,-3.9893,-4.6710525
137,11.6215105,-4.479375
138,-0.3852915,-4.1986136
139,-1.9671273,-5.4393997
140,2.3467553,6.3220553
141,2.789505,-7.1129837
142,-8.75492,0.061723825
143,3.2484615,-8.907512
144,0.2371428,5.5654864
145,9.076261,-8.219408
146,1.3980157,-0.85450226
147,8.143516,-2.1519866
148,-0.36827588,6.6433506
149,4.2994275,1.0880013
150,4.576578,-12.135647
151,4.6791015,-12.143969
152,-1.7279513,3.531539
153,3.3586643,-2.2272372
154,3.817132,10.30667
155,7.5641994,-1.7197049
156,-2.0050235,10.781597
157,0.6939915,-1.6075232
158,-5.103342,-8.539793
159,-6.018153,2.3464203
160,11.354726,-1.878591
161,-5.6399474,1.3603133
162,8.734846,-0.1152951
163,3.4946585,1.8040838
164,-6.3237867,-0.7150742
165,7.6575017,-4.3001976
166,6.183269,-8.782219
167,6.221776,-4.2588053
168,5.113453,-3.5528755
169,3.965473,-1.9395589
170,6.0174255,3.7973642
171,0.23756582,10.244577
172,1.3365834,-9.910733
173,-2.7910202,-5.308949
174,1.1462566,-1.8303502
175,4.060604,8.594354
176,3.7887924,-3.671244
177,10.49682,-9.737051
178,1.3902416,-0.79361403
179,2.8522654,-7.2086396
