oldID,newID
1492_and_1547_and_28447,28447__1492_1547
197614_and_387661_and_40519,197614__40519_387661
726_and_729_and_735,729__726_735
196024_and_572010_and_633415,572010__196024_633415
1532_and_2173,1532__2173
28111_and_487175,28111__487175
1352_and_149015_and_840,149015__840_1352
1492_and_1547,1492__1547
387661_and_40519,40519__387661
301302_and_52226_and_70856,70856__52226_301302
28901_and_818_and_84030,28901__818_84030
36847_and_441501_and_905,441501__905_36847
264027_and_589537,264027__589537
1245_and_1622_and_283734,283734__1245_1622
1018_and_2145_and_76122,1018__2145_76122
1512_and_28118_and_281920,281920__1512_28118
1487956_and_43131,43131__1487956
1313_and_33029_and_69710,33029__1313_69710
332163_and_363832,332163__363832
1015_and_1071862,1015__1071862
219748_and_99675,99675__219748
204038_and_553,553__204038
265291_and_33035_and_37915,265291__33035_37915
726_and_735,726__735
159_and_52584_and_84377,52584__159_84377
1245_and_1622,1245__1622
1280_and_33011_and_93063,93063__1280_33011
1313_and_69710,1313__69710
28134_and_53418,28134__53418
159_and_84377,159__84377
288769_and_294710,288769__294710
13076_and_1604,1604__13076
1596_and_1833,1596__1833
536633_and_61635_and_626935,61635__536633_626935
1352_and_840,840__1352
1605_and_87650,1605__87650
103892_and_156974_and_360807,103892__156974_360807
818_and_84030,818__84030
301302_and_52226,52226__301302
106654_and_34059_and_48296,106654__34059_48296
108980_and_45254,45254__108980
36847_and_905,905__36847
1393_and_1661032_and_294,294__1393_1661032
43675_and_483,483__43675
1522_and_28130,1522__28130
288000_and_41276,41276__288000
28133_and_417948,28133__417948
196024_and_633415,196024__633415
1737_and_29367,1737__29367
1144661_and_1260_and_246787,1144661__1260_246787
1598_and_421_and_520083,1598__421_520083
1328_and_1338,1328__1338
28123_and_33033_and_428712,428712__28123_33033
119854_and_143361,119854__143361
316_and_470,316__470
29321_and_59803,29321__59803
33031_and_36874,33031__36874
34059_and_48296,34059__48296
225004_and_33051_and_376804,376804__33051_225004
1512_and_28118,1512__28118
358742_and_84026_and_850,358742__850_84026
1541_and_623_and_644,644__623_1541
2145_and_76122,2145__76122
150240_and_28124,28124__150240
118748_and_137732,118748__137732
2098_and_46124,2098__46124
114527_and_467210,114527__467210
166486_and_454155_and_49319,49319__166486_454155
1358_and_208479_and_539,539__1358_208479
351091_and_821_and_856,856__821_351091
1379_and_28113_and_859,28113__859_1379
1280_and_33011,1280__33011
28131_and_53419,28131__53419
1267_and_1630_and_329,329__1267_1630
1260_and_246787,1260__246787
84026_and_850,850__84026
1755604_and_291645,291645__1755604
1335_and_454154_and_626937,1335__454154_626937
156974_and_360807,156974__360807
421_and_520083,421__520083
147207_and_216945_and_371601,216945__147207_371601
1685_and_47770_and_84112,1685__47770_84112
28123_and_33033,28123__33033
287_and_39484_and_54006,54006__287_39484
28116_and_39496_and_39950,39950__28116_39496
1541_and_623,623__1541
330920_and_41976_and_76759,41976__76759_330920
165179_and_28026_and_654,654__28026_165179
204516_and_216816_and_33959,33959__204516_216816
1358_and_208479,1358__208479
234908_and_33039_and_450367,450367__33039_234908
1535_and_36835_and_817,36835__817_1535
1686_and_762212,1686__762212
166486_and_454155,166486__454155
191610_and_29385_and_39483,191610__29385_39483
29363_and_38286_and_633701,38286__29363_633701
147207_and_371601,147207__371601
454154_and_626937,454154__626937
1379_and_859,859__1379
47770_and_84112,47770__84112
158_and_851_and_860,158__851_860
1343_and_1559_and_36745,36745__1343_1559
1488215_and_310297_and_762210,1488215__310297_762210
228604_and_239935_and_329854,228604__239935_329854
1282_and_225324_and_39497,225324__1282_39497
28116_and_39496,28116__39496
1510_and_535744_and_861,535744__861_1510
31971_and_584,584__31971
1680_and_1681_and_78345,1681__1680_78345
330920_and_76759,76759__330920
1507_and_40518_and_573,573__1507_40518
1515_and_288965_and_901,288965__901_1515
351091_and_821,821__351091
165179_and_28026,28026__165179
305_and_354356_and_69825,354356__305_69825
237258_and_33932_and_84031,33932__84031_237258
204516_and_216816,204516__216816
287_and_39484,287__39484
29375_and_308994_and_46223,46223__29375_308994
234908_and_33039,33039__234908
1265_and_28090_and_387090,28090__1265_387090
214856_and_47678_and_477666,477666__47678_214856
1689_and_228603_and_397865,1689__228603_397865
309120_and_44749,44749__309120
1393_and_1661032,1393__1661032
1535_and_817,817__1535
29385_and_39483,29385__39483
310297_and_762210,310297__762210
187327_and_328814_and_820,328814__820_187327
851_and_860,851__860
38304_and_52770_and_907,52770__907_38304
29363_and_633701,29363__633701
300_and_39490_and_88431,300__39490_88431
1282_and_39497,1282__39497
29375_and_308994,29375__308994
1510_and_861,861__1510
1161942_and_28037_and_386414,386414__28037_1161942
179628_and_97478,97478__179628
237258_and_84031,84031__237258
1623_and_39778_and_645466,645466__1623_39778
1303_and_1308_and_384638,384638__1303_1308
239935_and_329854,239935__329854
1354_and_349096_and_38986,38986__1354_349096
1529_and_158847_and_1735,1529__1735_158847
33034_and_357276_and_39492,33034__39492_357276
28025_and_563_and_574375,28025__563_574375
28125_and_301301_and_626931,28125__301301_626931
1343_and_1559,1343__1559
328813_and_45851_and_638849,638849__45851_328813
1515_and_901,901__1515
305_and_69825,305__69825
1265_and_387090,1265__387090
1590_and_74426_and_853,1590__853_74426
1502_and_33038,1502__33038
228603_and_397865,228603__397865
214856_and_47678,47678__214856
187327_and_820,820__187327
38304_and_907,907__38304
1161942_and_28037,28037__1161942
28137_and_341225_and_39777,28137__39777_341225
1623_and_39778,1623__39778
2724_and_28117_and_39485,2724__28117_39485
158847_and_1735,1735__158847
261299_and_310298_and_96344,96344__261299_310298
357276_and_39492,39492__357276
1680_and_78345,1680__78345
328813_and_45851,45851__328813
189722_and_410072_and_46503,189722__46503_410072
158787_and_29466_and_33043,158787__29466_33043
74426_and_853,853__74426
1307_and_218538_and_46506,1307__46506_218538
1303_and_1308,1303__1308
39486_and_39488_and_39491,39486__39488_39491
261299_and_310298,261299__310298
1354_and_349096,1354__349096
28117_and_39485,28117__39485
341225_and_39777,39777__341225
33035_and_37915,33035__37915
1297750_and_29389_and_90742,29389__90742_1297750
410072_and_46503,46503__410072
563_and_574375,563__574375
29348_and_40520_and_89014,29348__40520_89014
1267_and_1630,1267__1630
