"","Part","BalanceID","Component","Group","d.group"
"75","-1","28447__1492_1547","1492","28447__1492_1547-1","p__Terrabacteria group"
"90","-1","28447__1492_1547","1547","28447__1492_1547-1","p__Terrabacteria group"
"138","1","28447__1492_1547","28447","28447__1492_15471","p__Terrabacteria group"
"589","-1","197614__40519_387661","40519","197614__40519_387661-1","p__Terrabacteria group"
"670","1","197614__40519_387661","197614","197614__40519_3876611","p__Terrabacteria group"
"730","-1","197614__40519_387661","387661","197614__40519_387661-1","p__FCB group"
"808","-1","729__726_735","726","729__726_735-1","p__Proteobacteria"
"809","1","729__726_735","729","729__726_7351","p__Proteobacteria"
"810","-1","729__726_735","735","729__726_735-1","p__Proteobacteria"
"1453","-1","572010__196024_633415","196024","572010__196024_633415-1","p__Proteobacteria"
"1535","1","572010__196024_633415","572010","572010__196024_6334151","p__Terrabacteria group"
"1544","-1","572010__196024_633415","633415","572010__196024_633415-1","p__Proteobacteria"
"1655","1","1532__2173","1532","1532__21731","p__Terrabacteria group"
"1683","-1","1532__2173","2173","1532__2173-1","p__Euryarchaeota"
"2083","1","28111__487175","28111","28111__4871751","p__FCB group"
"2311","-1","28111__487175","487175","28111__487175-1","p__Proteobacteria"
"2384","-1","149015__840_1352","840","149015__840_1352-1","p__FCB group"
"2418","-1","149015__840_1352","1352","149015__840_1352-1","p__Terrabacteria group"
"2614","1","149015__840_1352","149015","149015__840_13521","p__Terrabacteria group"
"2819","1","1492__1547","1492","1492__15471","p__Terrabacteria group"
"2834","-1","1492__1547","1547","1492__1547-1","p__Terrabacteria group"
"3333","1","40519__387661","40519","40519__3876611","p__Terrabacteria group"
"3474","-1","40519__387661","387661","40519__387661-1","p__FCB group"
"3745","-1","70856__52226_301302","52226","70856__52226_301302-1","p__Terrabacteria group"
"3757","1","70856__52226_301302","70856","70856__52226_3013021","p__Proteobacteria"
"3838","-1","70856__52226_301302","301302","70856__52226_301302-1","p__Terrabacteria group"
"3948","-1","28901__818_84030","818","28901__818_84030-1","p__FCB group"
"4059","1","28901__818_84030","28901","28901__818_840301","p__Proteobacteria"
"4157","-1","28901__818_84030","84030","28901__818_84030-1","p__Terrabacteria group"
"4355","-1","441501__905_36847","905","441501__905_36847-1","p__Terrabacteria group"
"4484","-1","441501__905_36847","36847","441501__905_36847-1","p__Terrabacteria group"
"4656","1","441501__905_36847","441501","441501__905_368471","p__Terrabacteria group"
"5003","1","264027__589537","264027","264027__5895371","p__FCB group"
"5066","-1","264027__589537","589537","264027__589537-1","p__FCB group"
"5143","-1","283734__1245_1622","1245","283734__1245_1622-1","p__Terrabacteria group"
"5193","-1","283734__1245_1622","1622","283734__1245_1622-1","p__Terrabacteria group"
"5398","1","283734__1245_1622","283734","283734__1245_16221","p__Terrabacteria group"
"5534","1","1018__2145_76122","1018","1018__2145_761221","p__FCB group"
"5602","-1","1018__2145_76122","2145","1018__2145_76122-1","p__Terrabacteria group"
"5719","-1","1018__2145_76122","76122","1018__2145_76122-1","p__FCB group"
"5961","-1","281920__1512_28118","1512","281920__1512_28118-1","p__Terrabacteria group"
"6007","-1","281920__1512_28118","28118","281920__1512_28118-1","p__FCB group"
"6181","1","281920__1512_28118","281920","281920__1512_281181","p__FCB group"
"6473","1","43131__1487956","43131","43131__14879561","p__Terrabacteria group"
"6657","-1","43131__1487956","1487956","43131__1487956-1","p__Terrabacteria group"
"6724","-1","33029__1313_69710","1313","33029__1313_69710-1","p__Terrabacteria group"
"6818","1","33029__1313_69710","33029","33029__1313_697101","p__Terrabacteria group"
"6890","-1","33029__1313_69710","69710","33029__1313_69710-1","p__Spirochaetes"
"7376","1","332163__363832","332163","332163__3638321","p__Acidobacteria"
"7387","-1","332163__363832","363832","332163__363832-1","p__Terrabacteria group"
"7493","1","1015__1071862","1015","1015__10718621","p__FCB group"
"7826","-1","1015__1071862","1071862","1015__1071862-1","p__FCB group"
"8088","1","99675__219748","99675","99675__2197481","p__Terrabacteria group"
"8128","-1","99675__219748","219748","99675__219748-1","p__Terrabacteria group"
"8246","1","553__204038","553","553__2040381","p__Proteobacteria"
"8512","-1","553__204038","204038","553__204038-1","p__Proteobacteria"
"8782","-1","265291__33035_37915","33035","265291__33035_37915-1","p__Terrabacteria group"
"8799","-1","265291__33035_37915","37915","265291__33035_37915-1","p__Terrabacteria group"
"8924","1","265291__33035_37915","265291","265291__33035_379151","p__Proteobacteria"
"9040","1","726__735","726","726__7351","p__Proteobacteria"
"9042","-1","726__735","735","726__735-1","p__Proteobacteria"
"9410","-1","52584__159_84377","159","52584__159_84377-1","p__Spirochaetes"
"9626","1","52584__159_84377","52584","52584__159_843771","p__Spirochaetes"
"9648","-1","52584__159_84377","84377","52584__159_84377-1","p__Spirochaetes"
"9847","1","1245__1622","1245","1245__16221","p__Terrabacteria group"
"9897","-1","1245__1622","1622","1245__1622-1","p__Terrabacteria group"
"10246","-1","93063__1280_33011","1280","93063__1280_33011-1","p__Terrabacteria group"
"10345","-1","93063__1280_33011","33011","93063__1280_33011-1","p__Terrabacteria group"
"10437","1","93063__1280_33011","93063","93063__1280_330111","p__Proteobacteria"
"10644","1","1313__69710","1313","1313__697101","p__Terrabacteria group"
"10810","-1","1313__69710","69710","1313__69710-1","p__Spirochaetes"
"11111","1","28134__53418","28134","28134__534181","p__FCB group"
"11197","-1","28134__53418","53418","28134__53418-1","p__Spirochaetes"
"11370","1","159__84377","159","159__843771","p__Spirochaetes"
"11608","-1","159__84377","84377","159__84377-1","p__Spirochaetes"
"12064","1","288769__294710","288769","288769__2947101","p__Proteobacteria"
"12068","-1","288769__294710","294710","288769__294710-1","p__FCB group"
"12247","1","1604__13076","1604","1604__130761","p__Terrabacteria group"
"12269","-1","1604__13076","13076","1604__13076-1","p__Terrabacteria group"
"12637","1","1596__1833","1596","1596__18331","p__Terrabacteria group"
"12655","-1","1596__1833","1833","1596__1833-1","p__Terrabacteria group"
"13161","1","61635__536633_626935","61635","61635__536633_6269351","p__Terrabacteria group"
"13293","-1","61635__536633_626935","536633","61635__536633_626935-1","p__Terrabacteria group"
"13301","-1","61635__536633_626935","626935","61635__536633_626935-1","p__Terrabacteria group"
"13360","1","840__1352","840","840__13521","p__FCB group"
"13394","-1","840__1352","1352","840__1352-1","p__Terrabacteria group"
"13816","1","1605__87650","1605","1605__876501","p__Terrabacteria group"
"13961","-1","1605__87650","87650","1605__87650-1","p__Terrabacteria group"
"14362","1","103892__156974_360807","103892","103892__156974_3608071","p__Terrabacteria group"
"14376","-1","103892__156974_360807","156974","103892__156974_360807-1","p__FCB group"
"14442","-1","103892__156974_360807","360807","103892__156974_360807-1","p__Terrabacteria group"
"14532","1","818__84030","818","818__840301","p__FCB group"
"14741","-1","818__84030","84030","818__84030-1","p__Terrabacteria group"
"15113","1","52226__301302","52226","52226__3013021","p__Terrabacteria group"
"15206","-1","52226__301302","301302","52226__301302-1","p__Terrabacteria group"
"15454","-1","106654__34059_48296","34059","106654__34059_48296-1","p__Proteobacteria"
"15503","-1","106654__34059_48296","48296","106654__34059_48296-1","p__Proteobacteria"
