"","28447__1492_1547","197614__40519_387661","729__726_735","572010__196024_633415","1532__2173","28111__487175","149015__840_1352","1492__1547","40519__387661","70856__52226_301302","28901__818_84030","441501__905_36847","264027__589537","283734__1245_1622","1018__2145_76122","281920__1512_28118","43131__1487956","33029__1313_69710","332163__363832","1015__1071862","99675__219748","553__204038","265291__33035_37915","726__735","52584__159_84377","1245__1622","93063__1280_33011","1313__69710","28134__53418","159__84377","288769__294710","1604__13076","1596__1833","61635__536633_626935","840__1352","1605__87650","103892__156974_360807","818__84030","52226__301302","106654__34059_48296","45254__108980","905__36847","294__1393_1661032","483__43675","1522__28130","41276__288000","28133__417948","196024__633415","1737__29367","1144661__1260_246787","1598__421_520083","1328__1338","428712__28123_33033","119854__143361","316__470","29321__59803","33031__36874","34059__48296","376804__33051_225004","1512__28118","358742__850_84026","644__623_1541","2145__76122","28124__150240","118748__137732","2098__46124","114527__467210","49319__166486_454155","539__1358_208479","856__821_351091","28113__859_1379","1280__33011","28131__53419","329__1267_1630","1260__246787","850__84026","291645__1755604","1335__454154_626937","156974__360807","421__520083","216945__147207_371601","1685__47770_84112","28123__33033","54006__287_39484","39950__28116_39496","623__1541","41976__76759_330920","654__28026_165179","33959__204516_216816","1358__208479","450367__33039_234908","36835__817_1535","1686__762212","166486__454155","191610__29385_39483","38286__29363_633701","147207__371601","454154__626937","859__1379","47770__84112","158__851_860","36745__1343_1559","1488215__310297_762210","228604__239935_329854","225324__1282_39497","28116__39496","535744__861_1510","584__31971","1681__1680_78345","76759__330920","573__1507_40518","288965__901_1515","821__351091","28026__165179","354356__305_69825","33932__84031_237258","204516__216816","287__39484","46223__29375_308994","33039__234908","28090__1265_387090","477666__47678_214856","1689__228603_397865","44749__309120","1393__1661032","817__1535","29385__39483","310297__762210","328814__820_187327","851__860","52770__907_38304","29363__633701","300__39490_88431","1282__39497","29375__308994","861__1510","386414__28037_1161942","97478__179628","84031__237258","645466__1623_39778","384638__1303_1308","239935__329854","38986__1354_349096","1529__1735_158847","33034__39492_357276","28025__563_574375","28125__301301_626931","1343__1559","638849__45851_328813","901__1515","305__69825","1265__387090","1590__853_74426","1502__33038","228603__397865","47678__214856","820__187327","907__38304","28037__1161942","28137__39777_341225","1623__39778","2724__28117_39485","1735__158847","96344__261299_310298","39492__357276","1680__78345","45851__328813","189722__46503_410072","158787__29466_33043","853__74426","1307__46506_218538","1303__1308","39486__39488_39491","261299__310298","1354__349096","28117__39485","39777__341225","33035__37915","29389__90742_1297750","46503__410072","563__574375","29348__40520_89014","1267__1630","29466__33043","179995__562_13689","301301__626931","1304__1747_1755626","46506__218538","90742__1297750","39490__88431","562__13689","33051__225004","1507__40518","536633__626935","40520__89014","1747__1755626","39488__39491"
"SRR2059299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.85020940708833,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.01975928509311,0,0,0,0,0,0,0,0,0,0,0,-2.92670844703243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06920772920118,0,0,0,0,0,0,0,0,0,0,0,0,5.23037650840914,0,-2.94026676819904,-2.70780619015746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.69005789840224,0,-2.64727412181944,0,0,0,0,0,0,0,0,0,5.09269143032707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.58521328055354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40188298668934,0,0,0,0,0,0,0,0,5.52863899536279,0
"SRR2059300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.493485318633048,0,0,0,0,0,0,0,0,-2.35074612082459,0.388450888116768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07161171696364,0,0,0,0,0,0,0,0,0,-2.42090348576263,0,0,0,0,0,0,0,0,0,-2.98968178454366,0,0,0,0,0,0,0,4.19312783756147,-3.28664232317072,0,0,0,-2.53384897390219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17828074929282,0,0,0,5.69263149003789,0,0,0,4.38875516150485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58960556791871,0,0,0,0,0,0,0,0,4.48532841519846,0
"SRR2059301",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.38620149232779,5.0701769936746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43868454194068,0,0,0,0,0,0,0,0,0,-5.86507302937729,0,0,0,0,0,0,0,0,-2.71293400594129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38482299366629,0,0,0,0,0,0,0,0,0,0,4.69893953587168,0,0,0,0,-2.26412443364095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13063459208853,0,0,0,0,0,0,-3.92157855372423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.87289135364703,0,0,0,0,0,0,0,0,4.97599378914198,0
"SRR2059302",0,5.79658282102009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46485458133807,0,0,0,0,0,0,0,0,0,0,0,0,-4.57553853147787,-0.34126158188454,0,0,0,0,-3.19907050430064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.5409526504437,0,-2.49841095827614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5831802369051,4.32737471792112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47419941542743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR2059303",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49663516972399,0,0,0,0,0,0,-0.602879896189857,0,0,0,0,0,0,0,0,0,0,-0.157521995569888,0,0,0,0,0,-2.53341454388175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.36305279919594,0,0,0,0,0,0,-4.38800270663712,0,-3.19638153834528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8249783167441,0,0,-2.87104442596532,5.53629522478919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97279481655935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR2059304",0,5.04547044449941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252935677228116,0,0,0,0,0,0,0,0,0,0,0,5.29719792840508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.91129211347257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.95648857527634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.12078842437554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01606786354767,0,0,0,0,0,-5.04250585620907,0,0,5.16624736835273,0
"SRR2059305",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.63520929382514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56431638548285,0,-2.63005536325766,0,0,0,0,0,0,-2.78382294505014,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55538951588129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82172278010287,0,0,-2.57667267714596,0,0,0,0,0,0,0,-2.47402367312572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46292799129133,0,4.28513470098192,0,0,0,0,0,0,0,0,-2.45573445532249,0,0,0,0,0,0,0,0,0,0,0,4.25345684651603,0,0,0,0,0,0,2.38314303146517,0,0,0,0,0,0,0,0,4.68272179971594,0
"SRR2059306",0,0,0,0,0,0,0,0,0,0,-2.93728216769057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08752195060611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41787005935448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53465303893732,0,0,0,0,0,0,0,0,0,0,-3.00784397071444,0,0,0,-2.67556714269653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20973857851712,0,0,0,4.63421823021227,0,0,-2.78032675094476,0,0,0,-2.53941993138905,0,0,0,0,0,0,0,0,0,0,0,0,4.3984043429189,0,0,0,0,4.81566719427923,0,0,0,0,0,0,0,0,0,0,0,0,4.3984043429189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.02321365975509,0,0,0,0,0,0,0,0,5.23635966083206,0
"SRR2059307",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64790350606105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218050435385769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52292379770224,0,0,0,0,0,-2.63865123583584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.17836905203696,0,0,0,0,0,0,0,0,0,0,4.36983220124491,0,0,4.57027800392208,-2.35567410505317,0,0,0,0,0,0,0,-5.50509668333254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.08014723602643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.81101405390808,0,0,0,0,0,0,0,0,4.86881916215896,0
"SRR2059308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52596811846019,0,0,0,0,0,0,0,0,-3.55593487270015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37319398423939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11049255691944,0,0,0,0,0,0,6.15905986792263,0,0,-2.86698008109055,0,0,0,0,0,0,0,0,0,0,0,0,-2.88704638810565,0,-2.35103544079111,0,0,0,0,0,0,0,-4.96575516473677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.07352160815567,0,0,5.0005110280072,-4.07211283384529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.81731220090467,0,0,0,0,0,0,0,0,4.87972787275058,0
"SRR2059309",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7498913441254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12813469498712,4.76295152331906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.91808815816621,0,0,0,0,0,0,0,0,0,-2.73239971809295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05427695090896,0,0,0,-3.04758115383504,0,0,4.73265513832387,0,0,-2.71819328978983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27856539863166,4.70804888270878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.44938089469193,0,0,0,0,0,0,0,0,0.858176658408204,0
"SRR2059310",0,0,0,0,0,0,0,0,0,0,0,0,0,5.24361532588613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.68784701421559,0,0,0,0,0,0,0,0,0,-2.46791917149753,0,0,-3.19663875139574,0,0,0,0,4.65548759159371,0,0,0,0,-3.20229867916709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.274561394007,5.53674073086095,0,0,0,-3.22127864513109,0,0,5.54654401332811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.57941827870368,0,0,0,-2.35694909368525,0,0,0,0,0,-2.63533173404969,0,0,0,0,0,0,0,4.08235558111627,0,0,0,4.56452845817265,0,0,0,0,0,0,-2.51120072431544,0,0,0,0,0,0,0,0,-4.3495272425181,0
"SRR2059311",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.98990221629265,-2.45622007224036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.15880865157284,0,0,0,0,0,0,-4.2542979596908,0,0,-5.17866254828167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0799201587851676,0,-2.50955556792622,0,0,0,0,0,0,-2.74522045574691,0,0,0,0,0,0,0,0,-2.47367762790545,0,0,0,0,4.34667774806558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75486130733104,0,0,0,4.28453533307869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77736197384358,0,0,0,0,0,0,0,0,0,0,0,4.81053204970686,0,0,0,0,0,0,-2.91548292483122,0,0,0,0,0,0,0,0,-5.04976455440719,0
"SRR2059312",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.856092969835857,0,0,0,0,1.05675811737146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.80871301281677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.86483364207851,0,0,0,0,0,-2.86366287651503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.39597732929043,0,0,4.96000959787288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46857919990121,0,0,0,0,-4.1499544681142,0,0,0,0,0,0,0,0,0,0,0,-4.27570459673663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.12894317409464,0,0,0,0,0,0,0,0,5.41948855152774,0
"SRR2059313",-2.63851901188832,0,0,0,0,0,0,-4.570048985327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.13660113631281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02047330628872,0,0,0,0,0,0,0,-2.45742472416177,0,0,0,0,0,0,-3.05389438834108,0,0,0,0,0,0,0,0,-3.12233957499171,0,0,0,0,4.25638447802412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28950024155622,0,0,0,5.40805078236866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869456958775751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR2059314",0,0,0,0,0,-4.48493620785156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.83445986115002,0,0,5.80524550627153,0,0,0,0,0,0,0,-2.68082389049094,0,0,0,0,0,0,0,0,0,0,0,0,-2.51450048297856,5.25513502174951,0,0,-4.90942849152646,4.64332318447477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.69465404334079,0,0,0,0,0,0,0,0,0,0,0,4.35524259217534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66727771188715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51702255968672,0,0,0,0,0,0,0,0,0,0,0,4.35961095717447,0,0,0,0,0,0,-3.15946211144327,0,0,0,0,0,0,0,0,5.47234890160859,0
"SRR2059315",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38462987280783,0,0,0,0,-2.61832819044261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.72067520137245,0,0,0,0,0,4.53507745673648,0,0,0,0,0,0,-2.69942835579465,0,0,-2.45531117597786,0,0,0,0,-4.71234767966977,0,0,0,0,0,0,0,0,0,4.67554706362845,0,0,0,0,0,4.25272370518533,0,0,0,0,0,0,0,0,-3.03982205155428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.81530322880451,0,0,0,0,0,-5.26512623926027,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.87624823100213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.57766638416246,0,0,0,0,0,0,0,0,-0.82034345032769,0
"SRR2059316",0,0,0,0,0,0,-3.73202308343042,0,0,0,0,0,0,0,0,-2.84160272325048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.46405359552135,0,0,0,0,0,0,0,0,0,0.172576334419429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92180029159591,0,0,0,0,0,0,0,0,-2.2137857077726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.83438932293197,0,-2.44553278055316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23578702749325,0,0,0,0,0,0,0,0,0,0,-2.23383792906313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.82209023999072,0,0,0,0,3.86912078901178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.97404787491646,0,0,0,0,0,0,0,0,3.41915121592867,0
"SRR2059317",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.99120497116511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47370109786955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8327115238278,0,0,0,0,0,0,0,0,5.18091898591057,0,0,0,4.28457598424897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90640028245561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37589066490197,0,0,0,0,0,-2.57855928361483,0,0,0,0,0,0,0,4.11516334483882,0,0,0,4.4661956895493,0,0,0,0,0,0,1.94375128133487,0,0,0,0,0,0,0,0,-4.80378597732479,0
"SRR2059318",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.73551484245269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.5621955843274,0,0,0,-5.5705641650718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.29555557368304,0,0,0,0,0,0,1.59997741693984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.70806969278583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.12948853122756,0,0,0,0,0,0,0,0,0.092179918279749,0
"SRR2059319",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.56435995943875,0,0,0,0,0,0,-2.55478614562566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16183381935421,0,0,0,0,0,0,0,0,4.44160173864318,0,0,0,0,0,0,0,-3.16897560625233,-2.60055760403877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.87224477377812,0,0,0,0,-4.50429789820474,0,0,0,5.48882675797543,0,0,0,0,0,0,0,0,0,0,0,4.97487387995788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62864075163566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.76152628257578,0,0,0,0,0,0,0,0,-4.55293933667901,0,0,0,0,0,0,0,0,-4.78310382785806,0,0,0,0,0,0,0,0,0,0,4.42501940669671,0,0,0,0,0,0,0,0,-2.78146442064188,0,0,0,0,0,0,0,0,4.81763769599687,0
"SRR2059320",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.96674009041461,-2.57665443951226,0,0,0,5.06452708331078,0,0,0,0,0,0,0,0,0,0,-2.71578213935253,0,0,0,0,5.1385445694496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70387264764668,0,0,0,0,0,0,4.46289640278315,0,-3.09821584466228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.36626725577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.63776784240679,0,0,0,0,0,0,0,0,0.873816139673465,0
"SRR2059322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02708737596923,0,0,0,0,0,0,0,-2.85546884491142,0,0,0,0,0,0,4.7930753382523,0,0,0,0,0,0,0,0,0,0,4.94581711881659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.03816920733931,-2.96643089096773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.01096769540814,0,0,0,0,0,0,0,-5.13800902029793,0,0,0,0,0,0,0,0,0,0,0,5.26226342910296,0,0,0,0,0,0,-5.21514902839547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09143176745388,0,0,0,0,0,0,0,0,5.87153630373823,0
"SRR2059323",0,0,0,0,0,0,0,0,0,0,-2.5886492429934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48367201183928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.421081992527,0,0,0,5.19063962746594,0,0,0,0,0,0,0,0,0,0,-2.21322804640014,0,0,0,-2.29418294173003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83342342510145,0,0,0,0,0,0,1.07064331616029,0,-2.40635262753569,0,3.97364141693424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16792501181868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1545767531364,0,0,0,0,-3.30591866030984,0,0,0,0,0,0,0,0,-5.72601908534669,0
"SRR2059324",0,0,0,0,0,0,0,0,0,0,5.13771325874292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.573077840636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53444729939668,0,0,0,0,-4.45670155181116,0,-3.15560203989801,0,0,0,0,0,0,0,0,0,0,0,-2.50576819043914,0,4.38979149166078,0,0,0,0,0,0,0,0,-2.56172360023899,0,0,0,0,0,0,0,0,0,0,5.46566306157134,0,0,0,0,-2.62922141556173,0,0,0,0,0,-2.64399624636122,0,0,0,0,4.34011781783052,0,0,0,0,0,0,0,0,4.43703543056219,0,0,0,0,0,0,-4.55394507610108,4.57953583371903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.83792822239523,0,0,0,0,0,0,0,0,4.91543586942217,0
