oldID,newID
204516_and_371601_and_46506,371601__46506_204516
1465754_and_165179_and_179995,165179__179995_1465754
1018_and_1303_and_483,483__1018_1303
36847_and_387661_and_47678,36847__47678_387661
214856_and_28111_and_28124,214856__28111_28124
425941_and_860,860__425941
41976_and_488_and_851,488__851_41976
387661_and_47678,47678__387661
310298_and_328814_and_39485,328814__39485_310298
28117_and_46503_and_820,28117__820_46503
122355_and_185300_and_43131,122355__43131_185300
46503_and_820,820__46503
1465754_and_179995,179995__1465754
29552_and_818,818__29552
204516_and_46506,46506__204516
28112_and_76122,28112__76122
204_and_824,204__824
28111_and_28124,28111__28124
1755626_and_584,584__1755626
1515_and_33043,1515__33043
28116_and_821,821__28116
41976_and_851,851__41976
310298_and_39485,39485__310298
33033_and_40518,33033__40518
185300_and_43131,43131__185300
1018_and_1303,1018__1303
