,D005891
371601__46506_204516,-0.0
165179__179995_1465754,0.2466993827120535
483__1018_1303,-0.0
36847__47678_387661,-0.0
214856__28111_28124,0.061798658355793575
860__425941,-0.0
488__851_41976,-0.0
47678__387661,-0.0
328814__39485_310298,0.0299187166343842
28117__820_46503,-0.0
122355__43131_185300,0.004474384520715675
820__46503,0.15290488152283366
179995__1465754,0.18163035590836665
818__29552,0.1974507732263887
46506__204516,-0.263484937170059
28112__76122,-0.0
204__824,-0.0
28111__28124,0.18467690264130973
584__1755626,0.10823795584237507
1515__33043,-0.3960379825921668
821__28116,-0.4492640997870039
851__41976,-0.22113349979289032
39485__310298,0.3043641073038577
33033__40518,-0.06144027889207367
43131__185300,0.06334761612163632
1018__1303,-0.2914211339894776
