,D003015
33039__820_821,-0.4251723204864664
550__46503,-0.16589593813585934
29382__218538_239935,0.02510997968457294
40545__338188_487174,0.7171676374436098
1735__216816_387090,0.007425653528013141
411489__40518_363265,-0.4587629594106497
218538__239935,-0.05008808975222537
820__821,0.21249695009216965
1582__74426_204516,-0.09164431318527802
1351__571_37734,-0.052629559671310125
338188__487174,0.1892540806124612
1363__329_1747,0.07112669346245909
1078764__287_166486,0.04161084083561692
40518__363265,-0.2345610912024204
216816__387090,0.013677668344980236
74426__204516,0.1337697327202228
287__166486,0.6604317349912473
457412__584_28116,0.22059461139565648
46228__310297,0.17371974727447528
54291__384638,-0.13336651446864484
1282__291644_751585,0.4180689680736817
147802__546_165179,-0.30892320721948885
28126__371601_1118061,0.3351263329387019
548__28111_39492,0.274972739294289
1260__45851_674529,-0.0152540861809666
40519__100886,0.6019517811545873
584__28116,0.39148043024293694
33043__46506_357276,0.4447784565782784
296__1318,-0.20904054666653493
301301__328812,-0.3702774129120087
546__165179,-0.3399011287332956
571__37734,-0.05480270536451951
322095__39485_328814,-0.043150916566732686
28125__573_360807,-0.28027450963742856
329__1747,-0.6271065516113045
626932__626940,0.010383984953743442
28111__39492,0.38776270546691455
1613__1680,0.4796130499800759
371601__1118061,0.3316335584603133
40214__33035_292800,-0.051656114507485335
626933__47678_246787,0.40999434011899183
582__88431,0.17379215443798016
1502__40324,0.013380297668930041
33945__1354_28118,-0.2236610569591907
45851__674529,-0.13983887537560336
469610__28123_501496,-0.16273635753070215
1288121__28117_328813,-0.05132589886254543
46506__357276,0.7995355771208116
291644__751585,0.12352691643842514
658086__214856_552398,-0.27408396708861865
457394__43765_154046,0.2045769683884218
1689__33038_39488,0.02736937031402583
28130__116085,0.05535798031874199
2173__1535_908612,0.036125757810727854
1632__658081,0.018157256638264938
840__1596,-0.21775842762863254
1681__169435_208479,-0.12844407844944802
1535__908612,0.008918278033902745
291645__665951,0.08207552424326685
573__360807,0.761746184866423
39485__328814,-0.27812513484714113
47678__246787,0.4679428374491472
1286__562_817,0.2972427455249595
29361__454155,-0.11706433968775642
28117__328813,-0.496278368232404
1352__1353,0.7126758228614479
1354__28118,-0.4706367885668845
33035__292800,0.027550549131359608
28123__501496,0.3084651853300739
39777__624_1531,0.1232434670095792
47715__1512_147207,0.2485176128258621
214856__552398,0.9702330326005788
729__40520,0.7201112192452741
39486__823_39491,0.21883305872253767
562__817,-1.1782107980632368
43765__154046,-0.5321430542565362
626930__818_853,0.30277781327500275
29466__36834,0.7438166439311921
33038__39488,0.4334470543543186
823__39491,0.8579815602052002
169435__208479,-0.2648366522917785
624__1531,-0.478492650307913
818__853,1.0703924021144224
1512__147207,0.678802012270313
