"","Part","BalanceID","Component","Group","d.group"
"2012","1","40518__363265","40518","40518__3632651","p__Terrabacteria group"
"2059","-1","40518__363265","363265","40518__363265-1","p__FCB group"
"2190","1","216816__387090","216816","216816__3870901","p__Terrabacteria group"
"2212","-1","216816__387090","387090","216816__387090-1","p__FCB group"
"2324","1","74426__204516","74426","74426__2045161","p__Terrabacteria group"
"2336","-1","74426__204516","204516","74426__204516-1","p__FCB group"
"2385","1","287__166486","287","287__1664861","p__Proteobacteria"
"2483","-1","287__166486","166486","287__166486-1","p__Terrabacteria group"
"2544","-1","457412__584_28116","584","457412__584_28116-1","p__Proteobacteria"
"2583","-1","457412__584_28116","28116","457412__584_28116-1","p__FCB group"
"2664","1","457412__584_28116","457412","457412__584_281161","p__Terrabacteria group"
"2763","1","46228__310297","46228","46228__3102971","p__Terrabacteria group"
"2794","-1","46228__310297","310297","46228__310297-1","p__FCB group"
"2919","1","54291__384638","54291","54291__3846381","p__Proteobacteria"
"2956","-1","54291__384638","384638","54291__384638-1","p__Terrabacteria group"
"3002","1","1282__291644_751585","1282","1282__291644_7515851","p__Terrabacteria group"
"3088","-1","1282__291644_751585","291644","1282__291644_751585-1","p__FCB group"
"3125","-1","1282__291644_751585","751585","1282__291644_751585-1","p__Terrabacteria group"
"3133","-1","147802__546_165179","546","147802__546_165179-1","p__Proteobacteria"
"3223","1","147802__546_165179","147802","147802__546_1651791","p__Terrabacteria group"
"3227","-1","147802__546_165179","165179","147802__546_165179-1","p__FCB group"
"3333","1","28126__371601_1118061","28126","28126__371601_11180611","p__FCB group"
"3401","-1","28126__371601_1118061","371601","28126__371601_1118061-1","p__FCB group"
"3426","-1","28126__371601_1118061","1118061","28126__371601_1118061-1","p__FCB group"
"3432","1","548__28111_39492","548","548__28111_394921","p__Proteobacteria"
"3476","-1","548__28111_39492","28111","548__28111_39492-1","p__FCB group"
"3498","-1","548__28111_39492","39492","548__28111_39492-1","p__Terrabacteria group"
"3597","1","1260__45851_674529","1260","1260__45851_6745291","p__Terrabacteria group"
"3656","-1","1260__45851_674529","45851","1260__45851_674529-1","p__Terrabacteria group"
"3720","-1","1260__45851_674529","674529","1260__45851_674529-1","p__FCB group"
"3801","1","40519__100886","40519","40519__1008861","p__Terrabacteria group"
"3816","-1","40519__100886","100886","40519__100886-1","p__Terrabacteria group"
"3885","1","584__28116","584","584__281161","p__Proteobacteria"
"3924","-1","584__28116","28116","584__28116-1","p__FCB group"
"4086","1","33043__46506_357276","33043","33043__46506_3572761","p__Terrabacteria group"
"4106","-1","33043__46506_357276","46506","33043__46506_357276-1","p__FCB group"
"4143","-1","33043__46506_357276","357276","33043__46506_357276-1","p__FCB group"
"4174","1","296__1318","296","296__13181","p__Proteobacteria"
"4198","-1","296__1318","1318","296__1318-1","p__Terrabacteria group"
"4432","1","301301__328812","301301","301301__3288121","p__Terrabacteria group"
"4436","-1","301301__328812","328812","301301__328812-1","p__FCB group"
"4474","1","546__165179","546","546__1651791","p__Proteobacteria"
"4568","-1","546__165179","165179","546__165179-1","p__FCB group"
"4627","1","571__37734","571","571__377341","p__Proteobacteria"
"4685","-1","571__37734","37734","571__37734-1","p__Terrabacteria group"
"4835","-1","322095__39485_328814","39485","322095__39485_328814-1","p__Terrabacteria group"
"4882","1","322095__39485_328814","322095","322095__39485_3288141","p__FCB group"
"4885","-1","322095__39485_328814","328814","322095__39485_328814-1","p__FCB group"
"4926","-1","28125__573_360807","573","28125__573_360807-1","p__Proteobacteria"
"4971","1","28125__573_360807","28125","28125__573_3608071","p__FCB group"
"5038","-1","28125__573_360807","360807","28125__573_360807-1","p__Terrabacteria group"
"5069","1","329__1747","329","329__17471","p__Proteobacteria"
"5113","-1","329__1747","1747","329__1747-1","p__Terrabacteria group"
"5353","1","626932__626940","626932","626932__6269401","p__FCB group"
"5355","-1","626932__626940","626940","626932__626940-1","p__Terrabacteria group"
"5413","1","28111__39492","28111","28111__394921","p__FCB group"
"5435","-1","28111__39492","39492","28111__39492-1","p__Terrabacteria group"
"5553","1","1613__1680","1613","1613__16801","p__Terrabacteria group"
"5556","-1","1613__1680","1680","1613__1680-1","p__Terrabacteria group"
"5785","1","371601__1118061","371601","371601__11180611","p__FCB group"
"5810","-1","371601__1118061","1118061","371601__1118061-1","p__FCB group"
"5871","-1","40214__33035_292800","33035","40214__33035_292800-1","p__Terrabacteria group"
"5884","1","40214__33035_292800","40214","40214__33035_2928001","p__Proteobacteria"
"5921","-1","40214__33035_292800","292800","40214__33035_292800-1","p__Terrabacteria group"
"6044","-1","626933__47678_246787","47678","626933__47678_246787-1","p__FCB group"
"6067","-1","626933__47678_246787","246787","626933__47678_246787-1","p__FCB group"
"6099","1","626933__47678_246787","626933","626933__47678_2467871","p__FCB group"
"6119","1","582__88431","582","582__884311","p__Proteobacteria"
"6199","-1","582__88431","88431","582__88431-1","p__Terrabacteria group"
"6291","1","1502__40324","1502","1502__403241","p__Terrabacteria group"
"6332","-1","1502__40324","40324","1502__40324-1","p__Proteobacteria"
"6437","-1","33945__1354_28118","1354","33945__1354_28118-1","p__Terrabacteria group"
"6459","-1","33945__1354_28118","28118","33945__1354_28118-1","p__FCB group"
"6471","1","33945__1354_28118","33945","33945__1354_281181","p__Terrabacteria group"
"6636","1","45851__674529","45851","45851__6745291","p__Terrabacteria group"
"6700","-1","45851__674529","674529","45851__674529-1","p__FCB group"
"6758","-1","469610__28123_501496","28123","469610__28123_501496-1","p__FCB group"
"6837","1","469610__28123_501496","469610","469610__28123_5014961","p__Proteobacteria"
"6839","-1","469610__28123_501496","501496","469610__28123_501496-1","p__FCB group"
"6905","-1","1288121__28117_328813","28117","1288121__28117_328813-1","p__FCB group"
"6970","-1","1288121__28117_328813","328813","1288121__28117_328813-1","p__FCB group"
"7003","1","1288121__28117_328813","1288121","1288121__28117_3288131","p__FCB group"
"7086","1","46506__357276","46506","46506__3572761","p__FCB group"
"7123","-1","46506__357276","357276","46506__357276-1","p__FCB group"
"7260","1","291644__751585","291644","291644__7515851","p__FCB group"
"7297","-1","291644__751585","751585","291644__751585-1","p__Terrabacteria group"
"7404","-1","658086__214856_552398","214856","658086__214856_552398-1","p__FCB group"
"7436","-1","658086__214856_552398","552398","658086__214856_552398-1","p__Terrabacteria group"
"7443","1","658086__214856_552398","658086","658086__214856_5523981","p__Terrabacteria group"
"7529","-1","457394__43765_154046","43765","457394__43765_154046-1","p__Terrabacteria group"
"7545","-1","457394__43765_154046","154046","457394__43765_154046-1","p__Terrabacteria group"
"7580","1","457394__43765_154046","457394","457394__43765_1540461","p__FCB group"
"7644","1","1689__33038_39488","1689","1689__33038_394881","p__Terrabacteria group"
"7660","-1","1689__33038_39488","33038","1689__33038_39488-1","p__Terrabacteria group"
"7668","-1","1689__33038_39488","39488","1689__33038_39488-1","p__Terrabacteria group"
"7804","1","28130__116085","28130","28130__1160851","p__FCB group"
"7840","-1","28130__116085","116085","28130__116085-1","p__Terrabacteria group"
"7933","-1","2173__1535_908612","1535","2173__1535_908612-1","p__Terrabacteria group"
"7945","1","2173__1535_908612","2173","2173__1535_9086121","p__Euryarchaeota"
"8043","-1","2173__1535_908612","908612","2173__1535_908612-1","p__FCB group"
"8088","1","1632__658081","1632","1632__6580811","p__Terrabacteria group"
"8187","-1","1632__658081","658081","1632__658081-1","p__Terrabacteria group"
"8214","1","840__1596","840","840__15961","p__FCB group"
"8234","-1","840__1596","1596","840__1596-1","p__Terrabacteria group"
"8388","1","1681__169435_208479","1681","1681__169435_2084791","p__Terrabacteria group"
"8444","-1","1681__169435_208479","169435","1681__169435_208479-1","p__Terrabacteria group"
"8446","-1","1681__169435_208479","208479","1681__169435_208479-1","p__Terrabacteria group"
"8529","1","1535__908612","1535","1535__9086121","p__Terrabacteria group"
"8639","-1","1535__908612","908612","1535__908612-1","p__FCB group"
"8751","1","291645__665951","291645","291645__6659511","p__FCB group"
"8785","-1","291645__665951","665951","291645__665951-1","p__Terrabacteria group"
"8800","1","573__360807","573","573__3608071","p__Proteobacteria"
"8912","-1","573__360807","360807","573__360807-1","p__Terrabacteria group"
"9007","1","39485__328814","39485","39485__3288141","p__Terrabacteria group"
"9057","-1","39485__328814","328814","39485__328814-1","p__FCB group"
"9173","1","47678__246787","47678","47678__2467871","p__FCB group"
"9196","-1","47678__246787","246787","47678__246787-1","p__FCB group"
"9245","-1","1286__562_817","562","1286__562_817-1","p__Proteobacteria"
"9252","-1","1286__562_817","817","1286__562_817-1","p__FCB group"
"9262","1","1286__562_817","1286","1286__562_8171","p__Terrabacteria group"
"9444","1","29361__454155","29361","29361__4541551","p__Terrabacteria group"
"9516","-1","29361__454155","454155","29361__454155-1","p__FCB group"
"9587","1","28117__328813","28117","28117__3288131","p__FCB group"
"9652","-1","28117__328813","328813","28117__328813-1","p__FCB group"
"9713","1","1352__1353","1352","1352__13531","p__Terrabacteria group"
"9714","-1","1352__1353","1353","1352__1353-1","p__Terrabacteria group"
"9864","1","1354__28118","1354","1354__281181","p__Terrabacteria group"
"9886","-1","1354__28118","28118","1354__28118-1","p__FCB group"
"10043","1","33035__292800","33035","33035__2928001","p__Terrabacteria group"
"10093","-1","33035__292800","292800","33035__292800-1","p__Terrabacteria group"
"10185","1","28123__501496","28123","28123__5014961","p__FCB group"
"10266","-1","28123__501496","501496","28123__501496-1","p__FCB group"
"10293","-1","39777__624_1531","624","39777__624_1531-1","p__Proteobacteria"
"10316","-1","39777__624_1531","1531","39777__624_1531-1","p__Terrabacteria group"
"10353","1","39777__624_1531","39777","39777__624_15311","p__Terrabacteria group"
"10464","-1","47715__1512_147207","1512","47715__1512_147207-1","p__Terrabacteria group"
"10515","1","47715__1512_147207","47715","47715__1512_1472071","p__Terrabacteria group"
"10523","-1","47715__1512_147207","147207","47715__1512_147207-1","p__Terrabacteria group"
"10682","1","214856__552398","214856","214856__5523981","p__FCB group"
"10714","-1","214856__552398","552398","214856__552398-1","p__Terrabacteria group"
"10741","1","729__40520","729","729__405201","p__Proteobacteria"
"10805","-1","729__40520","40520","729__40520-1","p__Terrabacteria group"
"10895","-1","39486__823_39491","823","39486__823_39491-1","p__FCB group"
"10945","1","39486__823_39491","39486","39486__823_394911","p__Terrabacteria group"
"10947","-1","39486__823_39491","39491","39486__823_39491-1","p__Terrabacteria group"
"11033","1","562__817","562","562__8171","p__Proteobacteria"
"11040","-1","562__817","817","562__817-1","p__FCB group"
"11254","1","43765__154046","43765","43765__1540461","p__Terrabacteria group"
"11270","-1","43765__154046","154046","43765__154046-1","p__Terrabacteria group"
"11339","-1","626930__818_853","818","626930__818_853-1","p__FCB group"
"11344","-1","626930__818_853","853","626930__818_853-1","p__Terrabacteria group"
"11461","1","626930__818_853","626930","626930__818_8531","p__FCB group"
"11532","1","29466__36834","29466","29466__368341","p__Terrabacteria group"
"11538","-1","29466__36834","36834","29466__36834-1","p__Terrabacteria group"
"11683","1","33038__39488","33038","33038__394881","p__Terrabacteria group"
"11691","-1","33038__39488","39488","33038__39488-1","p__Terrabacteria group"
"11789","1","823__39491","823","823__394911","p__FCB group"
"11841","-1","823__39491","39491","823__39491-1","p__Terrabacteria group"
"12020","1","169435__208479","169435","169435__2084791","p__Terrabacteria group"
"12022","-1","169435__208479","208479","169435__208479-1","p__Terrabacteria group"
"12081","1","624__1531","624","624__15311","p__Proteobacteria"
"12104","-1","624__1531","1531","624__1531-1","p__Terrabacteria group"
"12233","1","818__853","818","818__8531","p__FCB group"
"12238","-1","818__853","853","818__853-1","p__Terrabacteria group"
"12401","1","1512__147207","1512","1512__1472071","p__Terrabacteria group"
"12460","-1","1512__147207","147207","1512__147207-1","p__Terrabacteria group"
