featureid,D006262
1755626,29.527059273439125
255723,6.289136321184038
1502,8.33744535265201
28026,15.249322221276508
36847,4.1269140557199515
40518,34.658242420932105
115979,25.80095808210888
46503,34.10200853624824
29389,10.565028062090722
2173,15.290121554365193
204516,6.213088108783865
74426,45.74234416956373
208479,15.012051569704619
246787,6.963577341632679
40519,14.171171494719612
1590,21.520788138373533
351091,31.729500978477947
820,7.982258611456181
39484,16.624452462677997
39491,8.379597990594185
840,19.098259595496614
387090,11.33232749523475
33039,20.748576653680775
1428,20.547515703921658
40520,20.044789729699833
1630,7.815667574411439
33043,7.580433186304128
239935,4.390208119198896
185293,7.838606785464852
1078480,1.9629280395118327
821,3.8679382716433195
573,3.5393943248779385
1002672,4.114258871168058
589436,1.639020154231576
52226,22.93535860464956
28161,11.653137415096584
28117,7.606147687705552
310298,14.695204282566156
39488,-4.0742064829863684
1512,22.092397244075322
301301,6.990703274147905
341225,11.142942399205197
28037,-8.05832769135057
165179,3.567524267693998
536633,2.3217135951641126
37734,13.77527244103683
28116,1.7121398489596709
358742,3.467805567617317
1680,-9.590645290204057
2751,4.179811086231891
1522,0.29873897784544495
84031,10.295195045332653
180332,0.8663082989199359
35785,3.86597763000354
39483,8.372921639035061
88431,0.40031839399227126
1735,3.587755248209337
71667,1.454411952019833
39485,5.242637727746642
1547,-0.492126303075028
1681,-2.019165790077649
179995,11.049265511086643
89093,3.0187635117414384
218538,3.9800257140170054
89152,0.2927506873525869
818,-10.071450309021445
29375,6.800004070327812
1352,2.451766728775614
29552,0.32348595250681106
114702,1.4944627031066322
28125,14.301577422928258
39029,6.372798727539973
187327,1.804287296077245
905,3.1163770991811517
1379,-0.6111616196585857
1264,-3.7225863023403423
901,2.4019390148436366
329854,6.8280557853237624
309120,4.325630980564796
1042156,1.629099422113846
39496,2.326758541852487
28129,1.2403076479282302
1265,-0.16347204726545958
28118,0.6289011038209841
78345,1.9001519703545298
46506,7.064319701283547
228603,8.33048814395394
349096,-4.630860664085684
410072,0.15533046990286506
84026,-0.3327649198765665
633701,8.943637728413936
39492,-0.24187463002774992
397865,2.968846339409591
29348,-19.870332681407984
1623,1.963861041070711
861,-2.5115627502168163
1161942,0.20157805248488775
1515,-3.4421292817743185
1496,-4.045277954687776
729,-3.1216079648770667
1608994,-0.04771817249922446
386414,-0.2681555536841061
823,-6.973663090844298
310297,-20.755406759883883
1622,-0.11538839787751495
454154,-4.741545035275915
907,1.936953532048999
261299,-5.501229561723903
1632,-0.09846783389793541
40215,-0.06335226957290845
36835,-2.8902657088152037
33038,12.485861355458786
382,-0.3572852589125881
390877,-0.14107511854667856
54005,-0.10233467084787595
381,-0.038306096327446984
243924,-0.024514253448133246
28132,-0.0778320124028399
375,-0.06038276348613112
310514,-0.09985344787973609
47678,-20.0752218661902
39493,-0.009522981376685615
29524,-1.1366575761335298
132476,-0.09265294591639507
1195760,-0.054644765454682886
40681,-0.2627019599233727
553,-0.09344770379130514
496,-0.14119546184169032
467210,-0.06833664500172881
1328,-0.5570231417562882
328813,-3.727724310035895
29367,-13.132830872968107
79681,-0.0019830661831816234
998,-0.06686373955206779
1376,-0.10153309599399025
33033,-0.6175619057493951
45254,-0.489688339895461
439703,-0.08699859939449188
437898,-14.50159342310157
1582,-0.2943528616791862
28133,-0.19243607318873696
1358,5.042206627537085
1583,-0.04849761563997057
487175,-11.452470194664711
1613,-0.0850700771105518
1535,-1.3840823510809417
663,-0.0671734994933119
288965,-0.1023540272715838
190721,-0.04481833719514056
84030,0.2656915656722501
357276,-11.538137118055413
285,-0.12089010130374551
