"","Part","BalanceID","Component","Group","d.group"
"959","1","218538__234908_351091","218538","218538__234908_3510911","p__Terrabacteria group"
"962","-1","218538__234908_351091","234908","218538__234908_351091-1","p__Proteobacteria"
"970","-1","218538__234908_351091","351091","218538__234908_351091-1","p__Terrabacteria group"
"1022","1","40519__387090","40519","40519__3870901","p__Terrabacteria group"
"1052","-1","40519__387090","387090","40519__387090-1","p__FCB group"
"1119","1","310297__310298","310297","310297__3102981","p__FCB group"
"1120","-1","310297__310298","310298","310297__310298-1","p__FCB group"
"1158","1","1605__40518","1605","1605__405181","p__Terrabacteria group"
"1173","-1","1605__40518","40518","1605__40518-1","p__Terrabacteria group"
"1236","1","28026__762212","28026","28026__7622121","p__Terrabacteria group"
"1290","-1","28026__762212","762212","28026__762212-1","p__Terrabacteria group"
"1318","-1","228604__29363_39491","29363","228604__29363_39491-1","p__Terrabacteria group"
"1322","-1","228604__29363_39491","39491","228604__29363_39491-1","p__Terrabacteria group"
"1341","1","228604__29363_39491","228604","228604__29363_394911","p__FCB group"
"1378","1","853__165179","853","853__1651791","p__Terrabacteria group"
"1412","-1","853__165179","165179","853__165179-1","p__FCB group"
"1457","1","1018__28111_39492","1018","1018__28111_394921","p__FCB group"
"1465","-1","1018__28111_39492","28111","1018__28111_39492-1","p__FCB group"
"1475","-1","1018__28111_39492","39492","1018__28111_39492-1","p__Terrabacteria group"
"1521","1","562__358742","562","562__3587421","p__Proteobacteria"
"1580","-1","562__358742","358742","562__358742-1","p__Terrabacteria group"
"1610","1","1264__28117_47678","1264","1264__28117_476781","p__Terrabacteria group"
"1619","-1","1264__28117_47678","28117","1264__28117_47678-1","p__FCB group"
"1635","-1","1264__28117_47678","47678","1264__28117_47678-1","p__FCB group"
"1701","-1","52226__39485_158847","39485","52226__39485_158847-1","p__Terrabacteria group"
"1712","1","52226__39485_158847","52226","52226__39485_1588471","p__Terrabacteria group"
"1715","-1","52226__39485_158847","158847","52226__39485_158847-1","p__Terrabacteria group"
"1751","-1","823__817_1297750","817","823__817_1297750-1","p__FCB group"
"1755","1","823__817_1297750","823","823__817_12977501","p__FCB group"
"1824","-1","823__817_1297750","1297750","823__817_1297750-1","p__FCB group"
"1846","-1","371601__28116_204516","28116","371601__28116_204516-1","p__FCB group"
"1870","-1","371601__28116_204516","204516","371601__28116_204516-1","p__FCB group"
"1886","1","371601__28116_204516","371601","371601__28116_2045161","p__FCB group"
"1908","1","840__308994_360807","840","840__308994_3608071","p__FCB group"
"1953","-1","840__308994_360807","308994","840__308994_360807-1","p__Terrabacteria group"
"1961","-1","840__308994_360807","360807","840__308994_360807-1","p__Terrabacteria group"
"2004","1","39484__46506_487175","39484","39484__46506_4871751","p__Terrabacteria group"
"2014","-1","39484__46506_487175","46506","39484__46506_487175-1","p__FCB group"
"2046","-1","39484__46506_487175","487175","39484__46506_487175-1","p__Proteobacteria"
"2075","1","28117__47678","28117","28117__476781","p__FCB group"
"2091","-1","28117__47678","47678","28117__47678-1","p__FCB group"
"2157","1","39485__158847","39485","39485__1588471","p__Terrabacteria group"
"2171","-1","39485__158847","158847","39485__158847-1","p__Terrabacteria group"
"2263","-1","437898__357276_454154","357276","437898__357276_454154-1","p__FCB group"
"2271","1","437898__357276_454154","437898","437898__357276_4541541","p__Proteobacteria"
"2272","-1","437898__357276_454154","454154","437898__357276_454154-1","p__FCB group"
"2283","1","817__1297750","817","817__12977501","p__FCB group"
"2356","-1","817__1297750","1297750","817__1297750-1","p__FCB group"
"2409","1","308994__360807","308994","308994__3608071","p__Terrabacteria group"
"2417","-1","308994__360807","360807","308994__360807-1","p__Terrabacteria group"
"2470","1","46506__487175","46506","46506__4871751","p__FCB group"
"2502","-1","46506__487175","487175","46506__487175-1","p__Proteobacteria"
"2529","1","28111__39492","28111","28111__394921","p__FCB group"
"2539","-1","28111__39492","39492","28111__39492-1","p__Terrabacteria group"
"2634","1","234908__351091","234908","234908__3510911","p__Proteobacteria"
"2642","-1","234908__351091","351091","234908__351091-1","p__Terrabacteria group"
"2682","1","28116__204516","28116","28116__2045161","p__FCB group"
"2706","-1","28116__204516","204516","28116__204516-1","p__FCB group"
"2795","1","357276__454154","357276","357276__4541541","p__FCB group"
"2804","-1","357276__454154","454154","357276__454154-1","p__FCB group"
"2875","1","376804__589436","376804","376804__5894361","p__FCB group"
"2883","-1","376804__589436","589436","376804__589436-1","p__FCB group"
"2914","1","29363__39491","29363","29363__394911","p__Terrabacteria group"
"2918","-1","29363__39491","39491","29363__39491-1","p__Terrabacteria group"
"2981","1","1515__84026","1515","1515__840261","p__Terrabacteria group"
"3006","-1","1515__84026","84026","1515__84026-1","p__Terrabacteria group"
"3075","1","40520__1161942","40520","40520__11619421","p__Terrabacteria group"
"3115","-1","40520__1161942","1161942","40520__1161942-1","p__Terrabacteria group"
