features,j_cmi,MIfy
1755626,0.3418465290106527,0.3418465290106527
821,0.01005991439383841,0.22635912742801967
820,0.010818438689862542,0.19869115097072676
28116,0.002985223154176625,0.1614893174222467
204516,0.016663700436699,0.13848160641744123
40518,0.022965224177555754,0.1272015049856161
40520,0.008021915461598111,0.11270501010901879
74426,0.007293565352885306,0.10869353043277874
46503,0.009777474308056006,0.10757575797890762
33038,2.4253492632783646e-05,0.10480324731456747
28117,0.005443459487297714,0.09086617678815534
46506,0.001557590667127698,0.07818731412583335
818,0.0027910761374330684,0.07763348181919105
165179,0.003381284551929001,0.07172647331981485
115979,0.0192502180211101,0.0698401747377253
357276,9.442520175442781e-05,0.06408348290764598
1680,0.0030934060064977398,0.05623737903205761
39491,0.0065136728082968234,0.05598324035525115
187327,0.0026961852928236996,0.054043625120737904
47678,0.00034130281673627055,0.047411713250523846
218538,0.0028847550545148884,0.04396885487652491
1502,0.016872003160454563,0.04375645269154704
1590,0.00735522033547735,0.04337733773561647
39485,0.0027623770324954056,0.041754712243679215
351091,0.008222919199698732,0.0397631459584219
1428,0.007247514399005832,0.03873280972226223
729,0.0004903510613489398,0.037562457787807535
310298,0.004596872725541622,0.03636926528300011
246787,0.0059693918947544555,0.034622317080635456
301301,0.0043978968258378826,0.03320599125196311
1735,0.0029435000184591213,0.03231097335726585
28037,0.003863709138531096,0.031732131622379534
39484,0.007064010680830332,0.030187277296696013
1547,0.003068500898022391,0.028940354868219442
454154,0.00018474491095076331,0.02612158734344472
823,0.00032306451842427364,0.024833747916326865
29348,0.0007455608722838208,0.02310314697914606
239935,0.005801014192082343,0.0228143728699175
329854,0.0017127216461419875,0.021791613285729927
28026,0.005945519257710502,0.021729590653105535
589436,0.0042865736293853166,0.021729590653105535
387090,0.005893122366040147,0.021729590653105535
185293,0.006088410813748016,0.02136990963805896
33039,0.006227389800846764,0.02119042498573398
437898,3.2603663540718e-05,0.020553571989856634
1512,0.0042315683311735155,0.019553268957093972
487175,1.50544302261503e-05,0.01900742878814876
1630,0.005711714872643202,0.017350683633745367
2173,0.007314468231193352,0.016986982833899766
40519,0.006602144696725215,0.016805491570290376
261299,0.00019735109311537838,0.01531081311081528
1535,-6.644104145347302e-05,0.014921202894531138
208479,0.005980078517201705,0.014097505992187398
1264,0.0018805010370470509,0.0139120668890092
840,0.005140384319685467,0.01354192569957724
573,0.003736062997846677,0.013172762866940468
39488,0.00383832369431468,0.012988546719419847
52226,0.004032970500903798,0.012988546719419847
29367,-7.463485582416204e-05,0.012638202009694122
33043,0.005355683152398939,0.012437351661301776
536633,0.002918097746001576,0.0112724679193284
397865,0.0009536945855592588,0.010139519545603992
633701,0.0009964897738264592,0.010139519545603992
341225,0.0038094796596481384,0.010139519545603992
905,0.0019482377780597826,0.009202278684611431
36847,0.004578499169049958,0.009202278684611431
309120,0.0017571617693591139,0.009015573414411726
39483,0.002857990247566549,0.00882911425284777
28161,0.004050384413985756,0.008642900551366128
