features,j_cmi,MIfy
853,0.7977257776598143,0.7977257776598143
39491,0.013995171511346605,0.478448344334226
165179,0.021199600656171602,0.3646502900841344
820,0.004530649687575938,0.30279658290235933
457412,0.005703115918240742,0.24362661790632667
357276,0.01461016449308164,0.21530598337436246
216816,0.014487752679856497,0.1454438817568502
487174,0.0009732880394088816,0.14143324225708476
218538,0.003869827855620539,0.14143324225708476
39492,0.0036800558881903978,0.13369705553025968
28111,0.007300729979767551,0.12220311922520244
204516,0.00046513655514439367,0.10925696445979716
1680,0.0015284177308234892,0.09501118359362293
166486,1.2192774253530492e-05,0.08483816407925437
47678,0.003803403817931511,0.08233392130707551
46503,0.009366504787845134,0.0822952885346262
817,-0.0030222435433364114,0.07239155038969147
487173,0.0004831968263431935,0.07239155038969147
100886,0.0023118454804582217,0.06930666721910206
45851,0.00475882235944277,0.06684216950911548
658082,0.006982945459301754,0.06684216950911548
562,0.00809328031475564,0.06507764287369455
261299,0.006142487315595177,0.05290930726502774
818,0.008322778980920958,0.04825752407374573
246787,0.006559695183707359,0.04825752407374573
751585,0.0026304084278857068,0.044058887047724093
40545,0.0016489251503391672,0.04106508284573773
573,0.0004633456882428208,0.028272972474995717
292800,0.007120159810434245,0.025914260678954193
214856,0.00047712173187439144,0.015735610702194536
329854,0.003140049604354744,0.015735610702194536
729,0.0021409407297149543,0.015735610702194536
338188,0.00273231358402045,0.015735610702194536
1747,-0.0009108842764063083,0.01282765233943206
187327,0.0009323949250632391,0.01282765233943206
550,-0.014359130325613853,0.01282765233943206
1681,0.0014714208131610465,0.01282765233943206
