,D043183
584__821,0.0331316542239749
46503__28111_28117,0.057690784388892996
674529__296_310297,-0.012178598025348559
1351__166486_360807,0.12404435525957982
37734__46228_74426,-0.038169536666255784
384638__39492_204516,-0.1325197999675631
40518__1260_147802,0.077577539452017
33043__328814,0.1034337083838533
310298__165179_218538,-0.09230628981859418
28111__28117,0.0873145015251702
301301__820_751585,0.06320250259735335
88431__216816,-0.17620233844056316
39492__204516,-0.0881602494597329
29361__1582_658081,-0.6036080828974565
296__310297,-0.12949890458907845
1282__29382_291644,0.18528686585276968
40519__303_626932,-0.09463502058334318
548__363265_1118061,-0.10181478758566936
820__751585,0.0616458775320819
166486__360807,-0.14465094248004706
411489__39485_246787,-0.0942136707018028
1747__562_328813,0.15114425207860024
165179__218538,-0.02178209950296767
39488__546_571,-0.1302631082521052
46228__74426,0.2366947571677909
291645__552398_1070699,-0.30005060084185103
1260__147802,0.12853147260306838
40214__40324,-0.0031375720055762247
582__1304_487173,0.3611658052641903
665951__28116_100886,-0.18759358388964528
1352__47770,0.08315915983118162
562__328813,-0.004833161835864879
116085__729_371601,-0.06037982665343945
363265__1118061,-0.1861292110269933
1735__818_626940,0.20618158049166796
1363__1358_387661,0.028848225487056525
39485__246787,0.215325665961775
28126__626929_626930,0.07337768189284886
39486__410072,-0.3924782643509272
29382__291644,-0.4564084270068671
40520__40545_329854,-0.009406990621116341
28116__100886,-0.04161437198492736
546__571,0.19006404595542525
154046__287_47678,0.16740575290191315
823__1078764,0.07927243234499297
28026__550_54291,0.1636517366783133
818__626940,0.15668914031227835
729__371601,-0.2517832885703363
552398__1070699,-0.3119519750642821
316__43765,1.4167424610917856
624__35833,-0.6768967086900234
1353__2173,-0.7372825096005192
1358__387661,-0.4679522363927518
39490__158836,0.4529783877101329
39496__33039_338188,0.2787100996311001
303__626932,0.5683741202634542
1582__658081,-0.9743931938193592
454155__853_239935,0.10967074162386796
1304__487173,-0.7791316617864478
545__501496,0.3442451722458337
214856__39491_357276,0.05865778517531139
40545__329854,-0.2722589842095328
626929__626930,0.4122893848287381
569__1283_469613,-0.06443681614462557
287__47678,-0.25088153775550553
1512__329_33038,0.4598914644198162
550__54291,0.4295165676546737
1396__387090_487174,1.0722491371370673
33039__338188,0.09704040079015333
39491__357276,-0.04412643644674615
853__239935,-0.0971738318630402
1318__658086,-0.849753889611313
1283__469613,-1.133293199810692
658082__817_45851,-0.017527528977669356
329__33038,-0.9137730355492322
387090__487174,-0.9574559438150608
817__45851,0.3895878027608297
