oldID,newID
584_and_821,584__821
28111_and_28117_and_46503,46503__28111_28117
296_and_310297_and_674529,674529__296_310297
1351_and_166486_and_360807,1351__166486_360807
37734_and_46228_and_74426,37734__46228_74426
204516_and_384638_and_39492,384638__39492_204516
1260_and_147802_and_40518,40518__1260_147802
328814_and_33043,33043__328814
165179_and_218538_and_310298,310298__165179_218538
28111_and_28117,28111__28117
301301_and_751585_and_820,301301__820_751585
216816_and_88431,88431__216816
204516_and_39492,39492__204516
1582_and_29361_and_658081,29361__1582_658081
296_and_310297,296__310297
1282_and_291644_and_29382,1282__29382_291644
303_and_40519_and_626932,40519__303_626932
1118061_and_363265_and_548,548__363265_1118061
751585_and_820,820__751585
166486_and_360807,166486__360807
246787_and_39485_and_411489,411489__39485_246787
1747_and_328813_and_562,1747__562_328813
165179_and_218538,165179__218538
39488_and_546_and_571,39488__546_571
46228_and_74426,46228__74426
1070699_and_291645_and_552398,291645__552398_1070699
1260_and_147802,1260__147802
40214_and_40324,40214__40324
1304_and_487173_and_582,582__1304_487173
100886_and_28116_and_665951,665951__28116_100886
1352_and_47770,1352__47770
328813_and_562,562__328813
116085_and_371601_and_729,116085__729_371601
1118061_and_363265,363265__1118061
1735_and_626940_and_818,1735__818_626940
1358_and_1363_and_387661,1363__1358_387661
246787_and_39485,39485__246787
28126_and_626929_and_626930,28126__626929_626930
39486_and_410072,39486__410072
291644_and_29382,29382__291644
329854_and_40520_and_40545,40520__40545_329854
100886_and_28116,28116__100886
546_and_571,546__571
154046_and_287_and_47678,154046__287_47678
1078764_and_823,823__1078764
28026_and_54291_and_550,28026__550_54291
626940_and_818,818__626940
371601_and_729,729__371601
1070699_and_552398,552398__1070699
316_and_43765,316__43765
35833_and_624,624__35833
1353_and_2173,1353__2173
1358_and_387661,1358__387661
158836_and_39490,39490__158836
33039_and_338188_and_39496,39496__33039_338188
303_and_626932,303__626932
1582_and_658081,1582__658081
239935_and_454155_and_853,454155__853_239935
1304_and_487173,1304__487173
501496_and_545,545__501496
214856_and_357276_and_39491,214856__39491_357276
329854_and_40545,40545__329854
626929_and_626930,626929__626930
1283_and_469613_and_569,569__1283_469613
287_and_47678,287__47678
1512_and_329_and_33038,1512__329_33038
54291_and_550,550__54291
1396_and_387090_and_487174,1396__387090_487174
33039_and_338188,33039__338188
357276_and_39491,39491__357276
239935_and_853,853__239935
1318_and_658086,1318__658086
1283_and_469613,1283__469613
45851_and_658082_and_817,658082__817_45851
329_and_33038,329__33038
387090_and_487174,387090__487174
45851_and_817,817__45851
