"","Part","BalanceID","Component","Group","d.group"
"1600","1","88431__216816","88431","88431__2168161","p__Terrabacteria group"
"1611","-1","88431__216816","216816","88431__216816-1","p__Terrabacteria group"
"1720","1","39492__204516","39492","39492__2045161","p__Terrabacteria group"
"1747","-1","39492__204516","204516","39492__204516-1","p__FCB group"
"1832","-1","29361__1582_658081","1582","29361__1582_658081-1","p__Terrabacteria group"
"1846","1","29361__1582_658081","29361","29361__1582_6580811","p__Terrabacteria group"
"1924","-1","29361__1582_658081","658081","29361__1582_658081-1","p__Terrabacteria group"
"1934","1","296__310297","296","296__3102971","p__Proteobacteria"
"2032","-1","296__310297","310297","296__310297-1","p__FCB group"
"2095","1","1282__29382_291644","1282","1282__29382_2916441","p__Terrabacteria group"
"2123","-1","1282__29382_291644","29382","1282__29382_291644-1","p__Terrabacteria group"
"2167","-1","1282__29382_291644","291644","1282__29382_291644-1","p__FCB group"
"2211","-1","40519__303_626932","303","40519__303_626932-1","p__Proteobacteria"
"2277","1","40519__303_626932","40519","40519__303_6269321","p__Terrabacteria group"
"2335","-1","40519__303_626932","626932","40519__303_626932-1","p__FCB group"
"2354","1","548__363265_1118061","548","548__363265_11180611","p__Proteobacteria"
"2456","-1","548__363265_1118061","363265","548__363265_1118061-1","p__FCB group"
"2484","-1","548__363265_1118061","1118061","548__363265_1118061-1","p__FCB group"
"2504","1","820__751585","820","820__7515851","p__FCB group"
"2619","-1","820__751585","751585","820__751585-1","p__Terrabacteria group"
"2712","1","166486__360807","166486","166486__3608071","p__Terrabacteria group"
"2731","-1","166486__360807","360807","166486__360807-1","p__Terrabacteria group"
"2819","-1","411489__39485_246787","39485","411489__39485_246787-1","p__Terrabacteria group"
"2856","-1","411489__39485_246787","246787","411489__39485_246787-1","p__FCB group"
"2877","1","411489__39485_246787","411489","411489__39485_2467871","p__Terrabacteria group"
"2908","-1","1747__562_328813","562","1747__562_328813-1","p__Proteobacteria"
"2941","1","1747__562_328813","1747","1747__562_3288131","p__Terrabacteria group"
"3002","-1","1747__562_328813","328813","1747__562_328813-1","p__FCB group"
"3125","1","165179__218538","165179","165179__2185381","p__FCB group"
"3130","-1","165179__218538","218538","165179__218538-1","p__Terrabacteria group"
"3181","-1","39488__546_571","546","39488__546_571-1","p__Proteobacteria"
"3186","-1","39488__546_571","571","39488__546_571-1","p__Proteobacteria"
"3235","1","39488__546_571","39488","39488__546_5711","p__Terrabacteria group"
"3386","1","46228__74426","46228","46228__744261","p__Terrabacteria group"
"3393","-1","46228__74426","74426","46228__74426-1","p__Terrabacteria group"
"3548","1","291645__552398_1070699","291645","291645__552398_10706991","p__FCB group"
"3574","-1","291645__552398_1070699","552398","291645__552398_1070699-1","p__Terrabacteria group"
"3586","-1","291645__552398_1070699","1070699","291645__552398_1070699-1","p__Terrabacteria group"
"3612","1","1260__147802","1260","1260__1478021","p__Terrabacteria group"
"3674","-1","1260__147802","147802","1260__147802-1","p__Terrabacteria group"
"3792","1","40214__40324","40214","40214__403241","p__Proteobacteria"
"3793","-1","40214__40324","40324","40214__40324-1","p__Proteobacteria"
"3878","1","582__1304_487173","582","582__1304_4871731","p__Proteobacteria"
"3892","-1","582__1304_487173","1304","582__1304_487173-1","p__Terrabacteria group"
"3985","-1","582__1304_487173","487173","582__1304_487173-1","p__Terrabacteria group"
"4049","-1","665951__28116_100886","28116","665951__28116_100886-1","p__FCB group"
"4085","-1","665951__28116_100886","100886","665951__28116_100886-1","p__Terrabacteria group"
"4135","1","665951__28116_100886","665951","665951__28116_1008861","p__Terrabacteria group"
"4171","1","1352__47770","1352","1352__477701","p__Terrabacteria group"
"4218","-1","1352__47770","47770","1352__47770-1","p__Terrabacteria group"
"4288","1","562__328813","562","562__3288131","p__Proteobacteria"
"4382","-1","562__328813","328813","562__328813-1","p__FCB group"
"4433","-1","116085__729_371601","729","116085__729_371601-1","p__Proteobacteria"
"4500","1","116085__729_371601","116085","116085__729_3716011","p__Terrabacteria group"
"4527","-1","116085__729_371601","371601","116085__729_371601-1","p__FCB group"
"4664","1","363265__1118061","363265","363265__11180611","p__FCB group"
"4692","-1","363265__1118061","1118061","363265__1118061-1","p__FCB group"
"4711","-1","1735__818_626940","818","1735__818_626940-1","p__FCB group"
"4734","1","1735__818_626940","1735","1735__818_6269401","p__Terrabacteria group"
"4821","-1","1735__818_626940","626940","1735__818_626940-1","p__Terrabacteria group"
"4864","-1","1363__1358_387661","1358","1363__1358_387661-1","p__Terrabacteria group"
"4865","1","1363__1358_387661","1363","1363__1358_3876611","p__Terrabacteria group"
"4945","-1","1363__1358_387661","387661","1363__1358_387661-1","p__FCB group"
"5027","1","39485__246787","39485","39485__2467871","p__Terrabacteria group"
"5064","-1","39485__246787","246787","39485__246787-1","p__FCB group"
"5156","1","28126__626929_626930","28126","28126__626929_6269301","p__FCB group"
"5231","-1","28126__626929_626930","626929","28126__626929_626930-1","p__FCB group"
"5232","-1","28126__626929_626930","626930","28126__626929_626930-1","p__FCB group"
"5304","1","39486__410072","39486","39486__4100721","p__Terrabacteria group"
"5360","-1","39486__410072","410072","39486__410072-1","p__Terrabacteria group"
"5435","1","29382__291644","29382","29382__2916441","p__Terrabacteria group"
"5479","-1","29382__291644","291644","29382__291644-1","p__FCB group"
"5590","1","40520__40545_329854","40520","40520__40545_3298541","p__Terrabacteria group"
"5591","-1","40520__40545_329854","40545","40520__40545_329854-1","p__Proteobacteria"
"5626","-1","40520__40545_329854","329854","40520__40545_329854-1","p__FCB group"
"5705","1","28116__100886","28116","28116__1008861","p__FCB group"
"5741","-1","28116__100886","100886","28116__100886-1","p__Terrabacteria group"
"5803","1","546__571","546","546__5711","p__Proteobacteria"
"5808","-1","546__571","571","546__571-1","p__Proteobacteria"
"5935","-1","154046__287_47678","287","154046__287_47678-1","p__Proteobacteria"
"6011","-1","154046__287_47678","47678","154046__287_47678-1","p__FCB group"
"6021","1","154046__287_47678","154046","154046__287_476781","p__Terrabacteria group"
"6094","1","823__1078764","823","823__10787641","p__FCB group"
"6209","-1","823__1078764","1078764","823__1078764-1","p__Terrabacteria group"
"6219","-1","28026__550_54291","550","28026__550_54291-1","p__Proteobacteria"
"6255","1","28026__550_54291","28026","28026__550_542911","p__Terrabacteria group"
"6290","-1","28026__550_54291","54291","28026__550_54291-1","p__Proteobacteria"
"6367","1","818__626940","818","818__6269401","p__FCB group"
"6477","-1","818__626940","626940","818__626940-1","p__Terrabacteria group"
"6503","1","729__371601","729","729__3716011","p__Proteobacteria"
"6597","-1","729__371601","371601","729__371601-1","p__FCB group"
"6748","1","552398__1070699","552398","552398__10706991","p__Terrabacteria group"
"6760","-1","552398__1070699","1070699","552398__1070699-1","p__Terrabacteria group"
"6766","1","316__43765","316","316__437651","p__Proteobacteria"
"6834","-1","316__43765","43765","316__43765-1","p__Terrabacteria group"
"6916","1","624__35833","624","624__358331","p__Proteobacteria"
"6957","-1","624__35833","35833","624__35833-1","p__Proteobacteria"
"7070","1","1353__2173","1353","1353__21731","p__Terrabacteria group"
"7082","-1","1353__2173","2173","1353__2173-1","p__Euryarchaeota"
"7210","1","1358__387661","1358","1358__3876611","p__Terrabacteria group"
"7291","-1","1358__387661","387661","1358__387661-1","p__FCB group"
"7376","1","39490__158836","39490","39490__1588361","p__Terrabacteria group"
"7402","-1","39490__158836","158836","39490__158836-1","p__Proteobacteria"
"7507","-1","39496__33039_338188","33039","39496__33039_338188-1","p__Terrabacteria group"
"7517","1","39496__33039_338188","39496","39496__33039_3381881","p__Terrabacteria group"
"7559","-1","39496__33039_338188","338188","39496__33039_338188-1","p__FCB group"
"7593","1","303__626932","303","303__6269321","p__Proteobacteria"
"7717","-1","303__626932","626932","303__626932-1","p__FCB group"
"7766","1","1582__658081","1582","1582__6580811","p__Terrabacteria group"
"7858","-1","1582__658081","658081","1582__658081-1","p__Terrabacteria group"
"7889","-1","454155__853_239935","853","454155__853_239935-1","p__Terrabacteria group"
"7961","-1","454155__853_239935","239935","454155__853_239935-1","p__PVC group"
"7984","1","454155__853_239935","454155","454155__853_2399351","p__FCB group"
"8032","1","1304__487173","1304","1304__4871731","p__Terrabacteria group"
"8125","-1","1304__487173","487173","1304__487173-1","p__Terrabacteria group"
"8148","1","545__501496","545","545__5014961","p__Proteobacteria"
"8265","-1","545__501496","501496","545__501496-1","p__FCB group"
"8343","-1","214856__39491_357276","39491","214856__39491_357276-1","p__Terrabacteria group"
"8372","1","214856__39491_357276","214856","214856__39491_3572761","p__FCB group"
"8388","-1","214856__39491_357276","357276","214856__39491_357276-1","p__FCB group"
"8489","1","40545__329854","40545","40545__3298541","p__Proteobacteria"
"8524","-1","40545__329854","329854","40545__329854-1","p__FCB group"
"8681","1","626929__626930","626929","626929__6269301","p__FCB group"
"8682","-1","626929__626930","626930","626929__626930-1","p__FCB group"
"8705","1","569__1283_469613","569","569__1283_4696131","p__Proteobacteria"
"8720","-1","569__1283_469613","1283","569__1283_469613-1","p__Terrabacteria group"
"8814","-1","569__1283_469613","469613","569__1283_469613-1","p__Proteobacteria"
"8833","1","287__47678","287","287__476781","p__Proteobacteria"
"8909","-1","287__47678","47678","287__47678-1","p__FCB group"
"8975","-1","1512__329_33038","329","1512__329_33038-1","p__Proteobacteria"
"9007","1","1512__329_33038","1512","1512__329_330381","p__Terrabacteria group"
"9024","-1","1512__329_33038","33038","1512__329_33038-1","p__Terrabacteria group"
"9117","1","550__54291","550","550__542911","p__Proteobacteria"
"9188","-1","550__54291","54291","550__54291-1","p__Proteobacteria"
"9282","1","1396__387090_487174","1396","1396__387090_4871741","p__Terrabacteria group"
"9360","-1","1396__387090_487174","387090","1396__387090_487174-1","p__FCB group"
"9368","-1","1396__387090_487174","487174","1396__387090_487174-1","p__FCB group"
"9439","1","33039__338188","33039","33039__3381881","p__Terrabacteria group"
"9491","-1","33039__338188","338188","33039__338188-1","p__FCB group"
"9585","1","39491__357276","39491","39491__3572761","p__Terrabacteria group"
"9630","-1","39491__357276","357276","39491__357276-1","p__FCB group"
"9683","1","853__239935","853","853__2399351","p__Terrabacteria group"
"9755","-1","853__239935","239935","853__239935-1","p__PVC group"
"9827","1","1318__658086","1318","1318__6580861","p__Terrabacteria group"
"9930","-1","1318__658086","658086","1318__658086-1","p__Terrabacteria group"
"9962","1","1283__469613","1283","1283__4696131","p__Terrabacteria group"
"10056","-1","1283__469613","469613","1283__469613-1","p__Proteobacteria"
"10092","-1","658082__817_45851","817","658082__817_45851-1","p__FCB group"
"10147","-1","658082__817_45851","45851","658082__817_45851-1","p__Terrabacteria group"
"10205","1","658082__817_45851","658082","658082__817_458511","p__Terrabacteria group"
"10217","1","329__33038","329","329__330381","p__Proteobacteria"
"10266","-1","329__33038","33038","329__33038-1","p__Terrabacteria group"
"10464","1","387090__487174","387090","387090__4871741","p__FCB group"
"10472","-1","387090__487174","487174","387090__487174-1","p__FCB group"
"10506","1","817__45851","817","817__458511","p__FCB group"
"10561","-1","817__45851","45851","817__45851-1","p__Terrabacteria group"
