"","Part","BalanceID","Component","Group","d.group"
"2949","-1","154046__469610","469610","154046__469610-1","p__Proteobacteria"
"3094","-1","665956__46503_74426","46503","665956__46503_74426-1","p__FCB group"
"3106","-1","665956__46503_74426","74426","665956__46503_74426-1","p__Terrabacteria group"
"3184","1","665956__46503_74426","665956","665956__46503_744261","p__Terrabacteria group"
"3235","1","1352__329854","1352","1352__3298541","p__Terrabacteria group"
"3354","-1","1352__329854","329854","1352__329854-1","p__FCB group"
"3459","-1","292800__1535_454154","1535","292800__1535_454154-1","p__Terrabacteria group"
"3559","1","292800__1535_454154","292800","292800__1535_4541541","p__Terrabacteria group"
"3583","-1","292800__1535_454154","454154","292800__1535_454154-1","p__FCB group"
"3642","-1","658657__817_823","817","658657__817_823-1","p__FCB group"
"3646","-1","658657__817_823","823","658657__817_823-1","p__FCB group"
"3820","1","658657__817_823","658657","658657__817_8231","p__Terrabacteria group"
"3986","1","301301__328813","301301","301301__3288131","p__Terrabacteria group"
"3991","-1","301301__328813","328813","301301__328813-1","p__FCB group"
"4095","1","1502__150055_322095","1502","1502__150055_3220951","p__Terrabacteria group"
"4180","-1","1502__150055_322095","150055","1502__150055_322095-1","p__Terrabacteria group"
"4202","-1","1502__150055_322095","322095","1502__150055_322095-1","p__FCB group"
"4355","-1","626929__39491_165179","39491","626929__39491_165179-1","p__Terrabacteria group"
"4396","-1","626929__39491_165179","165179","626929__39491_165179-1","p__FCB group"
"4449","1","626929__39491_165179","626929","626929__39491_1651791","p__FCB group"
"4517","-1","671218__1363_28137","1363","671218__1363_28137-1","p__Terrabacteria group"
"4555","-1","671218__1363_28137","28137","671218__1363_28137-1","p__FCB group"
"4676","1","671218__1363_28137","671218","671218__1363_281371","p__FCB group"
"4699","1","584__371601","584","584__3716011","p__Proteobacteria"
"4852","-1","584__371601","371601","584__371601-1","p__FCB group"
"5038","-1","649756__204516_338188","204516","649756__204516_338188-1","p__FCB group"
"5060","-1","649756__204516_338188","338188","649756__204516_338188-1","p__FCB group"
"5093","1","649756__204516_338188","649756","649756__204516_3381881","p__Terrabacteria group"
"5139","-1","54005__851_552398","851","54005__851_552398-1","p__Fusobacteria"
"5230","1","54005__851_552398","54005","54005__851_5523981","p__Terrabacteria group"
"5300","-1","54005__851_552398","552398","54005__851_552398-1","p__Terrabacteria group"
"5406","-1","56774__28135_291644","28135","56774__28135_291644-1","p__FCB group"
"5446","1","56774__28135_291644","56774","56774__28135_2916441","p__Terrabacteria group"
"5474","-1","56774__28135_291644","291644","56774__28135_291644-1","p__FCB group"
"5561","-1","1118058__820_239935","820","1118058__820_239935-1","p__FCB group"
"5684","-1","1118058__820_239935","239935","1118058__820_239935-1","p__PVC group"
"5746","1","1118058__820_239935","1118058","1118058__820_2399351","p__Terrabacteria group"
"5845","1","39488__40518","39488","39488__405181","p__Terrabacteria group"
"5853","-1","39488__40518","40518","39488__40518-1","p__Terrabacteria group"
"6003","-1","626933__1351_411489","1351","626933__1351_411489-1","p__Terrabacteria group"
"6136","-1","626933__1351_411489","411489","626933__1351_411489-1","p__Terrabacteria group"
"6156","1","626933__1351_411489","626933","626933__1351_4114891","p__FCB group"
"6321","1","225906__328812_626930","225906","225906__328812_6269301","p__Terrabacteria group"
"6333","-1","225906__328812_626930","328812","225906__328812_626930-1","p__FCB group"
"6367","-1","225906__328812_626930","626930","225906__328812_626930-1","p__FCB group"
"6502","1","46503__74426","46503","46503__744261","p__FCB group"
"6514","-1","46503__74426","74426","46503__74426-1","p__Terrabacteria group"
"6714","-1","376804__46228_751585","46228","376804__46228_751585-1","p__Terrabacteria group"
"6770","1","376804__46228_751585","376804","376804__46228_7515851","p__FCB group"
"6809","-1","376804__46228_751585","751585","376804__46228_751585-1","p__Terrabacteria group"
"6846","-1","1590__1254_53345","1254","1590__1254_53345-1","p__Terrabacteria group"
"6872","1","1590__1254_53345","1590","1590__1254_533451","p__Terrabacteria group"
"6933","-1","1590__1254_53345","53345","1590__1254_53345-1","p__Terrabacteria group"
"7096","1","1735__29382","1735","1735__293821","p__Terrabacteria group"
"7113","-1","1735__29382","29382","1735__29382-1","p__Terrabacteria group"
"7259","1","726__739_1747","726","726__739_17471","p__Proteobacteria"
"7262","-1","726__739_1747","739","726__739_1747-1","p__Proteobacteria"
"7310","-1","726__739_1747","1747","726__739_1747-1","p__Terrabacteria group"
"7561","1","43675__147802","43675","43675__1478021","p__Terrabacteria group"
"7587","-1","43675__147802","147802","43675__147802-1","p__Terrabacteria group"
"7745","1","28125__425941","28125","28125__4259411","p__FCB group"
"7841","-1","28125__425941","425941","28125__425941-1","p__FCB group"
"7960","1","28130__47715","28130","28130__477151","p__FCB group"
"7996","-1","28130__47715","47715","28130__47715-1","p__Terrabacteria group"
"8125","1","1260__742723","1260","1260__7427231","p__Terrabacteria group"
"8299","-1","1260__742723","742723","1260__742723-1","p__Terrabacteria group"
"8351","1","1363__28137","1363","1363__281371","p__Terrabacteria group"
"8389","-1","1363__28137","28137","1363__28137-1","p__FCB group"
"8584","1","1686__437897","1686","1686__4378971","p__Terrabacteria group"
"8694","-1","1686__437897","437897","1686__437897-1","p__Terrabacteria group"
"8866","1","150055__322095","150055","150055__3220951","p__Terrabacteria group"
"8888","-1","150055__322095","322095","150055__322095-1","p__FCB group"
"9015","-1","228574__2173_39496","2173","228574__2173_39496-1","p__Euryarchaeota"
"9043","-1","228574__2173_39496","39496","228574__2173_39496-1","p__Terrabacteria group"
"9091","1","228574__2173_39496","228574","228574__2173_394961","p__Terrabacteria group"
"9181","-1","116085__818_821","818","116085__818_821-1","p__FCB group"
"9183","-1","116085__818_821","821","116085__818_821-1","p__FCB group"
"9288","1","116085__818_821","116085","116085__818_8211","p__Terrabacteria group"
"9453","1","28135__291644","28135","28135__2916441","p__FCB group"
"9521","-1","28135__291644","291644","28135__291644-1","p__FCB group"
"9592","-1","1547__548_1531","548","1547__548_1531-1","p__Proteobacteria"
"9635","-1","1547__548_1531","1531","1547__548_1531-1","p__Terrabacteria group"
"9637","1","1547__548_1531","1547","1547__548_15311","p__Terrabacteria group"
"9813","1","615__1282","615","615__12821","p__Proteobacteria"
"9830","-1","615__1282","1282","615__1282-1","p__Terrabacteria group"
"10104","1","39486__363265_410072","39486","39486__363265_4100721","p__Terrabacteria group"
"10176","-1","39486__363265_410072","363265","39486__363265_410072-1","p__FCB group"
"10182","-1","39486__363265_410072","410072","39486__363265_410072-1","p__Terrabacteria group"
"10269","1","1379__28026_54291","1379","1379__28026_542911","p__Terrabacteria group"
"10295","-1","1379__28026_54291","28026","1379__28026_54291-1","p__Terrabacteria group"
"10343","-1","1379__28026_54291","54291","1379__28026_54291-1","p__Proteobacteria"
"10532","1","39491__165179","39491","39491__1651791","p__Terrabacteria group"
"10573","-1","39491__165179","165179","39491__165179-1","p__FCB group"
"10671","1","817__823","817","817__8231","p__FCB group"
"10675","-1","817__823","823","817__823-1","p__FCB group"
"10928","-1","341694__1689_1161942","1689","341694__1689_1161942-1","p__Terrabacteria group"
"11025","1","341694__1689_1161942","341694","341694__1689_11619421","p__Terrabacteria group"
"11073","-1","341694__1689_1161942","1161942","341694__1689_1161942-1","p__Terrabacteria group"
"11086","-1","1226322__571_29361","571","1226322__571_29361-1","p__Proteobacteria"
"11159","-1","1226322__571_29361","29361","1226322__571_29361-1","p__Terrabacteria group"
"11288","1","1226322__571_29361","1226322","1226322__571_293611","p__Terrabacteria group"
"11294","1","539__582","539","539__5821","p__Proteobacteria"
"11301","-1","539__582","582","539__582-1","p__Proteobacteria"
"11536","1","1286__658082","1286","1286__6580821","p__Terrabacteria group"
"11698","-1","1286__658082","658082","1286__658082-1","p__Terrabacteria group"
"11742","1","851__552398","851","851__5523981","p__Fusobacteria"
"11903","-1","851__552398","552398","851__552398-1","p__Terrabacteria group"
"11951","1","820__239935","820","820__2399351","p__FCB group"
"12074","-1","820__239935","239935","820__239935-1","p__PVC group"
"12244","1","40519__218538_1118061","40519","40519__218538_11180611","p__Terrabacteria group"
"12284","-1","40519__218538_1118061","218538","40519__218538_1118061-1","p__Terrabacteria group"
"12350","-1","40519__218538_1118061","1118061","40519__218538_1118061-1","p__FCB group"
"12387","-1","333367__1283_208479","1283","333367__1283_208479-1","p__Terrabacteria group"
"12494","-1","333367__1283_208479","208479","333367__1283_208479-1","p__Terrabacteria group"
"12514","1","333367__1283_208479","333367","333367__1283_2084791","p__Terrabacteria group"
"12643","-1","131111__28118_387090","28118","131111__28118_387090-1","p__FCB group"
"12697","1","131111__28118_387090","131111","131111__28118_3870901","p__Terrabacteria group"
"12736","-1","131111__28118_387090","387090","131111__28118_387090-1","p__FCB group"
"12819","1","1351__411489","1351","1351__4114891","p__Terrabacteria group"
"12952","-1","1351__411489","411489","1351__411489-1","p__Terrabacteria group"
"13082","-1","55565__33039_246787","33039","55565__33039_246787-1","p__Terrabacteria group"
"13113","1","55565__33039_246787","55565","55565__33039_2467871","p__Terrabacteria group"
"13140","-1","55565__33039_246787","246787","55565__33039_246787-1","p__FCB group"
"13257","1","1535__454154","1535","1535__4541541","p__Terrabacteria group"
"13381","-1","1535__454154","454154","1535__454154-1","p__FCB group"
"13448","1","1246__33043_310297","1246","1246__33043_3102971","p__Terrabacteria group"
"13509","-1","1246__33043_310297","33043","1246__33043_310297-1","p__Terrabacteria group"
"13572","-1","1246__33043_310297","310297","1246__33043_310297-1","p__FCB group"
"13634","-1","71452__296_729","296","71452__296_729-1","p__Proteobacteria"
"13651","-1","71452__296_729","729","71452__296_729-1","p__Proteobacteria"
"13755","1","71452__296_729","71452","71452__296_7291","p__Terrabacteria group"
"13984","1","204516__338188","204516","204516__3381881","p__FCB group"
"14006","-1","204516__338188","338188","204516__338188-1","p__FCB group"
"14078","1","739__1747","739","739__17471","p__Proteobacteria"
"14126","-1","739__1747","1747","739__1747-1","p__Terrabacteria group"
"14382","1","46228__751585","46228","46228__7515851","p__Terrabacteria group"
"14477","-1","46228__751585","751585","46228__751585-1","p__Terrabacteria group"
"14514","1","1254__53345","1254","1254__533451","p__Terrabacteria group"
"14601","-1","1254__53345","53345","1254__53345-1","p__Terrabacteria group"
"14701","-1","28037__329_39777","329","28037__329_39777-1","p__Proteobacteria"
"14769","1","28037__329_39777","28037","28037__329_397771","p__Terrabacteria group"
"14795","-1","28037__329_39777","39777","28037__329_39777-1","p__Terrabacteria group"
"14959","-1","33035__1512_37734","1512","33035__1512_37734-1","p__Terrabacteria group"
"14996","1","33035__1512_37734","33035","33035__1512_377341","p__Terrabacteria group"
"15001","-1","33035__1512_37734","37734","33035__1512_37734-1","p__Terrabacteria group"
"15279","1","328812__626930","328812","328812__6269301","p__FCB group"
"15313","-1","328812__626930","626930","328812__626930-1","p__FCB group"
"15337","-1","303__287_1681","287","303__287_1681-1","p__Proteobacteria"
"15339","1","303__287_1681","303","303__287_16811","p__Proteobacteria"
"15398","-1","303__287_1681","1681","303__287_1681-1","p__Terrabacteria group"
"15595","1","1382__28111_39485","1382","1382__28111_394851","p__Terrabacteria group"
"15622","-1","1382__28111_39485","28111","1382__28111_39485-1","p__FCB group"
"15641","-1","1382__28111_39485","39485","1382__28111_39485-1","p__Terrabacteria group"
"15769","1","548__1531","548","548__15311","p__Proteobacteria"
"15812","-1","548__1531","1531","548__1531-1","p__Terrabacteria group"
"16012","-1","1596__1318_384638","1318","1596__1318_384638-1","p__Terrabacteria group"
"16032","1","1596__1318_384638","1596","1596__1318_3846381","p__Terrabacteria group"
"16143","-1","1596__1318_384638","384638","1596__1318_384638-1","p__Terrabacteria group"
"16257","1","2173__39496","2173","2173__394961","p__Euryarchaeota"
"16285","-1","2173__39496","39496","2173__39496-1","p__Terrabacteria group"
"16472","1","28026__54291","28026","28026__542911","p__Terrabacteria group"
"16520","-1","28026__54291","54291","28026__54291-1","p__Proteobacteria"
"16636","1","818__821","818","818__8211","p__FCB group"
"16638","-1","818__821","821","818__821-1","p__FCB group"
"16892","1","1689__1161942","1689","1689__11619421","p__Terrabacteria group"
"17037","-1","1689__1161942","1161942","1689__1161942-1","p__Terrabacteria group"
"17205","1","363265__410072","363265","363265__4100721","p__FCB group"
"17211","-1","363265__410072","410072","363265__410072-1","p__Terrabacteria group"
"17286","1","1283__208479","1283","1283__2084791","p__Terrabacteria group"
"17393","-1","1283__208479","208479","1283__208479-1","p__Terrabacteria group"
"17476","1","571__29361","571","571__293611","p__Proteobacteria"
"17549","-1","571__29361","29361","571__29361-1","p__Terrabacteria group"
"17755","1","28118__387090","28118","28118__3870901","p__FCB group"
"17848","-1","28118__387090","387090","28118__387090-1","p__FCB group"
"17981","1","33039__246787","33039","33039__2467871","p__Terrabacteria group"
"18039","-1","33039__246787","246787","33039__246787-1","p__FCB group"
"18111","-1","187326__546_29466","546","187326__546_29466-1","p__Proteobacteria"
"18190","-1","187326__546_29466","29466","187326__546_29466-1","p__Terrabacteria group"
"18243","1","187326__546_29466","187326","187326__546_294661","p__Terrabacteria group"
"18459","-1","552396__214856_457402","214856","552396__214856_457402-1","p__FCB group"
"18496","-1","552396__214856_457402","457402","552396__214856_457402-1","p__Terrabacteria group"
"18505","1","552396__214856_457402","552396","552396__214856_4574021","p__Terrabacteria group"
"18533","1","296__729","296","296__7291","p__Proteobacteria"
"18550","-1","296__729","729","296__729-1","p__Proteobacteria"
"18779","-1","103892__1304_1211813","1304","103892__1304_1211813-1","p__Terrabacteria group"
"18872","1","103892__1304_1211813","103892","103892__1304_12118131","p__Terrabacteria group"
"18955","-1","103892__1304_1211813","1211813","103892__1304_1211813-1","p__FCB group"
"19053","-1","665950__39492_40520","39492","665950__39492_40520-1","p__Terrabacteria group"
"19061","-1","665950__39492_40520","40520","665950__39492_40520-1","p__Terrabacteria group"
"19157","1","665950__39492_40520","665950","665950__39492_405201","p__Terrabacteria group"
"19260","1","33043__310297","33043","33043__3102971","p__Terrabacteria group"
"19323","-1","33043__310297","310297","33043__310297-1","p__FCB group"
"19387","1","329__39777","329","329__397771","p__Proteobacteria"
"19481","-1","329__39777","39777","329__39777-1","p__Terrabacteria group"
"19739","1","218538__1118061","218538","218538__11180611","p__Terrabacteria group"
"19805","-1","218538__1118061","1118061","218538__1118061-1","p__FCB group"
"19845","-1","28025__1308_626940","1308","28025__1308_626940-1","p__Terrabacteria group"
"19879","1","28025__1308_626940","28025","28025__1308_6269401","p__Terrabacteria group"
"20002","-1","28025__1308_626940","626940","28025__1308_626940-1","p__Terrabacteria group"
"20071","1","1512__37734","1512","1512__377341","p__Terrabacteria group"
"20113","-1","1512__37734","37734","1512__37734-1","p__Terrabacteria group"
"20308","1","28111__39485","28111","28111__394851","p__FCB group"
"20327","-1","28111__39485","39485","28111__39485-1","p__Terrabacteria group"
"20449","1","287__1681","287","287__16811","p__Proteobacteria"
"20510","-1","287__1681","1681","287__1681-1","p__Terrabacteria group"
"20698","1","1318__384638","1318","1318__3846381","p__Terrabacteria group"
"20829","-1","1318__384638","384638","1318__384638-1","p__Terrabacteria group"
"21015","1","214856__457402","214856","214856__4574021","p__FCB group"
"21052","-1","214856__457402","457402","214856__457402-1","p__Terrabacteria group"
"21093","1","546__29466","546","546__294661","p__Proteobacteria"
"21172","-1","546__29466","29466","546__29466-1","p__Terrabacteria group"
"21363","1","1685__45851_216816","1685","1685__45851_2168161","p__Terrabacteria group"
"21408","-1","1685__45851_216816","45851","1685__45851_216816-1","p__Terrabacteria group"
"21442","-1","1685__45851_216816","216816","1685__45851_216816-1","p__Terrabacteria group"
"21650","-1","658081__166486_310298","166486","658081__166486_310298-1","p__Terrabacteria group"
"21667","-1","658081__166486_310298","310298","658081__166486_310298-1","p__FCB group"
"21708","1","658081__166486_310298","658081","658081__166486_3102981","p__Terrabacteria group"
"21822","1","39492__40520","39492","39492__405201","p__Terrabacteria group"
"21830","-1","39492__40520","40520","39492__40520-1","p__Terrabacteria group"
"21974","1","1304__1211813","1304","1304__12118131","p__Terrabacteria group"
"22150","-1","1304__1211813","1211813","1304__1211813-1","p__FCB group"
"22188","1","1308__626940","1308","1308__6269401","p__Terrabacteria group"
"22345","-1","1308__626940","626940","1308__626940-1","p__Terrabacteria group"
"22440","-1","261299__28117_33038","28117","261299__28117_33038-1","p__FCB group"
"22453","-1","261299__28117_33038","33038","261299__28117_33038-1","p__Terrabacteria group"
"22513","1","261299__28117_33038","261299","261299__28117_330381","p__Terrabacteria group"
"22715","1","166486__310298","166486","166486__3102981","p__Terrabacteria group"
"22732","-1","166486__310298","310298","166486__310298-1","p__FCB group"
"22899","1","45851__216816","45851","45851__2168161","p__Terrabacteria group"
"22933","-1","45851__216816","216816","45851__216816-1","p__Terrabacteria group"
"23079","1","28117__33038","28117","28117__330381","p__FCB group"
"23092","-1","28117__33038","33038","28117__33038-1","p__Terrabacteria group"
"23226","-1","1226325__562_457412","562","1226325__562_457412-1","p__Proteobacteria"
"23396","-1","1226325__562_457412","457412","1226325__562_457412-1","p__Terrabacteria group"
"23430","1","1226325__562_457412","1226325","1226325__562_4574121","p__Terrabacteria group"
"23439","1","562__457412","562","562__4574121","p__Proteobacteria"
"23609","-1","562__457412","457412","562__457412-1","p__Terrabacteria group"
