"","28116__47678","360807__457394","88431__853_357276","100886__674529","291645__1680_40545","46506__328814","853__357276","1680__40545","40214__301301_328813","487175__584_371601","1694__1735_29382","665951__39488_40518","1579__1599","154046__469610","665956__46503_74426","1352__329854","292800__1535_454154","658657__817_823","301301__328813","1502__150055_322095","626929__39491_165179","671218__1363_28137","584__371601","649756__204516_338188","54005__851_552398","56774__28135_291644","1118058__820_239935","39488__40518","626933__1351_411489","225906__328812_626930","46503__74426","376804__46228_751585","1590__1254_53345","1735__29382","726__739_1747","43675__147802","28125__425941","28130__47715","1260__742723","1363__28137","1686__437897","150055__322095","228574__2173_39496","116085__818_821","28135__291644","1547__548_1531","615__1282","39486__363265_410072","1379__28026_54291","39491__165179","817__823","341694__1689_1161942","1226322__571_29361","539__582","1286__658082","851__552398","820__239935","40519__218538_1118061","333367__1283_208479","131111__28118_387090","1351__411489","55565__33039_246787","1535__454154","1246__33043_310297","71452__296_729","204516__338188","739__1747","46228__751585","1254__53345","28037__329_39777","33035__1512_37734","328812__626930","303__287_1681","1382__28111_39485","548__1531","1596__1318_384638","2173__39496","28026__54291","818__821","1689__1161942","363265__410072","1283__208479","571__29361","28118__387090","33039__246787","187326__546_29466","552396__214856_457402","296__729","103892__1304_1211813","665950__39492_40520","33043__310297","329__39777","218538__1118061","28025__1308_626940","1512__37734","28111__39485","287__1681","1318__384638","214856__457402","546__29466","1685__45851_216816","658081__166486_310298","39492__40520","1304__1211813","1308__626940","261299__28117_33038","166486__310298","45851__216816","28117__33038","1226325__562_457412","562__457412"
"ERR2239669",0,0,-5.97911078506527,0,0,0,1.03269888135323,0,0,0,0,-2.79054413425067,0,0,0,0,0,0,0,0,-2.71718449053816,0,0,0,0,0,-2.92187070473691,-4.83336422128546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70630159115026,0,0,0,0,0,0,5.06082851375141,-2.82598147656479,0,0,0,-2.57700048700446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.46349577462146,0,0,0,0,-2.7931806733555,0,0,4.89474349865873,0,0,0,0,0,0,0,0,0,4.83793084097118,0,0,-2.68420057443532,0,0,4.64917177262754,0,0
"ERR2239670",5.63567238295401,3.48444203613275,0,0,0,0,0,0,-2.36364494636013,0,0,0,0,0,0,0,0,0,-4.09395313814917,0,0,0,0,0,0,-2.40220610707446,-2.53681025674793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.94883114799012,-4.16074302770522,0,0,0,0,0,0,0,0,0,0,0,4.39388425384926,-2.20047806350875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.10752537126055,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81133980693793,0,0,0,0,0,0,0,0,-2.1967397028538,0,0,0,0,3.80486477634653,0,0,-3.57682487427355,6.19524241201796
"ERR2239674",0,0,-2.31530778512713,0,0,0,4.01023071899995,0,0,0,-2.2107887332281,0,0,0,0,0,0,0,0,0,-4.71203793737533,0,0,0,0,0,0,0,0,0,0,0,0,3.82919841075191,0,0,0,0,0,0,0,0,0,-2.38315637643406,0,0,0,0,0,-0.222117908173784,0,0,0,0,0,0,0,-2.34796495656164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.12774792636553,0,0,0,0,0,0,0,0,0,0,-2.62658636482873,0,0,-4.06679459915602,0,0,0,0,0,0,0,0,0,4.549381034351,0,0,-2.98421138757727,0,0,5.16880574380945,-3.71942568844159,6.44223426735768
"ERR2239675",5.12926685870467,0,-5.83101447859973,0,0,0,-1.34253570023942,0,0,0,0,0,0,0,0,0,0,-2.47068170749924,0,0,-2.71619348520194,0,0,0,0,0,-5.97158438364429,0,0,0,0,-2.86111068912295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70458511955734,4.27934624671972,0,0,0,0,0,1.89205719399867,0,0,0,0,0,0,0,0,0,0,-4.95558907963936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42914809756725,0,0,4.20740792409576,0,0
"ERR2239677",0,0,-4.98207665513482,0,0,0,0.904956103203275,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.8430851135961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.24918237299908,0,0,0,0,0,-0.375616509740159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.89569814552275,0,0,0,0,0,0,-3.42863034007661,0,0,0,0,0,0,0,-2.55952203005407,0,0,0,0,0,5.93856194938485,-2.80506886469304,0,0,0,-4.43322219914548,-2.15184903546053,0,4.85852179237789,3.72711185963573,0,0
"ERR2239685",0,0,-2.78747574546407,0,0,0,4.82804961600971,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62372050795481,0,0,0,0,0,-2.65098791159005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.10176211262857,0,4.54441722463815,0,0,0,0,0,0,4.59164575312489,0,0,0,0,0,0,-5.198391150224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37240957206487,0,0,0,0,0,0,0,0,-3.22413204339504,0.292078799248794,0,0,0,0,0,0,0,0,0,-2.49014835725879,0,5.58436050947107,0,0,0,0,4.3130634731564,0,-3.1620501913211,5.47683158745103
"ERR2239703",0,0,-3.34953546672365,-4.51221862452682,0,0,-5.8015656101193,0,0,0,0,0,0,0,0,-4.36772662179087,0,0,0,0,0,0,0,0,0,0,-2.72789819068396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46772857037919,0,0,0,0,0,0,0,0,0,0,0,0,4.72485826413982,0,0,0,0,0,0,0,-2.82235679573829,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.27423126318606,0,0,0,0,0,0,0,0,4.88846536730602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.61272524272356,0,0,4.52537286661493,-3.03740252917291,5.26093550356569
"ERR2239708",0,0,-6.54929204178314,0,0,-4.32923875148974,-0.702945094952874,0,0,0,0,-2.86565609059651,0,0,-2.60450073625076,0,0,0,0,0,0,0,0,0,0,0,0,-4.96346194593236,0,0,4.51112760353687,-2.28782090752458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96262205045092,0,0,0,0,0,-2.59111473758116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.14584130773339,0,-4.48794237373107,0,0,0,0,0,0,0,0,-3.71670616997427,-2.38988546211754,0,0,4.13940304465781,0,0
"ERR2239711",0,0,-2.94659532588153,5.22183711309036,-2.55000441908825,-4.28109242068834,5.10365281377178,-4.41673721338601,0,0,0,0,0,0,0,0,0,0,0,0,-4.73058800462001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378180321078437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.95044925342776,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11032801209055,-3.33153884847804,0,0,0,0,0,0,5.77039455295348,0,-2.46801131039358,4.27472098325633
"ERR2239715",0,0,-3.30184241389367,0,0,0,5.71895881944971,0,-2.77461750783052,0,0,0,0,0,0,0,0,0,4.8057784951326,0,-3.13990819028751,0,0,0,0,0,-2.35498256784213,0,0,-5.21933631051548,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.88450208330368,0,0,0,0,0,5.43848051667961,0,0,0,0,0,0,-4.07894945844159,0,0,0,0,-2.99154389303048,0,0,0,0,0,0,0,0,0,-1.20713608045475,0,0,0,0,0,0,4.99610416282025,0,0,0,0,0,-5.18150601580119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44502041159931,0,0,4.23489957843297,0,0
"ERR2239717",0,0,-3.03532471827915,0,0,0,5.25733662952917,0,0,0,0,0,0,0,-2.28270976562532,0,0,0,0,0,-2.53013471321404,0,0,-2.74805083542665,0,0,-2.95455184323161,0,0,0,3.9537692929967,0,0,0,0,0,0,0,0,0,0,0,0,-2.61178177702883,0,0,0,-2.55587737964158,0,4.38232187328042,0,0,0,0,0,0,5.11743390607342,0,0,0,0,0,0,0,0,4.75976366874106,0,0,0,0,0,0,0,0,0,0,0,0,-4.52373873609646,0,4.42690947945522,0,0,0,0,0,0,0,0,-3.0727086754605,0,0,0,0,0,0,0,0,0,0,0,0,5.32208754275525,0,0,-2.86914529635532,0,0,4.96950542758468,0,0
"ERR2239718",4.78848746672406,0,-3.20077483800711,0,0,4.80157258058228,5.54390464301635,0,0,0,0,0,0,0,-2.64259136408523,0,0,-2.49601426136237,0,0,-3.11966479741146,0,0,0,0,0,-2.95371162116854,0,0,0,4.57710250623836,0,0,0,0,0,0,0,0,0,0,0,0,-2.88681081738912,0,0,0,0,0,5.40341793170072,4.32322351709613,0,0,0,0,0,5.11597859877055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.0001030075574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.08368075631853,5.34109174426612
"ERR2239726",0,0,-4.83203261107246,0,0,4.41971131243411,-0.0982034447010536,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1564028428545,0,0,-2.20045228003946,0,0,-2.56893086001155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73499928540996,0,0,0,0,0,0,4.44951877067162,0,0,0,0,0,0,0,0,3.81129514865913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.68212973706026,0,0,0,0,0,0,0,0,0,0,0,0,4.64558497707972,0,0,-2.10084626296807,0,0,3.6387724663519,-3.63623462473935,6.29814311828971
"ERR2239731",0,0,-3.32143754301834,0,0,0,5.7528985786745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.30843234675595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.01991843438837,0,0,0,0,0,0,0,0,0,0,0,0,5.73037291798564,4.97421510176817,0,0,0,-2.9102121499726,0,0,0,0,0,0,0,0,0,0,0,-2.59545007316302,0,0,0,0,-5.23065216307451,0,0,0,0,0,5.04063530455681,0,0,0,0,0,0,0,0,-2.2609139704736,0,-4.49545139522671,0,0,0,0,0,0,0,0,-3.91601786840255,-2.50096635053474,0,0,4.33180078714629,0,0
"ERR2239732",0,0,-2.78348735541067,0,-3.00111216766031,0,4.82114152179681,5.19807875360082,0,0,0,0,0,0,0,0,0,0,0,0,-2.79669970559969,0,0,0,0,0,-2.54581753406574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55532161879562,0,0,0,0,0,4.84402598361159,0,0,0,0,0,0,4.40948531580158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.42594687343317,0,0,0,0,0,0,0,0,0,0,-3.12926757718969,0,0,0,0,0,0,0,0,0,0,0,0,5.42005043417051,0,0,-2.87240941648349,0,0,4.97515904948867,-3.04315894411482,5.27090590671453
"ERR2239734",-4.43840874444619,0,-2.59664590584999,0,0,-3.97766828658479,4.49752263819789,0,0,0,0,0,0,0,0,0,0,-4.60537073116269,0,0,0,0,0,0,0,0,-2.92951608262675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.057723292419378,0,0,0,0,0,-5.07407069669968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.93069357908357,0,0,5.07611018038862,-3.4752221718392,6.01926136921536
"ERR2239735",4.67047327035738,0,-2.27183465280882,0,0,0,3.93493304506047,0,-2.14522514809388,0,0,0,0,0,0,0,0,0,-3.71563895017306,0,-2.5699380443946,0,0,0,0,0,-2.80172796698947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45126326519565,0,0,0,0,0,0,4.85273518781243,0,0,0,0,0,0,0,-2.1273886696169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.40186692674459,0,3.68474526322284,0,0,0,0,0,0,0,0,0,0,0,5.89220635770982,0,0,0,0,0,-2.08751106257187,0,0,3.61567522173658,-3.52449188618951,6.10459901774449
"ERR2239736",0,4.11418914709772,-3.39772757050978,0,0,4.79366155692214,5.88503678240051,0,0,0,0,0,0,0,-2.40481592238539,0,0,0,0,0,-3.20491340979151,0,0,-2.49040754464396,0,0,-2.46254819069241,0,0,0,4.16526336042211,0,0,0,0,0,0,0,0,0,0,0,0,-2.89900871602968,0,0,0,0,0,5.55107285961771,0,0,0,0,0,0,4.26525858236606,0,0,0,0,0,0,0,0,4.31351239887619,0,0,0,0,0,0,0,0,0,0,0,0,-5.02123038774842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.76837375642482,0,0,0,0,4.79496400046809,0,0,0,0
"ERR2239738",0,0,-2.66436519669887,0,0,-3.38054466106342,4.61481589060068,0,-2.15233604174642,0,0,0,0,0,0,0,0,0,-3.72795537926648,0,-2.52808027498906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28008285460113,0,0,0,0,0,4.37876348189375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.01682422913923,0,0,0,0,-3.94921934963583,0,0,0,0,0,0,0,0,0,0,-1.88517253098409,0,0,0,0,0,-3.49324203480508,0,0,0,0,0,0,3.26521460469766,0,0,-2.46592335392276,0,0,4.27110453656487,-3.63240087004051,6.29150286036756
"ERR2239739",0,0,-2.40714159693048,0,-2.45381983756479,0,4.16929154689608,4.25014063128262,0,0,0,-2.86704270336005,0,0,-2.54812972819846,0,0,0,0,0,0,0,0,0,0,0,-3.28698409379223,-4.96586362968924,0,0,-4.4134901535164,0,0,0,0,0,0,0,0,0,0,0,0,-2.82266705300505,0,0,0,0,0,0,0,0,0,0,0,0,5.69322345411889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.88900274865546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1900622128898,0,0,0,0,0,0,0,0,0,0,-5.52534983203073,-3.08924658635051,0,0,5.3507320446678,0,0
"ERR2239742",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.36066048718531,0,0,-2.5012009338156,0,0,0,0,-1.75331283155955,-2.15707565973487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.03261735840702,-3.03682690582359,0,0,0,0,4.33220709730733,4.08878390322526,0,0,0,0,0,3.73616463843094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.165414109693,0,0,0,0,0,-5.25264734467628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48265806498367,0,0,0,0,-1.76442455620607,0,0,0,-1.7286309205225,3.05607297747108,0,2.99407658187952,-3.689276411381,6.39001418767727
"ERR2239743",4.78915248441346,0,-5.75241884317371,-4.41065981309029,0,4.85636203035065,0.100714405751942,0,0,0,0,0,0,0,0,0,0,-3.27141485933115,0,0,0,0,0,0,0,0,-2.60810418987732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.35154943976411,0,0,0,0,0,0,-5.66625674899734,0,0,0,0,0,4.51736896830079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.80505391375044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.84757681661941,0,0,4.93214772484006,0,0
"ERR2239755",0,0,-4.85703181553026,0,0,0,0.781486811202601,0,-1.91350037711821,0,0,0,0,0,0,0,0,0,3.31427987347095,0,-2.52429019731284,0,0,0,0,0,-1.94777191609337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.37219887479391,0,0,0,0,0,0,-3.37363992022951,0,0,-2.26640838920548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.92553448080423,0,-2.12099314850709,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67366789571977,0,0,0,0,0,-1.99704069538208,0,0,3.45897594918444,-3.74946560440742,6.49426492806561
"ERR2239756",0,0,0,0,0,-4.41437469575353,0,0,0,-2.76623695079229,0,-2.5034657413507,0,0,0,0,0,0,0,0,-2.59642439764929,0,-4.79126294454666,0,0,0,-2.54507796142966,-4.33612985902749,0,0,0,-3.34259241902512,0,0,0,0,0,0,0,0,0,0,0,-3.10832392277805,0,0,0,0,0,4.49713897473999,0,0,0,0,0,0,4.40820433842,0,0,0,0,0,0,0,0,0,0,-5.78953989874607,0,0,0,0,0,0,0,0,0,0,-5.38377496063338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.80798306987742,0,0,4.86356934382091,0,0
"ERR2239757",0,0,-2.6585236439694,0,-2.2884333846585,0,4.60469802447816,-3.96368289196533,0,0,0,-2.5119314290732,0,0,0,0,0,0,0,0,-3.67469447015147,0,0,0,0,0,0,-4.35079286028388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.40935449821983,0,0,0,-2.92843488310909,0,-6.36475752459474,0,0,0,0,0,0,0,1.66013520923472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.17312440436136,0,5.07219800420198,0,0,0,0,0,0,0,0,-2.59915875704495,0,0,5.20769600615481,0,0,0,0,0,0,0,0,0,4.50187502413942,0,0,0,0,0,0,0,0
"ERR2239759",0,0,0,0,-2.3486849238849,0,0,-4.06804161913969,-2.48987067519836,0,0,0,0,0,0,-4.09599304636331,0,0,-4.31258251371938,0,-2.89581460979451,0,0,0,0,0,-2.94649765761356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8672273789325,0,0,0,0,0,5.01569803346434,0,0,0,0,0,0,5.10348364736937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.96618349716363,0,0,0,0,0,0,0,0,0,0,-2.27802926723355,0,0,0,0,0,0,0,0,0,0,0,-2.41808638812823,3.9456624319774,0,0,-3.57424793381212,4.18824848132881,0,6.19077902021068,0,0
"ERR2239760",4.46461548494979,4.12357416585854,-6.19408639336417,0,0,4.9968394896907,0.205235084498966,0,0,0,0,-2.55229429727364,0,0,0,0,0,0,0,0,-6.02805612741996,0,0,0,0,0,0,-4.42070339874624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.804085383233961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52058363490459,0,0,4.36577892038138,0,0
"ERR2239761",0,0,-6.0209446544731,0,0,0,0.960171289956899,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.40854172010646,0,0,0,0,0,-2.94202326040956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51144622352591,0,0,0,-2.50969039490146,0,5.90376743894261,0,0,0,0,0,0,5.09573376407881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.05152307763514,0,0,0,0,-4.34995245962386,0,4.34691127523694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.285393010933,0,0,0,0,-2.45823476673851,0,0,0,0,0,0,4.25778751292332,0,0,0
"ERR2239763",0,0,-2.93512881821367,0,0,0,5.08379223990568,0,0,0,0,-2.50976963681443,0,0,0,0,0,0,0,0,-5.90765772287836,0,0,0,0,0,-2.48173605798957,-4.34704852625629,0,0,0,5.84289919996843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16889540987995,0,0,0,0,0,0,4.29849294341363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42390172287186,0,0,0,-2.83862735696145,-4.1983209365678,0,4.91664680601218,0,0
"ERR2239767",0.980222591207158,0,-5.22198184689768,0,-2.65199108058394,0,0.0382957891217443,-4.59338329279087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78143047646518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.32328237281359,0,0,0,0,0,0,0,0,0,0,0,0,4.8175789029582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120406461733466,0,0,0,0,0,0,0,0,0,0,-3.36174959830459,0,0,0,0,0,0,0,0,0,0,0,0,5.82272110658781,0,0,0,0,0,0,0,0
"ERR2239770",4.42149941660766,0,-2.940658422539,0,0,0,5.0933697955429,0,-2.51209837748323,0,0,0,0,0,0,0,0,0,4.35108202341229,0,0,0,0,-3.00138212918298,0,0,-5.55319384121711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.87312906349626,0,0,0,0,0,0,0,0,0,0,0,0,1.2481033355082,0,0,0,0,0,0,0,0,5.19854634067417,0,0,0,0,0,0,0,0,0,0,0,0,-1.24145693144878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.88687747334911,0,0,5.00021845906673,0,0
"ERR2239771",0,0,-5.45538311869212,0,0,4.68247848470288,-0.516794619437928,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.85924471634075,0,0,0,0,0,-2.77548071391164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.91326550252315,0,0,0,0,0,4.95235711997504,0,0,0,0,0,0,4.8072736119225,0,0,0,0,-2.8586154920496,0,-2.87432024499828,0,0,0,0,0,0,0,0,0,-3.07532154356433,0,0,0,0,-5.04592386630778,0,0,0,0,0,-4.95126727153341,0,0,0,0,0,4.97846870156084,0,0,0,0,5.32661316306456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239779",4.23056859874512,0,-2.90381668072534,0,0,1.04231360245988,5.0295580268823,0,0,0,0,-2.25749528010044,0,0,0,0,0,0,0,0,-3.2883944034757,0,0,0,0,0,-2.4716205660524,-3.9100965229809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.20918722966261,0,0,0,0,0,5.69566618214507,0,0,0,0,0,0,-4.28097239743491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.55847533277685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.06175330134298,0,0,5.30311227816778,0,0
"ERR2239780",0,0,-3.5335635097364,0,-2.75455616688616,0,6.12031153063485,4.771031233349,0,0,0,0,0,0,0,-4.14154324053157,0,0,0,0,-2.34449696515639,0,0,0,0,0,-2.65568255200098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.02040698369157,0,0,0,0,0,4.06078786184191,0,0,0,0,0,0,4.59977710883987,0,0,0,0,0,0,-3.17019420020465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.23149835528965,0,0,0,0,0,0,0,0,0,0,0,-5.49093742461464,0,0,0,0,0,0,0,0,0,-2.06569083848169,0,0,0,0,0,0,-3.57788148497985,0,-3.01601216650252,5.22388630862825
"ERR2239781",0,0,-6.3294194748795,0,0,0,-0.0349279156972301,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.32732911549663,0,0,0,0,0,-4.9453621722572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.03105227397449,0,0,0,0,0,0,-0.0935696272860833,0,0,0,0,-2.1455169566078,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.95852996477999,0,0,0,0,0,0,0,0,-3.71614437734526,0,0,0,0,0,0,0,0,0,0,0,0,-5.1243242147139,0,0,-3.50952732526461,0,0,0,0,-2.50393054978355,0,6.07867963790961,4.33693493084898,0,0
"ERR2239784",0,5.28589879214837,-2.94837826603229,0,0,0,5.10674095669975,0,-2.32295110974283,0,0,-2.56844378240509,0,0,0,0,0,-2.1181256138301,-4.02346934557309,0,-3.26839562955684,0,0,-3.11262525645533,0,0,0,-4.44867512751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.37399229404837,0,0,0,0,0,5.66102728962852,3.66870117996675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.39122508910274,0,0,0,0,0,0,0,0,0,0,0,0,-5.84392607763764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52169118524465,0,0,0,0,4.36769725384231,0,0,0,0
"ERR2239787",3.12608252578826,3.73210799933612,-2.77261551575781,0,0,0,4.80231094314632,0,-3.21881547361748,0,0,0,0,0,0,0,0,-2.85862463473409,-5.57515194049436,0,-2.57291601252038,0,0,0,0,0,-3.30811515004557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.35836154293306,0,0,0,0,0,4.45642125729282,4.95128310712746,0,0,0,0,0,5.72982351716727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.81685282254548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.30417469483038,3.99094764096072
"ERR2239790",0,0,-2.87230609724448,0,0,0,4.97498009531731,0,0,-2.58197501678293,0,-2.81141580227049,0,0,0,0,0,0,0,0,-2.63366272036185,0,-4.47211191294154,0,0,0,-2.64468599901885,-4.86951501073451,0,0,0,0,0,0,0,0,0,4.54582521783393,0,0,0,0,0,2.12031363695545,0,0,0,0,0,4.5616376416668,0,0,0,0,0,0,4.58073052036671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.13228598004129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.56672682738615,0,0,4.44570127418288,0,0
"ERR2239796",0,0,-2.9124955392015,0,0,0,5.04459025071472,0,-2.86631157591472,0,0,0,0,0,-2.47745745811743,0,0,0,4.96459727980711,0,-2.52982030147141,0,0,0,0,0,-3.1894324860252,0,0,0,4.29108219104983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3817772961677,0,0,0,0,0,0,5.52425911310635,-3.31907666424714,0,0,0,-2.82089159676171,0,0,0,0,0,0,0,0,0,0,0,-2.61512369564706,0,0,0,0,0,0,0,0,0,0,4.88592756823538,0,0,0,0,0,0,0,5.74880941669227,0,0,-4.529527108938,0,0,0,0,0,0,0,0,0,-2.81272548512829,0,0,4.87178344798602,0,0
