featureid,D012400
1755626,3.8766557447196393
1366,-0.7631880171644131
39950,1.7210793399752045
573,0.38331145559249824
39486,-1.3088792622950938
288965,-8.123871013509643
29375,-9.546533877250498
40520,-11.308820134367577
1623,-15.907775642282674
907,-17.850918025874623
820,-4.599637659988934
39778,21.172607111616674
33043,-6.6283374132289214
84030,-6.799205410605355
74426,1.2470027491052869
218538,-7.988223233408198
40519,-3.4158429408470976
358743,-6.407995342566926
1522,-0.03185804215728288
46506,-1.9825577724188845
1680,-19.415390869057426
156456,-8.123468715725831
166486,-3.934517702373872
351091,-14.895203294938272
33038,-6.791320441641753
143393,-6.233844461690838
39485,-6.381650890103001
88431,-4.574086081031294
1689,-1.5766199802325442
536633,-10.606080929733235
1502,5.4681570013797
1735,0.2309459065281125
357276,-10.003768377903146
633701,11.497395893573724
1308,-2.75497895485841
1685,4.636136309856186
821,-0.8589389678053964
338188,-5.298746713191315
28117,-4.478310738281782
39484,-2.1780073462281724
214856,5.976947283606143
46503,1.256391057606758
216816,9.148267388211288
328813,9.284630770896156
39029,-3.1133911315991845
1264,-13.98470608267505
47678,5.744557384232792
137591,1.6116011005214204
33035,-3.2334377734294204
1515,-15.832552629477734
239935,-0.9032992748048568
39488,-2.000872300824295
1304,-0.7673607455752972
1630,-0.9080300343963255
1161942,-2.035825507463104
84026,-1.5155130683871583
165179,-1.1039643856126709
40518,6.590842863157256
78343,4.157395277896494
1681,0.05749710877708865
