"","Part","BalanceID","Component","Group","d.group"
"2811","-1","158847__33039_239935","33039","158847__33039_239935-1","p__Terrabacteria group"
"2829","1","158847__33039_239935","158847","158847__33039_2399351","p__Terrabacteria group"
"2837","-1","158847__33039_239935","239935","158847__33039_239935-1","p__PVC group"
"2918","1","166486__674529","166486","166486__6745291","p__Terrabacteria group"
"2955","-1","166486__674529","674529","166486__674529-1","p__FCB group"
"2997","1","46503__387090","46503","46503__3870901","p__FCB group"
"3028","-1","46503__387090","387090","46503__387090-1","p__FCB group"
"3064","1","1735__47678","1735","1735__476781","p__Terrabacteria group"
"3086","-1","1735__47678","47678","1735__47678-1","p__FCB group"
"3158","1","33038__658081","33038","33038__6580811","p__Terrabacteria group"
"3213","-1","33038__658081","658081","33038__658081-1","p__Terrabacteria group"
"3250","1","39491__204516","39491","39491__2045161","p__Terrabacteria group"
"3268","-1","39491__204516","204516","39491__204516-1","p__FCB group"
"3316","-1","658082__853_487173","853","658082__853_487173-1","p__Terrabacteria group"
"3383","-1","658082__853_487173","487173","658082__853_487173-1","p__Terrabacteria group"
"3388","1","658082__853_487173","658082","658082__853_4871731","p__Terrabacteria group"
"3431","1","46228__457412","46228","46228__4574121","p__Terrabacteria group"
"3468","-1","46228__457412","457412","46228__457412-1","p__Terrabacteria group"
"3487","1","821__40518","821","821__405181","p__FCB group"
"3514","-1","821__40518","40518","821__40518-1","p__Terrabacteria group"
"3597","1","39488__469588","39488","39488__4695881","p__Terrabacteria group"
"3643","-1","39488__469588","469588","39488__469588-1","p__FCB group"
"3691","1","45851__165179","45851","45851__1651791","p__Terrabacteria group"
"3700","-1","45851__165179","165179","45851__165179-1","p__FCB group"
"3768","1","33039__239935","33039","33039__2399351","p__Terrabacteria group"
"3794","-1","33039__239935","239935","33039__239935-1","p__PVC group"
"3838","1","853__487173","853","853__4871731","p__Terrabacteria group"
"3905","-1","853__487173","487173","853__487173-1","p__Terrabacteria group"
