,D050177
39492__310298,-0.25260331426867816
626940__246787_751585,0.029763720504786206
246787__751585,-0.060087019621722214
46506__329854,0.33620275113555725
33043__88431_310297,-0.15368391714013285
817__100886,-0.032818427615419164
338188__28111_360807,0.14763369639143475
88431__310297,0.32867016222681184
410072__818_40545,-0.04856905076072709
328814__28117_487174,-0.15081657958813546
1118061__820_411489,-0.016864670441745708
384638__218538_357276,0.3656258488275823
214856__28116_328813,-0.1881651724906774
487175__823_291644,-0.04666008307314448
28111__360807,0.14796968146623193
818__40545,0.23806015720543666
28118__166486_674529,0.29222900469859386
573__33038_658081,0.19934499881564394
820__411489,-0.034062712143891984
52226__39488_469588,0.5810649839755102
216816__261299,-0.4586520759752134
29348__46503_387090,0.02311923763842473
28117__487174,-0.12257415766538965
823__291644,-0.24804565585841265
218538__357276,-0.11665398207941315
39496__1735_47678,0.3206916633675434
40520__46228_457412,0.8497155906894053
1161942__45851_165179,0.09832416581347456
28116__328813,0.24589289253412855
1623__39491_204516,0.4637906980021472
376805__665951,-0.0626966401170652
187327__821_40518,0.11933807221713627
158847__33039_239935,0.6764808709020657
166486__674529,-0.203783402177978
46503__387090,-0.3345172243745729
1735__47678,-0.10358780832811744
33038__658081,-1.188036365720866
39491__204516,0.3630105696494743
658082__853_487173,-0.08893204736291951
46228__457412,0.6568056195570586
821__40518,0.3909294530256197
39488__469588,0.8249482759009247
45851__165179,-0.1687003363589167
33039__239935,0.3149676058842697
853__487173,-0.1238168812745221
