featureid,D006262
820,-6.734105160053015
1512,-0.5736172241379995
39492,1.7927204230543698
674529,-7.888325568790831
291645,-0.7980358625735567
310298,3.2947326887617843
28117,10.092849769672052
818,2.7274794213761284
360807,7.269356115465391
487175,-1.2487346546156706
29361,-2.271343181255088
562,1.2697474866491258
28111,3.3414244311982295
218538,-0.01663633791179655
1681,-0.9249730453249255
853,12.891685100473023
1685,-6.368590522348812
487174,8.090678375526204
2173,1.2627100712876322
74426,-2.578992626369697
1531,-6.903386100638773
47678,-14.721072472527247
328814,2.7514534932615984
28116,-9.105523507827497
729,1.655469188913611
550,-0.1773637892370671
1680,-14.290598883815708
1689,-0.5501849627917607
204516,8.524736675287858
328813,1.2421900241128558
850,-0.8120450315182509
1318,2.0889963044769537
29466,-1.828570724058848
751585,2.1460017120890775
39491,8.291927832115602
338188,7.567298049480613
29348,-3.331669890658626
165179,1.9807915803197316
46506,-4.105013411018808
