featureid,D007410
562,0.08282639246311978
316,9.41257079324901
28026,1.025218363672383
39496,0.11726559669369267
208479,0.8765705044299809
33039,-3.7866976496711353
310298,-9.736059116961654
357276,0.2438949684831801
487173,11.226072033374628
1396,0.25676138960656403
582,9.37592378333974
328813,6.776721384422345
116085,-0.263913159446419
28111,10.684399720063936
817,15.147220697958197
1304,-0.7342214296549309
46503,11.528376096574076
33038,-1.1722874315821592
102862,13.380162981644128
823,-0.7273096207283045
329854,4.313291778211608
658659,0.20502150602328856
239935,7.036347232415271
39485,27.24325443582053
1747,-3.9530632326188697
1318,4.076731477168973
2173,3.0085298553536655
47678,7.043485704629925
626940,13.578941908459454
1351,-3.40586357463205
218538,0.6091786527468483
658081,7.470307262724176
665950,0.052835265590907544
46228,8.763292209559289
573,3.9809565579092956
410072,0.9332896836046753
28116,8.601710663266884
387661,4.381069928768118
296,-0.9308140926898311
1352,-4.138288396635615
301301,1.9143813293910839
35833,0.5375410916396212
204516,-12.868046351735323
40519,13.170689498015046
546,3.571872827118795
40518,-5.077768445243459
584,1.5283441822586399
39492,-5.069963955041984
40520,-2.656985922960695
39486,-0.41648665512301253
216816,-0.9489919629843181
154046,-0.4605738840899668
310297,5.725728756660741
487174,-5.674633649055117
552398,-0.12556783367676871
384638,0.023442656522320946
548,-2.894384880655722
853,-9.41785941845269
214856,2.5262882826537534
39488,-0.02548590069937058
1282,-7.142148564694659
624,-0.03309565119186578
371601,-3.01672933489795
88431,-1.7483336358870543
158836,-1.6041431680603342
28125,-1.097534927412209
1286,-0.7243765437877026
818,-3.2558313632331415
