features,j_cmi,MIfy
562,0.38520315219666235,0.38520315219666235
853,0.006377270869456442,0.37945306817468194
357276,0.019423222750259678,0.2563482404955557
46503,0.01152502512286907,0.14478543383234377
239935,0.01215752999811856,0.13681235212296006
47678,0.010053199422747822,0.12775387489265588
28116,0.005942226297246167,0.12389240062084528
328813,0.01689892025610562,0.10956437495246307
218538,0.006555528156846735,0.10197001304892073
39485,0.0070772382168080294,0.10197001304892073
39492,0.004043186283185729,0.0998574256745246
33039,0.014389130236318423,0.09253313093603477
817,0.00842048343574095,0.09138149856921185
40518,0.006598793563702812,0.08150782568328596
487174,0.002641415382792292,0.08023668411255036
823,0.009629511450765307,0.07782272937560797
28111,0.011730475289310732,0.07782272937560797
818,-0.0001741629262041744,0.06828608591227348
546,0.005477094179574926,0.06571677623881711
204516,0.005206636999100664,0.05250209427831587
46228,0.004891802403623351,0.042360696869273684
329854,0.006902137294122576,0.04112205039657724
296,0.004871295811147536,0.04112205039657724
1351,0.00505111809866593,0.03671911538393924
573,0.004871113967671096,0.034138691870030824
582,0.00860853585597584,0.033818904351058277
626940,0.005894527461650666,0.0328583555661458
88431,3.439437728408601e-05,0.030317099903558686
301301,0.004830385095445571,0.02905605000241196
216816,0.0033919050285150867,0.02905605000241196
33038,0.00820577657549093,0.024074225701672614
1352,0.004337030657884686,0.018351472227869592
384638,0.0024820784550126374,0.018351472227869592
310297,0.0023904898407183343,0.01706834385056888
310298,0.010845320341035683,0.01706834385056888
371601,0.00020758477470721008,0.015791579794419253
1747,0.0062884874888899205,0.014521117024028918
548,0.0024588857931667468,0.014521117024028696
214856,0.0016289727601451424,0.013256893438999606
40520,0.0035991510478179407,0.013256893438999606
584,0.0035189616592058107,0.013256893438999606
39488,0.001102215457257267,0.013256893438999606
40519,0.0045249296693313495,0.013256893438999606
410072,0.0048960105309741354,0.013256893438999606
1304,0.006510592080810044,0.013256893438999606
1318,0.005701729781338141,0.013256893438999606
116085,0.0070748944702112414,0.011998847855466122
39486,0.003701794573198202,0.011998847855466122
154046,0.0026466837136332345,0.011998847855466122
552398,0.0022993169173548336,0.011998847855466122
35833,0.004602063617709864,0.010746919988089854
387661,0.005022829640187422,0.010746919988089854
658659,0.006393450707422589,0.010746919988089854
28026,0.008017823368364246,0.010746919988089854
2173,0.005848626257888152,0.010746919988089854
1396,0.005916727871700291,0.010746919988089854
39496,0.00891831171742029,0.010746919988089854
658081,0.0052618727420091875,0.010746919988089854
665950,0.005213610066084894,0.010746919988089854
316,0.005316358321196112,0.010746919988089854
208479,0.009368555891948313,0.010746919988089854
487173,0.009702404322782632,0.010746919988089854
102862,0.006010640839199901,0.010746919988089854
1282,0.000383615835711202,0.0025653583217997156
158836,-0.00011757854340666007,0.0025653583217997156
624,0.00020650419898129296,0.0012795594399338528
28125,-0.0003444021937779591,0.0012795594399338528
1286,-0.00032859569686043404,0.0012795594399338528
