featureid,D015497
853,13.56928737975201
649724,-4.091646941665112
573,3.4335261839345494
907,-1.803629716470668
387661,-7.9112575523633
204516,-14.331691257425401
310298,-10.05785813300264
469592,-3.873786189959068
487173,-16.455616243162133
626929,-4.12202717094503
28117,-17.529479733018704
28111,-4.169244425451767
47678,-12.294269895863051
1308,-1.1210516153513563
338188,0.05970715721295224
850,-10.403974154260254
823,-25.233464859273234
387090,-17.760850587251042
1304,0.7448877012052834
46506,-0.455483127905314
103892,1.7045282864593907
187327,0.16240220935747235
360807,-2.5318812313360586
457412,1.430940739449133
328814,-4.871229557920019
487174,-0.09277912909703594
751585,-5.8111166976381785
1363,0.4087813014693882
1680,0.5522836191002285
239935,-0.4990683694507809
39485,-17.9000671893895
187326,0.10728373677935024
33039,9.30568797271055
218538,2.0392781577844423
562,0.5819520904315472
2173,0.806472152997417
626932,1.7661996853813404
39778,0.7769470094393147
39491,0.5506088456599473
208479,2.784519528546542
1735,3.114663992596037
328813,2.8773156725279847
329854,3.0342548543861954
328812,1.0369317563634595
665951,0.09561014948535826
100886,0.31330618145797756
40520,1.093396006472811
658081,1.4124702697993319
