,D065626
165179__562_823,-0.054513946348708826
310297__46503_166486,-0.2249176080207148
818__820,-0.23902459597964565
47678__239935,0.003476099314260161
751585__39485_204516,0.2081357375852208
39492__46506_457412,0.21329037165264725
674529__33039_246787,0.06794644868376434
562__823,0.3055510914801566
28111__46228,-0.019801053487413005
46503__166486,0.2547617411163873
39777__548_29466,0.3536672770655622
1304__1318,0.34032657138574474
469591__33038_88431,-0.7178369168807862
40519__1358_39486,0.5209004915468284
46506__457412,0.16883723900867012
287__29361_328813,0.010397737080653318
100886__301301,0.1008651648804371
33039__246787,-0.02377999965507422
457387__1680_1735,-0.5160100932257816
1118061__218538_310298,-0.2373868351493541
39485__204516,-0.1310789966372183
729__74426,0.09429426878635196
187327__329854_658081,-0.15733213653332184
33038__88431,0.20771590607757906
1689__40520,0.19279016239231386
387090__2173_411489,-0.014596553311366575
29361__328813,-0.3922319308657831
218538__310298,0.4729303001715168
33035__469588,0.38779080138817795
154046__328812,-0.7546874555879197
39496__817_410072,0.5575584968941982
1680__1735,-0.3598025848002766
1203555__29348_47770,0.7045824605102569
28025__40545_360807,0.09182866772929876
1685__454154,0.4371234985574352
39483__658089,0.5473930422414796
29348__47770,-0.054291082299829284
137591__626940,0.9220535384037108
1343__658086,-0.9736921297224757
158847__469593,1.4353541229083535
328814__821_853,-0.14392345596861705
1512__163665,-0.5547485653772206
548__29466,-1.2069693574227387
214856__469592,0.9797623766770496
550__338188,-0.5934351807844279
1531__208479,0.8561291311674055
1358__39486,0.7416881877193079
1535__216816_357276,0.22056814131408525
329854__658081,0.07199281895212914
584__573_1308,0.2584345286394604
817__410072,0.20048640740841375
1623__102862,-0.418582543812277
2173__411489,-0.6626527502960393
821__853,-0.1805459452573192
116085__28116_39488,-0.2262430127433139
40545__360807,0.4456005202030564
216816__357276,-0.2296969981648716
908612__28117_40518,0.353082812935079
457394__39491_487174,-1.284543637989895
573__1308,-0.8196955769257176
28116__39488,-0.9181493408022788
39491__487174,-0.7300496990456591
28117__40518,0.37568280675038396
