"","Part","BalanceID","Component","Group","d.group"
"5641","-1","817__410072","410072","817__410072-1","p__Terrabacteria group"
"5684","1","1623__102862","1623","1623__1028621","p__Terrabacteria group"
"5722","-1","1623__102862","102862","1623__102862-1","p__Proteobacteria"
"5802","1","2173__411489","2173","2173__4114891","p__Euryarchaeota"
"5864","-1","2173__411489","411489","2173__411489-1","p__Terrabacteria group"
"5895","1","821__853","821","821__8531","p__FCB group"
"5897","-1","821__853","853","821__853-1","p__Terrabacteria group"
"6027","-1","116085__28116_39488","28116","116085__28116_39488-1","p__FCB group"
"6038","-1","116085__28116_39488","39488","116085__28116_39488-1","p__Terrabacteria group"
"6056","1","116085__28116_39488","116085","116085__28116_394881","p__Terrabacteria group"
"6157","1","40545__360807","40545","40545__3608071","p__Proteobacteria"
"6192","-1","40545__360807","360807","40545__360807-1","p__Terrabacteria group"
"6289","1","216816__357276","216816","216816__3572761","p__Terrabacteria group"
"6302","-1","216816__357276","357276","216816__357276-1","p__FCB group"
"6361","-1","908612__28117_40518","28117","908612__28117_40518-1","p__FCB group"
"6376","-1","908612__28117_40518","40518","908612__28117_40518-1","p__Terrabacteria group"
"6436","1","908612__28117_40518","908612","908612__28117_405181","p__FCB group"
"6483","-1","457394__39491_487174","39491","457394__39491_487174-1","p__Terrabacteria group"
"6533","1","457394__39491_487174","457394","457394__39491_4871741","p__FCB group"
"6539","-1","457394__39491_487174","487174","457394__39491_487174-1","p__FCB group"
"6554","1","573__1308","573","573__13081","p__Proteobacteria"
"6565","-1","573__1308","1308","573__1308-1","p__Terrabacteria group"
"6693","1","28116__39488","28116","28116__394881","p__FCB group"
"6704","-1","28116__39488","39488","28116__39488-1","p__Terrabacteria group"
"6816","1","39491__487174","39491","39491__4871741","p__Terrabacteria group"
"6872","-1","39491__487174","487174","39491__487174-1","p__FCB group"
"6916","1","28117__40518","28117","28117__405181","p__FCB group"
"6931","-1","28117__40518","40518","28117__40518-1","p__Terrabacteria group"
