"","BalanceID","SampleValue","Index","LineWidth","n.group","Group"
"1","100886__301301",0,"1",0.00893454227695823,"D065626","100886__301301 D065626"
"2","100886__301301",0,"2",0.00893454227695823,"D006262","100886__301301 D006262"
"3","100886__301301",0,"3",0.00893454227695823,"D065626","100886__301301 D065626"
"4","100886__301301",0,"4",0.00893454227695823,"D006262","100886__301301 D006262"
"5","100886__301301",0,"5",0.00893454227695823,"D006262","100886__301301 D006262"
"6","100886__301301",0,"6",0.00893454227695823,"D065626","100886__301301 D065626"
"7","100886__301301",0,"7",0.00893454227695823,"D065626","100886__301301 D065626"
"8","100886__301301",0,"8",0.00893454227695823,"D006262","100886__301301 D006262"
"9","100886__301301",0.899110142939688,"9",0.00893454227695823,"D065626","100886__301301 D065626"
"10","100886__301301",0,"10",0.00893454227695823,"D006262","100886__301301 D006262"
"11","100886__301301",0,"11",0.00893454227695823,"D006262","100886__301301 D006262"
"12","100886__301301",0,"12",0.00893454227695823,"D006262","100886__301301 D006262"
"13","100886__301301",0,"13",0.00893454227695823,"D065626","100886__301301 D065626"
"14","100886__301301",0,"14",0.00893454227695823,"D006262","100886__301301 D006262"
"15","100886__301301",0,"15",0.00893454227695823,"D065626","100886__301301 D065626"
"16","100886__301301",0,"16",0.00893454227695823,"D065626","100886__301301 D065626"
"17","100886__301301",-4.65783859801892,"17",0.00893454227695823,"D065626","100886__301301 D065626"
"18","100886__301301",0,"18",0.00893454227695823,"D006262","100886__301301 D006262"
"19","100886__301301",0,"19",0.00893454227695823,"D006262","100886__301301 D006262"
"20","100886__301301",0,"20",0.00893454227695823,"D065626","100886__301301 D065626"
"21","100886__301301",0,"21",0.00893454227695823,"D065626","100886__301301 D065626"
"22","100886__301301",0,"22",0.00893454227695823,"D006262","100886__301301 D006262"
"23","100886__301301",0,"23",0.00893454227695823,"D065626","100886__301301 D065626"
"24","100886__301301",0,"24",0.00893454227695823,"D065626","100886__301301 D065626"
"25","100886__301301",0,"25",0.00893454227695823,"D006262","100886__301301 D006262"
"26","100886__301301",0,"26",0.00893454227695823,"D065626","100886__301301 D065626"
"27","100886__301301",0.641700862647242,"27",0.00893454227695823,"D065626","100886__301301 D065626"
"28","100886__301301",0,"28",0.00893454227695823,"D065626","100886__301301 D065626"
"29","100886__301301",4.68055263387346,"29",0.00893454227695823,"D065626","100886__301301 D065626"
"30","100886__301301",0,"30",0.00893454227695823,"D065626","100886__301301 D065626"
"31","100886__301301",0,"31",0.00893454227695823,"D065626","100886__301301 D065626"
"32","100886__301301",0,"32",0.00893454227695823,"D065626","100886__301301 D065626"
"33","100886__301301",0,"33",0.00893454227695823,"D006262","100886__301301 D006262"
"34","100886__301301",0,"34",0.00893454227695823,"D065626","100886__301301 D065626"
"35","100886__301301",-4.78859166335851,"35",0.00893454227695823,"D006262","100886__301301 D006262"
"36","100886__301301",0,"36",0.00893454227695823,"D065626","100886__301301 D065626"
"37","100886__301301",0,"37",0.00893454227695823,"D006262","100886__301301 D006262"
"38","100886__301301",0,"38",0.00893454227695823,"D065626","100886__301301 D065626"
"39","100886__301301",0,"39",0.00893454227695823,"D065626","100886__301301 D065626"
"40","100886__301301",0,"40",0.00893454227695823,"D065626","100886__301301 D065626"
"41","100886__301301",0,"41",0.00893454227695823,"D065626","100886__301301 D065626"
