"","Part","BalanceID","Component","Group","d.group"
"6725","1","33964__28117_187327","33964","33964__28117_1873271","p__Terrabacteria group"
"6850","-1","33964__28117_187327","187327","33964__28117_187327-1","p__Terrabacteria group"
"7113","-1","626932__28901_79880","28901","626932__28901_79880-1","p__Proteobacteria"
"7214","-1","626932__28901_79880","79880","626932__28901_79880-1","p__Terrabacteria group"
"7359","1","626932__28901_79880","626932","626932__28901_798801","p__FCB group"
"7480","-1","28127__1630_40518","1630","28127__1630_40518-1","p__Terrabacteria group"
"7514","1","28127__1630_40518","28127","28127__1630_405181","p__FCB group"
"7580","-1","28127__1630_40518","40518","28127__1630_40518-1","p__Terrabacteria group"
"7853","1","1264__410072","1264","1264__4100721","p__Terrabacteria group"
"8148","-1","1264__410072","410072","1264__410072-1","p__Terrabacteria group"
"8431","-1","376806__53408_1661050","53408","376806__53408_1661050-1","p__Proteobacteria"
"8552","1","376806__53408_1661050","376806","376806__53408_16610501","p__FCB group"
"8623","-1","376806__53408_1661050","1661050","376806__53408_1661050-1","p__Proteobacteria"
"8814","1","40519__46503_47678","40519","40519__46503_476781","p__Terrabacteria group"
"8828","-1","40519__46503_47678","46503","40519__46503_47678-1","p__FCB group"
"8830","-1","40519__46503_47678","47678","40519__46503_47678-1","p__FCB group"
"9357","1","309120__536633","309120","309120__5366331","p__Terrabacteria group"
"9404","-1","309120__536633","536633","309120__536633-1","p__Terrabacteria group"
"9474","-1","305719__585_310514","585","305719__585_310514-1","p__Proteobacteria"
"9766","1","305719__585_310514","305719","305719__585_3105141","p__FCB group"
"9772","-1","305719__585_310514","310514","305719__585_310514-1","p__FCB group"
"9894","-1","43770__839_1646377","839","43770__839_1646377-1","p__FCB group"
"10055","1","43770__839_1646377","43770","43770__839_16463771","p__Terrabacteria group"
"10265","-1","43770__839_1646377","1646377","43770__839_1646377-1","p__Proteobacteria"
"10316","1","1010__76759_999468","1010","1010__76759_9994681","p__FCB group"
"10498","-1","1010__76759_999468","76759","1010__76759_999468-1","p__Proteobacteria"
"10658","-1","1010__76759_999468","999468","1010__76759_999468-1","p__FCB group"
"10752","-1","671267__1510_387661","1510","671267__1510_387661-1","p__Terrabacteria group"
"11022","-1","671267__1510_387661","387661","671267__1510_387661-1","p__FCB group"
"11065","1","671267__1510_387661","671267","671267__1510_3876611","p__FCB group"
"11235","1","32013__225991","32013","32013__2259911","p__Proteobacteria"
"11391","-1","32013__225991","225991","32013__225991-1","p__Proteobacteria"
"11633","-1","1113609__28454_243924","28454","1113609__28454_243924-1","p__FCB group"
"11808","-1","1113609__28454_243924","243924","1113609__28454_243924-1","p__Proteobacteria"
"11893","1","1113609__28454_243924","1113609","1113609__28454_2439241","p__FCB group"
"12031","1","28117__187327","28117","28117__1873271","p__FCB group"
"12193","-1","28117__187327","187327","28117__187327-1","p__Terrabacteria group"
"12465","-1","191295__29466_43675","29466","191295__29466_43675-1","p__Terrabacteria group"
"12520","-1","191295__29466_43675","43675","191295__29466_43675-1","p__Terrabacteria group"
"12608","1","191295__29466_43675","191295","191295__29466_436751","p__Proteobacteria"
"12998","1","147802__1827099","147802","147802__18270991","p__Terrabacteria group"
"13150","-1","147802__1827099","1827099","147802__1827099-1","p__Terrabacteria group"
"13316","-1","173480__38986_574375","38986","173480__38986_574375-1","p__Terrabacteria group"
"13418","1","173480__38986_574375","173480","173480__38986_5743751","p__FCB group"
"13516","-1","173480__38986_574375","574375","173480__38986_574375-1","p__Terrabacteria group"
"13625","1","1467__36848_184870","1467","1467__36848_1848701","p__Terrabacteria group"
"13721","-1","1467__36848_184870","36848","1467__36848_184870-1","p__Terrabacteria group"
"13834","-1","1467__36848_184870","184870","1467__36848_184870-1","p__Terrabacteria group"
"14089","1","28126__216816_349096","28126","28126__216816_3490961","p__FCB group"
"14264","-1","28126__216816_349096","216816","28126__216816_349096-1","p__Terrabacteria group"
"14299","-1","28126__216816_349096","349096","28126__216816_349096-1","p__Terrabacteria group"
"14644","1","153721__626933_1611423","153721","153721__626933_16114231","p__FCB group"
"14758","-1","153721__626933_1611423","626933","153721__626933_1611423-1","p__FCB group"
"14785","-1","153721__626933_1611423","1611423","153721__626933_1611423-1","p__FCB group"
"14842","1","1267__28132_470565","1267","1267__28132_4705651","p__Terrabacteria group"
"14916","-1","1267__28132_470565","28132","1267__28132_470565-1","p__FCB group"
"15145","-1","1267__28132_470565","470565","1267__28132_470565-1","p__FCB group"
"15346","-1","239974__33029_33032","33029","239974__33029_33032-1","p__Terrabacteria group"
"15348","-1","239974__33029_33032","33032","239974__33029_33032-1","p__Terrabacteria group"
"15506","1","239974__33029_33032","239974","239974__33029_330321","p__Terrabacteria group"
"15642","1","729__40214","729","729__402141","p__Proteobacteria"
"15796","-1","729__40214","40214","729__40214-1","p__Proteobacteria"
"16034","-1","860__287_293","287","860__287_293-1","p__Proteobacteria"
"16035","-1","860__287_293","293","860__287_293-1","p__Proteobacteria"
"16064","1","860__287_293","860","860__287_2931","p__Fusobacteria"
"16456","-1","34087__511_196024","511","34087__511_196024-1","p__Proteobacteria"
"16592","1","34087__511_196024","34087","34087__511_1960241","p__FCB group"
"16720","-1","34087__511_196024","196024","34087__511_196024-1","p__Proteobacteria"
"16959","-1","202956__28090_106648","28090","202956__28090_106648-1","p__Proteobacteria"
"17094","-1","202956__28090_106648","106648","202956__28090_106648-1","p__Proteobacteria"
"17135","1","202956__28090_106648","202956","202956__28090_1066481","p__Proteobacteria"
"17344","1","1630__40518","1630","1630__405181","p__Terrabacteria group"
"17444","-1","1630__40518","40518","1630__40518-1","p__Terrabacteria group"
"17687","-1","588__471_516075","471","588__471_516075-1","p__Proteobacteria"
"17695","1","588__471_516075","588","588__471_5160751","p__Proteobacteria"
"18033","-1","588__471_516075","516075","588__471_516075-1","p__Proteobacteria"
"18111","-1","1582__820_28116","820","1582__820_28116-1","p__FCB group"
"18160","1","1582__820_28116","1582","1582__820_281161","p__Terrabacteria group"
"18195","-1","1582__820_28116","28116","1582__820_28116-1","p__FCB group"
"18553","1","1401__202611_290588","1401","1401__202611_2905881","p__Terrabacteria group"
"18776","-1","1401__202611_290588","202611","1401__202611_290588-1","p__Terrabacteria group"
"18804","-1","1401__202611_290588","290588","1401__202611_290588-1","p__Terrabacteria group"
"19103","1","46503__47678","46503","46503__476781","p__FCB group"
"19105","-1","46503__47678","47678","46503__47678-1","p__FCB group"
"19371","-1","1661032__1352_47877","1352","1661032__1352_47877-1","p__Terrabacteria group"
"19519","-1","1661032__1352_47877","47877","1661032__1352_47877-1","p__Proteobacteria"
"19719","1","1661032__1352_47877","1661032","1661032__1352_478771","p__Proteobacteria"
"19768","-1","56810__907_261299","907","56810__907_261299-1","p__Terrabacteria group"
"19943","1","56810__907_261299","56810","56810__907_2612991","p__Proteobacteria"
"20032","-1","56810__907_261299","261299","56810__907_261299-1","p__Terrabacteria group"
"20265","1","28901__79880","28901","28901__798801","p__Proteobacteria"
"20366","-1","28901__79880","79880","28901__79880-1","p__Terrabacteria group"
"20570","-1","405446__584_33069","584","405446__584_33069-1","p__Proteobacteria"
"20697","-1","405446__584_33069","33069","405446__584_33069-1","p__Proteobacteria"
"20888","1","405446__584_33069","405446","405446__584_330691","p__Proteobacteria"
"21021","-1","308892__1408_1522","1408","308892__1408_1522-1","p__Terrabacteria group"
"21030","-1","308892__1408_1522","1522","308892__1408_1522-1","p__Terrabacteria group"
"21275","1","308892__1408_1522","308892","308892__1408_15221","p__Terrabacteria group"
"21402","1","839__1646377","839","839__16463771","p__FCB group"
"21773","-1","839__1646377","1646377","839__1646377-1","p__Proteobacteria"
"21886","1","13690__37734","13690","13690__377341","p__Proteobacteria"
"21943","-1","13690__37734","37734","13690__37734-1","p__Terrabacteria group"
"22423","1","80866__180282","80866","80866__1802821","p__Proteobacteria"
"22462","-1","80866__180282","180282","80866__180282-1","p__Proteobacteria"
"22699","-1","1487956__1725_191493","1725","1487956__1725_191493-1","p__Terrabacteria group"
"22884","-1","1487956__1725_191493","191493","1487956__1725_191493-1","p__Terrabacteria group"
"23004","1","1487956__1725_191493","1487956","1487956__1725_1914931","p__Terrabacteria group"
"23019","-1","40216__254_29430","254","40216__254_29430-1","p__FCB group"
"23149","-1","40216__254_29430","29430","40216__254_29430-1","p__Proteobacteria"
"23196","1","40216__254_29430","40216","40216__254_294301","p__Proteobacteria"
"23482","-1","70775__1358_169435","1358","70775__1358_169435-1","p__Terrabacteria group"
"23648","1","70775__1358_169435","70775","70775__1358_1694351","p__Proteobacteria"
"23692","-1","70775__1358_169435","169435","70775__1358_169435-1","p__Terrabacteria group"
"23911","-1","100884__1559_36745","1559","100884__1559_36745-1","p__Terrabacteria group"
"23993","-1","100884__1559_36745","36745","100884__1559_36745-1","p__Terrabacteria group"
"24075","1","100884__1559_36745","100884","100884__1559_367451","p__Terrabacteria group"
"24539","1","216816__349096","216816","216816__3490961","p__Terrabacteria group"
"24574","-1","216816__349096","349096","216816__349096-1","p__Terrabacteria group"
"24681","1","585__310514","585","585__3105141","p__Proteobacteria"
"24979","-1","585__310514","310514","585__310514-1","p__FCB group"
"25294","1","76759__999468","76759","76759__9994681","p__Proteobacteria"
"25454","-1","76759__999468","999468","76759__999468-1","p__FCB group"
"25534","-1","1597__1308_69825","1308","1597__1308_69825-1","p__Terrabacteria group"
"25561","1","1597__1308_69825","1597","1597__1308_698251","p__Terrabacteria group"
"25702","-1","1597__1308_69825","69825","1597__1308_69825-1","p__Terrabacteria group"
"26062","1","39486__166486_301301","39486","39486__166486_3013011","p__Terrabacteria group"
"26157","-1","39486__166486_301301","166486","39486__166486_301301-1","p__Terrabacteria group"
"26205","-1","39486__166486_301301","301301","39486__166486_301301-1","p__Terrabacteria group"
"26347","-1","33034__1260_33031","1260","33034__1260_33031-1","p__Terrabacteria group"
"26444","-1","33034__1260_33031","33031","33034__1260_33031-1","p__Terrabacteria group"
"26446","1","33034__1260_33031","33034","33034__1260_330311","p__Terrabacteria group"
"26781","1","1510__387661","1510","1510__3876611","p__Terrabacteria group"
"27051","-1","1510__387661","387661","1510__387661-1","p__FCB group"
"27239","-1","28135__28118_216947","28118","28135__28118_216947-1","p__FCB group"
"27247","1","28135__28118_216947","28135","28135__28118_2169471","p__FCB group"
"27418","-1","28135__28118_216947","216947","28135__28118_216947-1","p__Terrabacteria group"
"27812","1","187452__425941","187452","187452__4259411","p__Terrabacteria group"
"27880","-1","187452__425941","425941","187452__425941-1","p__FCB group"
"28034","1","1680__1685_589436","1680","1680__1685_5894361","p__Terrabacteria group"
"28036","-1","1680__1685_589436","1685","1680__1685_589436-1","p__Terrabacteria group"
"28316","-1","1680__1685_589436","589436","1680__1685_589436-1","p__FCB group"
"28429","1","1532__28137","1532","1532__281371","p__Terrabacteria group"
"28482","-1","1532__28137","28137","1532__28137-1","p__FCB group"
"29143","1","626933__1611423","626933","626933__16114231","p__FCB group"
"29170","-1","626933__1611423","1611423","626933__1611423-1","p__FCB group"
"29186","1","287__293","287","287__2931","p__Proteobacteria"
"29187","-1","287__293","293","287__293-1","p__Proteobacteria"
"29953","1","535744__1755629","535744","535744__17556291","p__Proteobacteria"
"30000","-1","535744__1755629","1755629","535744__1755629-1","p__PVC group"
"30032","-1","38304__823_46506","823","38304__823_46506-1","p__FCB group"
"30166","1","38304__823_46506","38304","38304__823_465061","p__Terrabacteria group"
"30201","-1","38304__823_46506","46506","38304__823_46506-1","p__FCB group"
"30418","-1","1034636__285_83617","285","1034636__285_83617-1","p__Proteobacteria"
"30646","-1","1034636__285_83617","83617","1034636__285_83617-1","p__Proteobacteria"
"30798","1","1034636__285_83617","1034636","1034636__285_836171","p__Proteobacteria"
"31114","1","216778__1144673","216778","216778__11446731","p__Proteobacteria"
"31214","-1","216778__1144673","1144673","216778__1144673-1","p__Proteobacteria"
"31392","1","36835__39490","36835","36835__394901","p__Terrabacteria group"
"31407","-1","36835__39490","39490","36835__39490-1","p__Terrabacteria group"
"31916","1","182710__218538_239935","182710","182710__218538_2399351","p__Terrabacteria group"
"31940","-1","182710__218538_239935","218538","182710__218538_239935-1","p__Terrabacteria group"
"31945","-1","182710__218538_239935","239935","182710__218538_239935-1","p__PVC group"
"32072","1","471__516075","471","471__5160751","p__Proteobacteria"
"32418","-1","471__516075","516075","471__516075-1","p__Proteobacteria"
"32587","1","28129__45851_179995","28129","28129__45851_1799951","p__FCB group"
"32664","-1","28129__45851_179995","45851","28129__45851_179995-1","p__Terrabacteria group"
"32736","-1","28129__45851_179995","179995","28129__45851_179995-1","p__Proteobacteria"
"32892","1","317__47884","317","317__478841","p__Proteobacteria"
"33085","-1","317__47884","47884","317__47884-1","p__Proteobacteria"
"33437","-1","588932__33043_882211","33043","588932__33043_882211-1","p__Terrabacteria group"
"33658","1","588932__33043_882211","588932","588932__33043_8822111","p__Proteobacteria"
"33673","-1","588932__33043_882211","882211","588932__33043_882211-1","p__Proteobacteria"
"33972","1","183417__216935_1465754","183417","183417__216935_14657541","p__Proteobacteria"
"33993","-1","183417__216935_1465754","216935","183417__216935_1465754-1","p__Terrabacteria group"
"34100","-1","183417__216935_1465754","1465754","183417__216935_1465754-1","p__FCB group"
"34153","1","907__261299","907","907__2612991","p__Terrabacteria group"
"34417","-1","907__261299","261299","907__261299-1","p__Terrabacteria group"
"34683","-1","53363__36874_43131","36874","53363__36874_43131-1","p__FCB group"
"34712","-1","53363__36874_43131","43131","53363__36874_43131-1","p__Terrabacteria group"
"34734","1","53363__36874_43131","53363","53363__36874_431311","p__Terrabacteria group"
"35180","1","108980__122355_310297","108980","108980__122355_3102971","p__Proteobacteria"
"35184","-1","108980__122355_310297","122355","108980__122355_310297-1","p__Proteobacteria"
"35251","-1","108980__122355_310297","310297","108980__122355_310297-1","p__FCB group"
"35362","1","511__196024","511","511__1960241","p__Proteobacteria"
"35626","-1","511__196024","196024","511__196024-1","p__Proteobacteria"
"36067","1","291644__328812","291644","291644__3288121","p__FCB group"
"36077","-1","291644__328812","328812","291644__328812-1","p__FCB group"
"36183","-1","28091__488_41976","488","28091__488_41976-1","p__Proteobacteria"
"36277","1","28091__488_41976","28091","28091__488_419761","p__Proteobacteria"
"36355","-1","28091__488_41976","41976","28091__488_41976-1","p__FCB group"
"36605","-1","1121298__818_821","818","1121298__818_821-1","p__FCB group"
"36607","-1","1121298__818_821","821","1121298__818_821-1","p__FCB group"
"36967","1","1121298__818_821","1121298","1121298__818_8211","p__Terrabacteria group"
"37115","1","28454__243924","28454","28454__2439241","p__FCB group"
"37290","-1","28454__243924","243924","28454__243924-1","p__Proteobacteria"
"37582","-1","487698__40324_47880","40324","487698__40324_47880-1","p__Proteobacteria"
"37605","-1","487698__40324_47880","47880","487698__40324_47880-1","p__Proteobacteria"
"37757","1","487698__40324_47880","487698","487698__40324_478801","p__Proteobacteria"
"37832","1","584__33069","584","584__330691","p__Proteobacteria"
"37959","-1","584__33069","33069","584__33069-1","p__Proteobacteria"
"38255","1","850__291645","850","850__2916451","p__Fusobacteria"
"38534","-1","850__291645","291645","850__291645-1","p__FCB group"
"38798","1","38986__574375","38986","38986__5743751","p__Terrabacteria group"
"38998","-1","38986__574375","574375","38986__574375-1","p__Terrabacteria group"
"39097","1","1308__69825","1308","1308__698251","p__Terrabacteria group"
"39265","-1","1308__69825","69825","1308__69825-1","p__Terrabacteria group"
"39483","1","820__28116","820","820__281161","p__FCB group"
"39567","-1","820__28116","28116","820__28116-1","p__FCB group"
"40025","1","36848__184870","36848","36848__1848701","p__Terrabacteria group"
"40138","-1","36848__184870","184870","36848__184870-1","p__Terrabacteria group"
"40386","1","28090__106648","28090","28090__1066481","p__Proteobacteria"
"40521","-1","28090__106648","106648","28090__106648-1","p__Proteobacteria"
"40970","1","202611__290588","202611","202611__2905881","p__Terrabacteria group"
"40998","-1","202611__290588","290588","202611__290588-1","p__Terrabacteria group"
"41154","1","1352__47877","1352","1352__478771","p__Terrabacteria group"
"41302","-1","1352__47877","47877","1352__47877-1","p__Proteobacteria"
"41640","-1","102862__29356_228603","29356","102862__29356_228603-1","p__Terrabacteria group"
"41750","1","102862__29356_228603","102862","102862__29356_2286031","p__Proteobacteria"
"41806","-1","102862__29356_228603","228603","102862__29356_228603-1","p__FCB group"
"41940","-1","1571__562_143393","562","1571__562_143393-1","p__Proteobacteria"
"41996","1","1571__562_143393","1571","1571__562_1433931","p__Terrabacteria group"
"42178","-1","1571__562_143393","143393","1571__562_143393-1","p__Terrabacteria group"
"42421","1","1685__589436","1685","1685__5894361","p__Terrabacteria group"
"42701","-1","1685__589436","589436","1685__589436-1","p__FCB group"
"42799","1","1358__169435","1358","1358__1694351","p__Terrabacteria group"
"43009","-1","1358__169435","169435","1358__169435-1","p__Terrabacteria group"
"43290","1","29466__43675","29466","29466__436751","p__Terrabacteria group"
"43345","-1","29466__43675","43675","29466__43675-1","p__Terrabacteria group"
"43633","-1","358742__1512_208479","1512","358742__1512_208479-1","p__Terrabacteria group"
"43853","-1","358742__1512_208479","208479","358742__1512_208479-1","p__Terrabacteria group"
"43894","1","358742__1512_208479","358742","358742__1512_2084791","p__Terrabacteria group"
"44188","1","53408__1661050","53408","53408__16610501","p__Proteobacteria"
"44380","-1","53408__1661050","1661050","53408__1661050-1","p__Proteobacteria"
"44437","-1","34038__1303_328814","1303","34038__1303_328814-1","p__Terrabacteria group"
"44538","1","34038__1303_328814","34038","34038__1303_3288141","p__Proteobacteria"
"44710","-1","34038__1303_328814","328814","34038__1303_328814-1","p__FCB group"
"44824","-1","1689__817_1735","817","1689__817_1735-1","p__FCB group"
"44889","1","1689__817_1735","1689","1689__817_17351","p__Terrabacteria group"
"44895","-1","1689__817_1735","1735","1689__817_1735-1","p__Terrabacteria group"
"45269","1","1406__288965","1406","1406__2889651","p__Terrabacteria group"
"45517","-1","1406__288965","288965","1406__288965-1","p__Terrabacteria group"
"45664","1","1260__33031","1260","1260__330311","p__Terrabacteria group"
"45761","-1","1260__33031","33031","1260__33031-1","p__Terrabacteria group"
"46156","1","28446__29370","28446","28446__293701","p__Terrabacteria group"
"46163","-1","28446__29370","29370","28446__29370-1","p__Terrabacteria group"
"46472","1","823__46506","823","823__465061","p__FCB group"
"46641","-1","823__46506","46506","823__46506-1","p__FCB group"
"46926","1","1547__39483","1547","1547__394831","p__Terrabacteria group"
"47020","-1","1547__39483","39483","1547__39483-1","p__Terrabacteria group"
"47312","-1","136857__1280_28025","1280","136857__1280_28025-1","p__Terrabacteria group"
"47369","-1","136857__1280_28025","28025","136857__1280_28025-1","p__Terrabacteria group"
"47517","1","136857__1280_28025","136857","136857__1280_280251","p__Terrabacteria group"
"47969","1","218538__239935","218538","218538__2399351","p__Terrabacteria group"
"47974","-1","218538__239935","239935","218538__239935-1","p__PVC group"
"48233","1","33043__882211","33043","33043__8822111","p__Terrabacteria group"
"48469","-1","33043__882211","882211","33043__882211-1","p__Proteobacteria"
"48534","1","876__1506","876","876__15061","p__Proteobacteria"
"48563","-1","876__1506","1506","876__1506-1","p__Terrabacteria group"
"49029","1","28132__470565","28132","28132__4705651","p__FCB group"
"49258","-1","28132__470565","470565","28132__470565-1","p__FCB group"
"49370","1","1304__29461","1304","1304__294611","p__Terrabacteria group"
"49454","-1","1304__29461","29461","1304__29461-1","p__Proteobacteria"
"49740","-1","316__301_251535","301","316__301_251535-1","p__Proteobacteria"
"49742","1","316__301_251535","316","316__301_2515351","p__Proteobacteria"
"50033","-1","316__301_251535","251535","316__301_251535-1","p__Proteobacteria"
"50337","1","45851__179995","45851","45851__1799951","p__Terrabacteria group"
"50409","-1","45851__179995","179995","45851__179995-1","p__Proteobacteria"
"50609","1","1379__28037_387090","1379","1379__28037_3870901","p__Terrabacteria group"
"50659","-1","1379__28037_387090","28037","1379__28037_387090-1","p__Terrabacteria group"
"50888","-1","1379__28037_387090","387090","1379__28037_387090-1","p__FCB group"
"51024","1","1408__1522","1408","1408__15221","p__Terrabacteria group"
"51033","-1","1408__1522","1522","1408__1522-1","p__Terrabacteria group"
"51639","1","166486__301301","166486","166486__3013011","p__Terrabacteria group"
"51687","-1","166486__301301","301301","166486__301301-1","p__Terrabacteria group"
"51789","1","254__29430","254","254__294301","p__FCB group"
"51919","-1","254__29430","29430","254__29430-1","p__Proteobacteria"
"52406","-1","82135__52787_78342","52787","82135__52787_78342-1","p__Terrabacteria group"
"52422","-1","82135__52787_78342","78342","82135__52787_78342-1","p__Terrabacteria group"
"52427","1","82135__52787_78342","82135","82135__52787_783421","p__Terrabacteria group"
"52689","-1","57706__1623_2173","1623","57706__1623_2173-1","p__Terrabacteria group"
"52709","-1","57706__1623_2173","2173","57706__1623_2173-1","p__Euryarchaeota"
"52824","1","57706__1623_2173","57706","57706__1623_21731","p__Proteobacteria"
"53113","1","1725__191493","1725","1725__1914931","p__Terrabacteria group"
"53298","-1","1725__191493","191493","1725__191493-1","p__Terrabacteria group"
"53679","1","122355__310297","122355","122355__3102971","p__Proteobacteria"
"53746","-1","122355__310297","310297","122355__310297-1","p__FCB group"
"53933","1","1710__39645_105229","1710","1710__39645_1052291","p__Terrabacteria group"
"54016","-1","1710__39645_105229","39645","1710__39645_105229-1","p__Proteobacteria"
"54083","-1","1710__39645_105229","105229","1710__39645_105229-1","p__Terrabacteria group"
"54365","1","28118__216947","28118","28118__2169471","p__FCB group"
"54544","-1","28118__216947","216947","28118__216947-1","p__Terrabacteria group"
"54689","1","818__821","818","818__8211","p__FCB group"
"54691","-1","818__821","821","818__821-1","p__FCB group"
"55346","1","185293__189722_310298","185293","185293__189722_3102981","p__FCB group"
"55351","-1","185293__189722_310298","189722","185293__189722_310298-1","p__FCB group"
"55391","-1","185293__189722_310298","310298","185293__189722_310298-1","p__FCB group"
"55624","1","33029__33032","33029","33029__330321","p__Terrabacteria group"
"55626","-1","33029__33032","33032","33029__33032-1","p__Terrabacteria group"
"56187","1","216935__1465754","216935","216935__14657541","p__Terrabacteria group"
"56294","-1","216935__1465754","1465754","216935__1465754-1","p__FCB group"
"56322","1","488__41976","488","488__419761","p__Proteobacteria"
"56494","-1","488__41976","41976","488__41976-1","p__FCB group"
"56862","-1","103892__33038_204516","33038","103892__33038_204516-1","p__Terrabacteria group"
"56958","1","103892__33038_204516","103892","103892__33038_2045161","p__Terrabacteria group"
"57003","-1","103892__33038_204516","204516","103892__33038_204516-1","p__FCB group"
"57492","1","547163__745310_1113922","547163","547163__745310_11139221","p__Terrabacteria group"
"57509","-1","547163__745310_1113922","745310","547163__745310_1113922-1","p__Proteobacteria"
"57516","-1","547163__745310_1113922","1113922","547163__745310_1113922-1","p__Proteobacteria"
"57611","-1","137732__1535_39485","1535","137732__1535_39485-1","p__Terrabacteria group"
"57708","-1","137732__1535_39485","39485","137732__1535_39485-1","p__Terrabacteria group"
"57794","1","137732__1535_39485","137732","137732__1535_394851","p__Terrabacteria group"
"58099","1","33935__479117","33935","33935__4791171","p__Terrabacteria group"
"58302","-1","33935__479117","479117","33935__479117-1","p__Terrabacteria group"
"58464","1","2741__47715","2741","2741__477151","p__Terrabacteria group"
"58562","-1","2741__47715","47715","2741__47715-1","p__Terrabacteria group"
"59008","1","88688__574930","88688","88688__5749301","p__Proteobacteria"
"59138","-1","88688__574930","574930","88688__574930-1","p__FCB group"
"59197","1","470__626935","470","470__6269351","p__Proteobacteria"
"59558","-1","470__626935","626935","470__626935-1","p__Terrabacteria group"
"59633","1","901__454155","901","901__4541551","p__Proteobacteria"
"59943","-1","901__454155","454155","901__454155-1","p__FCB group"
"60031","1","817__1735","817","817__17351","p__FCB group"
"60102","-1","817__1735","1735","817__1735-1","p__Terrabacteria group"
"60510","1","1717__40681","1717","1717__406811","p__Terrabacteria group"
"60602","-1","1717__40681","40681","1717__40681-1","p__Proteobacteria"
"60870","1","1254__1681","1254","1254__16811","p__Terrabacteria group"
"60915","-1","1254__1681","1681","1254__1681-1","p__Terrabacteria group"
"61497","1","153151__415956","153151","153151__4159561","p__Terrabacteria group"
"61579","-1","153151__415956","415956","153151__415956-1","p__FCB group"
"61718","-1","386414__1515_28128","1515","386414__1515_28128-1","p__Terrabacteria group"
"61767","-1","386414__1515_28128","28128","386414__1515_28128-1","p__FCB group"
"61984","1","386414__1515_28128","386414","386414__1515_281281","p__FCB group"
"62312","1","133926__163877","133926","133926__1638771","p__Terrabacteria group"
"62323","-1","133926__163877","163877","133926__163877-1","p__Terrabacteria group"
