,0,1
0,-7.172907,11.170483
1,3.2170339,34.364277
2,15.089177,19.579258
3,37.896816,-2.8203232
4,2.629522,10.126877
5,-29.354946,0.7797998
6,38.721584,-5.9175386
7,-24.53567,-3.587528
8,-10.182257,-13.307881
9,-0.9988595,7.930985
10,-1.347598,7.694429
11,4.585836,-3.6666682
12,7.486324,14.477204
13,15.8144865,24.513227
14,15.542733,29.37726
15,9.864185,34.97735
16,11.300279,-6.504329
17,-7.767636,4.928678
18,-24.62899,10.190051
19,14.857036,3.089972
20,21.763914,26.902573
21,37.957745,-3.530729
22,6.821295,-25.249443
23,-29.26777,3.6316984
24,2.657937,0.11020043
25,-6.888619,0.48560157
26,-28.517504,21.633015
27,33.438797,-14.22906
28,-25.361439,8.003945
29,1.9795232,-10.014892
30,-32.564617,3.7043862
31,13.807099,5.602846
32,11.750114,-5.6547866
33,24.738085,8.302586
34,13.316972,0.98537076
35,-11.639592,-21.39678
36,-0.5343365,28.831667
37,17.152649,23.766771
38,36.70739,-6.6328864
39,5.3609996,26.431753
40,13.5526495,25.325788
41,11.577223,43.292877
42,-2.2921023,7.861945
43,13.994711,23.473316
44,37.175995,-7.14354
45,15.672004,43.30148
46,0.8796519,-24.82051
47,10.639859,23.330673
48,10.259348,-1.1912793
49,24.70147,7.372797
50,32.2939,-5.769883
51,30.173231,20.266378
52,-6.01599,17.575237
53,35.501877,-7.328761
54,-1.3754572,7.72589
55,-0.9857973,7.0113497
56,9.746979,-6.845784
57,1.2915506,25.231895
58,7.992392,47.31798
59,-12.9221525,14.661455
60,3.192917,-6.6012588
61,-1.9702199,9.485674
62,-7.7929335,-3.074668
63,16.230135,26.56195
64,37.60173,-13.243585
65,24.579235,1.0699272
66,15.296937,26.637838
67,-30.051876,-14.599351
68,-29.261093,-24.573334
69,-21.470028,-15.21655
70,-24.286041,-16.887344
71,-3.377205,-8.363316
72,9.568371,23.907991
73,-19.274868,-21.141333
74,12.015821,-31.909113
75,-9.891734,-8.062156
76,-40.27851,-11.238383
77,24.77752,-22.095001
78,-40.26534,-11.232346
79,-1.365701,-7.42665
80,-17.495731,-3.8768713
81,-31.351734,-7.4221044
82,-8.872075,-23.38578
83,35.116013,-12.021692
84,21.581434,8.951789
85,-32.424576,-21.450104
86,-31.337065,-8.381236
87,7.1547294,20.503191
88,7.257108,20.703135
89,-14.484977,12.915687
90,4.038224,-15.728024
91,37.691814,-12.637794
92,-10.959984,0.81871754
93,-10.890891,4.7304196
94,-7.80915,8.748936
95,10.170402,9.382596
96,21.871164,-1.5276445
97,32.919815,27.286903
98,4.225657,31.537285
99,-32.5575,-6.06154
100,-7.8399825,-24.506535
101,-6.907075,-10.568458
102,16.611458,-37.778896
103,17.356936,29.005268
104,13.292451,20.17961
105,11.915191,4.087574
106,22.221848,15.5896635
107,-19.162344,-18.154684
108,11.742751,44.196968
109,-13.628023,6.4006386
110,-33.997086,-5.6700807
111,-38.78232,15.665338
112,-30.120523,-8.813743
113,-9.041079,13.673275
114,3.1855063,-6.606596
115,-6.2722015,-25.4313
116,-29.103827,-15.233727
117,1.4525398,7.072515
118,20.436588,35.47519
119,14.052282,11.763382
120,-32.85964,-4.079367
121,-17.688816,12.440737
122,24.828806,4.468929
123,17.333761,-3.2852032
124,19.681438,-7.2598515
125,-29.781078,-17.50069
126,8.717998,29.421434
