,D003863
40520__626937,-0.10026589717110918
1504__1282_39489,-0.1603509945255322
39492__351091,-0.07269908277589453
28125__48296_397865,-0.10484792949151983
39484__28111_633701,0.058904760445228174
582__187491_1859290,-0.010490946639807095
48296__397865,0.07005448813896832
840__29375_246787,-0.0029096666086090915
28111__633701,-0.02955457949950101
29375__246787,0.02915321268658236
39497__216778_1144673,0.2384210607690441
1428__133926_163877,-0.7147870725409734
28038__1687_508460,-0.7169656624917339
83263__80866_180282,0.3671437160094038
290309__32013_225991,0.08365778999305609
45067__1717_40681,-0.5868172323949274
33964__28117_187327,-0.0684824514809383
626932__28901_79880,0.2860254710379391
28127__1630_40518,-0.09642645844950716
1264__410072,0.029373812233905262
376806__53408_1661050,0.02005090051040978
40519__46503_47678,0.04100314846228298
309120__536633,0.11909980605324218
305719__585_310514,0.05588910706114019
43770__839_1646377,-0.05907495539996865
1010__76759_999468,1.1753327989057742
671267__1510_387661,-0.0337735864894308
32013__225991,0.16992863145126405
1113609__28454_243924,-0.36052453864103134
28117__187327,-0.02625527617868947
191295__29466_43675,0.9504959320112734
147802__1827099,0.04122851539326719
173480__38986_574375,0.4453346532522776
1467__36848_184870,1.2735474343207982
28126__216816_349096,-0.0665098458317787
153721__626933_1611423,0.5310433351329118
1267__28132_470565,0.7427446302787128
239974__33029_33032,-0.0805019923847504
729__40214,-0.1368311229726067
860__287_293,0.7669306025188128
34087__511_196024,-0.03894438990677145
202956__28090_106648,0.4331423679677077
1630__40518,0.08451905177622845
588__471_516075,-0.7596756816010404
1582__820_28116,-0.11662409642922053
1401__202611_290588,-0.21779446807815311
46503__47678,0.003846469417192812
1661032__1352_47877,0.9804743244244184
56810__907_261299,0.13372618285277335
28901__79880,0.2496012414022143
405446__584_33069,0.6028166826771951
308892__1408_1522,0.498323401092649
839__1646377,0.32242091560863023
13690__37734,0.5633208531626268
80866__180282,-0.5044114863313384
1487956__1725_191493,0.9926500065446486
40216__254_29430,0.3727288700482648
70775__1358_169435,0.4455384486079259
100884__1559_36745,0.13377476250934314
216816__349096,0.0908370412887693
585__310514,-0.14340287353560358
76759__999468,0.1649980527363626
1597__1308_69825,0.14381390056166202
39486__166486_301301,-0.096826912661474
33034__1260_33031,0.38541678070304797
1510__387661,-0.08115837738884578
28135__28118_216947,0.143366970441696
187452__425941,-0.11227037420433733
1680__1685_589436,-0.21703855239877465
1532__28137,0.19759212038811672
626933__1611423,0.6035473368886097
287__293,0.35261506609250665
535744__1755629,0.11879394358090213
38304__823_46506,0.0674547447612689
1034636__285_83617,0.8202513694812956
216778__1144673,-0.14379762890111533
36835__39490,-0.13243956858388095
182710__218538_239935,0.006762718841924732
471__516075,-0.2773354836819397
28129__45851_179995,-0.15257112651067886
317__47884,0.11750943435487075
588932__33043_882211,0.21413390251670192
183417__216935_1465754,0.7850614231824384
907__261299,-0.01713619891325512
53363__36874_43131,0.22144284402519893
108980__122355_310297,-0.2607045580530803
511__196024,1.4612337823221064
291644__328812,-0.017163740524565443
28091__488_41976,-0.5211234085845158
1121298__818_821,-0.013811255612003132
28454__243924,-0.6284421704314139
487698__40324_47880,-0.12204401494990492
584__33069,-0.06606526444764756
850__291645,0.0184010101917442
38986__574375,-0.2704362725624109
1308__69825,-0.001967635327834107
820__28116,0.05035630368547154
36848__184870,0.6633608307570016
28090__106648,-0.5811504899985799
202611__290588,0.8584566880605234
1352__47877,0.8284337211453474
102862__29356_228603,-0.136000909138607
1571__562_143393,0.09512594519366062
1685__589436,0.1616084187463996
1358__169435,-0.31009316912692503
29466__43675,0.2341253666640816
358742__1512_208479,1.2465556788890249
53408__1661050,0.4528875284195421
34038__1303_328814,-0.07415223545070072
1689__817_1735,0.0051447130035973225
