,D012559
1078764__28111_357276,-0.19692134925459448
28111__357276,0.4127887475744049
165179__1118061,0.17134113707336496
154046__546_411489,-0.15175534466014168
147802__1260_33043,0.14467623705650726
1747__52584_552398,-0.006137337905298271
548__43765_387661,-0.4821603246810961
28126__47678_218538,0.9794658466075036
116085__287_674529,0.2594856567972759
40520__729_46228,0.0469233820048544
546__411489,0.4410914225951384
88431__28117_39485,0.5246479951215683
322095__573_246787,-0.001584844719326916
1260__33043,0.3643524887705493
817__853_39491,0.3895372946519692
291645__37734_626933,0.20565175214202067
47678__218538,0.5753419602679627
158836__46506_54291,0.16517883890484042
384638__329_387090,0.9180166124217171
287__674529,0.14701781210210196
46506__54291,0.38869989918841136
310298__550_820,-0.2381274609633705
1623__39492_363265,0.2553121380484327
626940__40518_74426,0.05327556705015071
28117__39485,-0.04240678806999842
823__166486_338188,-0.0946131814757557
296__216816_239935,-0.0036751542414262743
573__246787,-0.4927924335470834
1286__562_571,-0.6866201451748006
729__46228,-0.517716630014265
371601__818_1351,0.09408129281127844
550__820,0.23866324315294124
100886__40545_328813,0.8787815060420014
853__39491,0.2001238692115107
39492__363265,0.4832987798971871
626929__33039_751585,0.15785082732130512
1283__1735,-0.5775368771313903
454155__45851_301301,-0.06430287799975838
562__571,-0.7137141802162708
37734__626933,-0.055427481989049496
29361__39488,-0.8253244532335945
329__387090,-0.5609175868434356
40518__74426,0.4895512158426564
665951__1680_329854,-0.11635075162867878
582__584,0.19091667386616312
216816__239935,-0.3206104370250981
1318__487175,-0.7242726257941696
818__1351,-0.1501685970671083
310297__204516_487174,0.9885946112884902
166486__338188,1.0512251946469782
658086__28116_360807,1.2841144284215256
1689__33038,-0.4735432195539918
40545__328813,-0.6185652324031187
501496__39496_649756,-0.9033648371072454
45851__301301,-1.1145983806475173
52584__552398,0.4687839220979358
43765__387661,-0.7644279491319612
33039__751585,0.5225736911236672
328812__626930,0.8623648724752496
76759__303_147207,-0.0976967357483354
545__624,1.2402772926889591
40214__40324,0.9234845703499954
39496__649756,0.035823586977941066
1681__261299,-0.01884615897785957
28116__360807,1.5488937089027086
1680__329854,-0.7841592356630029
204516__487174,-1.2505595316216631
303__147207,1.2126948348910604
