"","Part","BalanceID","Component","Group","d.group"
"10917","-1","147802__310297_310298","310297","147802__310297_310298-1","p__FCB group"
"10918","-1","147802__310297_310298","310298","147802__310297_310298-1","p__FCB group"
"11176","1","111015__214856","111015","111015__2148561","p__Terrabacteria group"
"11207","-1","111015__214856","214856","111015__214856-1","p__FCB group"
"11328","-1","103621__1328_1655","1328","103621__1328_1655-1","p__Terrabacteria group"
"11361","-1","103621__1328_1655","1655","103621__1328_1655-1","p__Terrabacteria group"
"11474","1","103621__1328_1655","103621","103621__1328_16551","p__Terrabacteria group"
"11650","1","1522__84026_103892","1522","1522__84026_1038921","p__Terrabacteria group"
"11767","-1","1522__84026_103892","84026","1522__84026_103892-1","p__Terrabacteria group"
"11781","-1","1522__84026_103892","103892","1522__84026_103892-1","p__Terrabacteria group"
"11960","1","1559__165179","1559","1559__1651791","p__Terrabacteria group"
"12108","-1","1559__165179","165179","1559__165179-1","p__FCB group"
"12250","1","1379__1520_1121298","1379","1379__1520_11212981","p__Terrabacteria group"
"12259","-1","1379__1520_1121298","1520","1379__1520_1121298-1","p__Terrabacteria group"
"12494","-1","1379__1520_1121298","1121298","1379__1520_1121298-1","p__Terrabacteria group"
"12636","1","36745__39492_78342","36745","36745__39492_783421","p__Terrabacteria group"
"12646","-1","36745__39492_78342","39492","36745__39492_78342-1","p__Terrabacteria group"
"12679","-1","36745__39492_78342","78342","36745__39492_78342-1","p__Terrabacteria group"
"12959","-1","410072__40520_166486","40520","410072__40520_166486-1","p__Terrabacteria group"
"13024","-1","410072__40520_166486","166486","410072__40520_166486-1","p__Terrabacteria group"
"13074","1","410072__40520_166486","410072","410072__40520_1664861","p__Terrabacteria group"
"13279","-1","121163__59505_216816","59505","121163__59505_216816-1","p__Terrabacteria group"
"13314","1","121163__59505_216816","121163","121163__59505_2168161","p__Terrabacteria group"
"13344","-1","121163__59505_216816","216816","121163__59505_216816-1","p__Terrabacteria group"
"13444","-1","115979__851_1597","851","115979__851_1597-1","p__Fusobacteria"
"13491","-1","115979__851_1597","1597","115979__851_1597-1","p__Terrabacteria group"
"13618","1","115979__851_1597","115979","115979__851_15971","p__Terrabacteria group"
"13957","1","239935__328813","239935","239935__3288131","p__PVC group"
"13971","-1","239935__328813","328813","239935__328813-1","p__FCB group"
"14129","-1","39497__28117_397865","28117","39497__28117_397865-1","p__FCB group"
"14174","1","39497__28117_397865","39497","39497__28117_3978651","p__Terrabacteria group"
"14293","-1","39497__28117_397865","397865","39497__28117_397865-1","p__FCB group"
"14414","1","1681__39778","1681","1681__397781","p__Terrabacteria group"
"14481","-1","1681__39778","39778","1681__39778-1","p__Terrabacteria group"
"14695","-1","1656__1496_33035","1496","1656__1496_33035-1","p__Terrabacteria group"
"14717","1","1656__1496_33035","1656","1656__1496_330351","p__Terrabacteria group"
"14762","-1","1656__1496_33035","33035","1656__1496_33035-1","p__Terrabacteria group"
"15095","-1","261299__41976_161879","41976","261299__41976_161879-1","p__FCB group"
"15156","-1","261299__41976_161879","161879","261299__41976_161879-1","p__Terrabacteria group"
"15179","1","261299__41976_161879","261299","261299__41976_1618791","p__Terrabacteria group"
"15427","1","84026__103892","84026","84026__1038921","p__Terrabacteria group"
"15441","-1","84026__103892","103892","84026__103892-1","p__Terrabacteria group"
"15580","1","852__197614_437898","852","852__197614_4378981","p__Fusobacteria"
"15778","-1","852__197614_437898","197614","852__197614_437898-1","p__Terrabacteria group"
"15822","-1","852__197614_437898","437898","852__197614_437898-1","p__Proteobacteria"
"15903","1","1328__1655","1328","1328__16551","p__Terrabacteria group"
"15936","-1","1328__1655","1655","1328__1655-1","p__Terrabacteria group"
"16271","1","29354__45254_84031","29354","29354__45254_840311","p__Terrabacteria group"
"16318","-1","29354__45254_84031","45254","29354__45254_84031-1","p__FCB group"
"16344","-1","29354__45254_84031","84031","29354__45254_84031-1","p__Terrabacteria group"
"16492","-1","29367__823_28026","823","29367__823_28026-1","p__FCB group"
"16564","-1","29367__823_28026","28026","29367__823_28026-1","p__Terrabacteria group"
"16580","1","29367__823_28026","29367","29367__823_280261","p__Terrabacteria group"
"16916","1","39492__78342","39492","39492__783421","p__Terrabacteria group"
"16949","-1","39492__78342","78342","39492__78342-1","p__Terrabacteria group"
"17115","-1","1338__1303_1547","1303","1338__1303_1547-1","p__Terrabacteria group"
"17125","1","1338__1303_1547","1338","1338__1303_15471","p__Terrabacteria group"
"17144","-1","1338__1303_1547","1547","1338__1303_1547-1","p__Terrabacteria group"
"17419","-1","86663__1282_1735","1282","86663__1282_1735-1","p__Terrabacteria group"
"17472","-1","86663__1282_1735","1735","86663__1282_1735-1","p__Terrabacteria group"
"17568","1","86663__1282_1735","86663","86663__1282_17351","p__Terrabacteria group"
"17839","1","40520__166486","40520","40520__1664861","p__Terrabacteria group"
"17904","-1","40520__166486","166486","40520__166486-1","p__Terrabacteria group"
"18078","1","1688__1689_208479","1688","1688__1689_2084791","p__Terrabacteria group"
"18079","-1","1688__1689_208479","1689","1688__1689_208479-1","p__Terrabacteria group"
"18221","-1","1688__1689_208479","208479","1688__1689_208479-1","p__Terrabacteria group"
"18324","1","851__1597","851","851__15971","p__Fusobacteria"
"18371","-1","851__1597","1597","851__1597-1","p__Terrabacteria group"
"18664","1","1520__1121298","1520","1520__11212981","p__Terrabacteria group"
"18899","-1","1520__1121298","1121298","1520__1121298-1","p__Terrabacteria group"
"18965","1","1496__33035","1496","1496__330351","p__Terrabacteria group"
"19032","-1","1496__33035","33035","1496__33035-1","p__Terrabacteria group"
"19285","-1","1613__1596_33959","1596","1613__1596_33959-1","p__Terrabacteria group"
"19289","1","1613__1596_33959","1613","1613__1596_339591","p__Terrabacteria group"
"19342","-1","1613__1596_33959","33959","1613__1596_33959-1","p__Terrabacteria group"
"19638","-1","36740__33007_69825","33007","36740__33007_69825-1","p__Terrabacteria group"
"19650","1","36740__33007_69825","36740","36740__33007_698251","p__Terrabacteria group"
"19688","-1","36740__33007_69825","69825","36740__33007_69825-1","p__Terrabacteria group"
"20067","1","310297__310298","310297","310297__3102981","p__FCB group"
"20068","-1","310297__310298","310298","310297__310298-1","p__FCB group"
"20163","-1","39029__1280_29385","1280","39029__1280_29385-1","p__Terrabacteria group"
"20244","-1","39029__1280_29385","29385","39029__1280_29385-1","p__Terrabacteria group"
"20265","1","39029__1280_29385","39029","39029__1280_293851","p__Terrabacteria group"
"20534","1","28117__397865","28117","28117__3978651","p__FCB group"
"20698","-1","28117__397865","397865","28117__397865-1","p__FCB group"
"20838","-1","328814__28116_28901","28116","328814__28116_28901-1","p__FCB group"
"20844","-1","328814__28116_28901","28901","328814__28116_28901-1","p__Proteobacteria"
"20987","1","328814__28116_28901","328814","328814__28116_289011","p__FCB group"
"21081","-1","43675__1304_1308","1304","43675__1304_1308-1","p__Terrabacteria group"
"21083","-1","43675__1304_1308","1308","43675__1304_1308-1","p__Terrabacteria group"
"21196","1","43675__1304_1308","43675","43675__1304_13081","p__Terrabacteria group"
"21479","1","35833__329854","35833","35833__3298541","p__Proteobacteria"
"21598","-1","35833__329854","329854","35833__329854-1","p__FCB group"
"21670","-1","39485__729_28161","729","39485__729_28161-1","p__Proteobacteria"
"21758","-1","39485__729_28161","28161","39485__729_28161-1","p__Proteobacteria"
"21792","1","39485__729_28161","39485","39485__729_281611","p__Terrabacteria group"
"21994","1","1282__1735","1282","1282__17351","p__Terrabacteria group"
"22047","-1","1282__1735","1735","1282__1735-1","p__Terrabacteria group"
"22367","-1","282125__28126_187327","28126","282125__28126_187327-1","p__FCB group"
"22484","-1","282125__28126_187327","187327","282125__28126_187327-1","p__Terrabacteria group"
"22500","1","282125__28126_187327","282125","282125__28126_1873271","p__Proteobacteria"
"22793","1","197614__437898","197614","197614__4378981","p__Terrabacteria group"
"22837","-1","197614__437898","437898","197614__437898-1","p__Proteobacteria"
"22894","-1","46506__818_47678","818","46506__818_47678-1","p__FCB group"
"23030","1","46506__818_47678","46506","46506__818_476781","p__FCB group"
"23032","-1","46506__818_47678","47678","46506__818_47678-1","p__FCB group"
"23333","1","45254__84031","45254","45254__840311","p__FCB group"
"23359","-1","45254__84031","84031","45254__84031-1","p__Terrabacteria group"
"23522","-1","626932__1307_40518","1307","626932__1307_40518-1","p__Terrabacteria group"
"23632","-1","626932__1307_40518","40518","626932__1307_40518-1","p__Terrabacteria group"
"23764","1","626932__1307_40518","626932","626932__1307_405181","p__FCB group"
"23825","1","1303__1547","1303","1303__15471","p__Terrabacteria group"
"23854","-1","1303__1547","1547","1303__1547-1","p__Terrabacteria group"
"24117","1","823__28026","823","823__280261","p__FCB group"
"24189","-1","823__28026","28026","823__28026-1","p__Terrabacteria group"
"24466","-1","39493__1561_163665","1561","39493__1561_163665-1","p__Terrabacteria group"
"24542","1","39493__1561_163665","39493","39493__1561_1636651","p__Terrabacteria group"
"24612","-1","39493__1561_163665","163665","39493__1561_163665-1","p__FCB group"
"24789","1","1689__208479","1689","1689__2084791","p__Terrabacteria group"
"24931","-1","1689__208479","208479","1689__208479-1","p__Terrabacteria group"
"25128","1","33007__69825","33007","33007__698251","p__Terrabacteria group"
"25178","-1","33007__69825","69825","33007__69825-1","p__Terrabacteria group"
"25413","1","28116__28901","28116","28116__289011","p__FCB group"
"25419","-1","28116__28901","28901","28116__28901-1","p__Proteobacteria"
"25668","-1","37734__1352_28037","1352","37734__1352_28037-1","p__Terrabacteria group"
"25715","-1","37734__1352_28037","28037","37734__1352_28037-1","p__Terrabacteria group"
"25753","1","37734__1352_28037","37734","37734__1352_280371","p__Terrabacteria group"
"25962","1","1307__40518","1307","1307__405181","p__Terrabacteria group"
"26072","-1","1307__40518","40518","1307__40518-1","p__Terrabacteria group"
"26246","1","735__89014_183417","735","735__89014_1834171","p__Proteobacteria"
"26414","-1","735__89014_183417","89014","735__89014_183417-1","p__Terrabacteria group"
"26447","-1","735__89014_183417","183417","735__89014_183417-1","p__Proteobacteria"
"26751","-1","202789__181487_308994","181487","202789__181487_308994-1","p__Terrabacteria group"
"26759","1","202789__181487_308994","202789","202789__181487_3089941","p__Terrabacteria group"
"26775","-1","202789__181487_308994","308994","202789__181487_308994-1","p__Terrabacteria group"
"26879","-1","1349__1311_46503","1311","1349__1311_46503-1","p__Terrabacteria group"
"26887","1","1349__1311_46503","1349","1349__1311_465031","p__Terrabacteria group"
"26994","-1","1349__1311_46503","46503","1349__1311_46503-1","p__FCB group"
"27207","1","1533__315405","1533","1533__3154051","p__Terrabacteria group"
"27389","-1","1533__315405","315405","1533__315405-1","p__Terrabacteria group"
"27569","1","33029__390877","33029","33029__3908771","p__Terrabacteria group"
"27712","-1","33029__390877","390877","33029__390877-1","p__Proteobacteria"
"27947","1","105841__871324","105841","105841__8713241","p__Terrabacteria group"
"28043","-1","105841__871324","871324","105841__871324-1","p__FCB group"
"28162","1","28126__187327","28126","28126__1873271","p__FCB group"
"28279","-1","28126__187327","187327","28126__187327-1","p__Terrabacteria group"
"28559","-1","114702__106654_1195760","106654","114702__106654_1195760-1","p__Proteobacteria"
"28562","1","114702__106654_1195760","114702","114702__106654_11957601","p__Terrabacteria group"
"28662","-1","114702__106654_1195760","1195760","114702__106654_1195760-1","p__FCB group"
"28698","1","860__158847","860","860__1588471","p__Fusobacteria"
"28879","-1","860__158847","158847","860__158847-1","p__Terrabacteria group"
"28983","1","562__1685_762210","562","562__1685_7622101","p__Proteobacteria"
"29056","-1","562__1685_762210","1685","562__1685_762210-1","p__Terrabacteria group"
"29260","-1","562__1685_762210","762210","562__1685_762210-1","p__Terrabacteria group"
"29350","1","1596__33959","1596","1596__339591","p__Terrabacteria group"
"29407","-1","1596__33959","33959","1596__33959-1","p__Terrabacteria group"
"29717","1","36850__1465754","36850","36850__14657541","p__Terrabacteria group"
"29886","-1","36850__1465754","1465754","36850__1465754-1","p__FCB group"
"29956","1","1561__163665","1561","1561__1636651","p__Terrabacteria group"
"30102","-1","1561__163665","163665","1561__163665-1","p__FCB group"
"30201","1","546__33031_1827099","546","546__33031_18270991","p__Proteobacteria"
"30315","-1","546__33031_1827099","33031","546__33031_1827099-1","p__Terrabacteria group"
"30500","-1","546__33031_1827099","1827099","546__33031_1827099-1","p__Terrabacteria group"
"30605","1","29348__156974","29348","29348__1569741","p__Terrabacteria group"
"30705","-1","29348__156974","156974","29348__156974-1","p__FCB group"
"30987","-1","301302__85831_196024","85831","301302__85831_196024-1","p__FCB group"
"31027","-1","301302__85831_196024","196024","301302__85831_196024-1","p__Proteobacteria"
"31044","1","301302__85831_196024","301302","301302__85831_1960241","p__Terrabacteria group"
"31119","1","573__1335_69208","573","573__1335_692081","p__Proteobacteria"
"31154","-1","573__1335_69208","1335","573__1335_69208-1","p__Terrabacteria group"
"31277","-1","573__1335_69208","69208","573__1335_69208-1","p__Terrabacteria group"
"31456","-1","1078392__1314_1408","1314","1078392__1314_1408-1","p__Terrabacteria group"
"31467","-1","1078392__1314_1408","1408","1078392__1314_1408-1","p__Terrabacteria group"
"31705","1","1078392__1314_1408","1078392","1078392__1314_14081","p__Proteobacteria"
"31854","1","38986__61635","38986","38986__616351","p__Terrabacteria group"
"31885","-1","38986__61635","61635","38986__61635-1","p__Terrabacteria group"
"32043","-1","626930__817_387661","817","626930__817_387661-1","p__FCB group"
"32286","-1","626930__817_387661","387661","626930__817_387661-1","p__FCB group"
"32302","1","626930__817_387661","626930","626930__817_3876611","p__FCB group"
"32419","1","2145__109790_156980","2145","2145__109790_1569801","p__Terrabacteria group"
"32525","-1","2145__109790_156980","109790","2145__109790_156980-1","p__Terrabacteria group"
"32536","-1","2145__109790_156980","156980","2145__109790_156980-1","p__Terrabacteria group"
"32638","1","483__28091","483","483__280911","p__Proteobacteria"
"32731","-1","483__28091","28091","483__28091-1","p__Proteobacteria"
"32959","1","818__47678","818","818__476781","p__FCB group"
"33097","-1","818__47678","47678","818__47678-1","p__FCB group"
"33284","1","1311__46503","1311","1311__465031","p__Terrabacteria group"
"33399","-1","1311__46503","46503","1311__46503-1","p__FCB group"
"33598","1","1352__28037","1352","1352__280371","p__Terrabacteria group"
"33645","-1","1352__28037","28037","1352__28037-1","p__Terrabacteria group"
"33947","1","13335__33038_762212","13335","13335__33038_7622121","p__Proteobacteria"
"33978","-1","13335__33038_762212","33038","13335__33038_762212-1","p__Terrabacteria group"
"34142","-1","13335__33038_762212","762212","13335__33038_762212-1","p__Terrabacteria group"
"34251","1","2751__194326","2751","2751__1943261","p__Terrabacteria group"
"34381","-1","2751__194326","194326","2751__194326-1","p__Terrabacteria group"
"34501","1","1304__1308","1304","1304__13081","p__Terrabacteria group"
"34503","-1","1304__1308","1308","1304__1308-1","p__Terrabacteria group"
"34954","1","89014__183417","89014","89014__1834171","p__Terrabacteria group"
"34987","-1","89014__183417","183417","89014__183417-1","p__Proteobacteria"
"35093","1","817__387661","817","817__3876611","p__FCB group"
"35336","-1","817__387661","387661","817__387661-1","p__FCB group"
"35394","-1","102684__727_234908","727","102684__727_234908-1","p__Proteobacteria"
"35568","1","102684__727_234908","102684","102684__727_2349081","p__Terrabacteria group"
"35611","-1","102684__727_234908","234908","102684__727_234908-1","p__Proteobacteria"
"35846","1","52767__179628","52767","52767__1796281","p__Terrabacteria group"
"35900","-1","52767__179628","179628","52767__179628-1","p__Terrabacteria group"
"36140","1","41976__161879","41976","41976__1618791","p__FCB group"
"36201","-1","41976__161879","161879","41976__161879-1","p__Terrabacteria group"
"36367","1","1598__762211","1598","1598__7622111","p__Terrabacteria group"
"36581","-1","1598__762211","762211","1598__762211-1","p__Terrabacteria group"
"36633","1","1280__29385","1280","1280__293851","p__Terrabacteria group"
"36714","-1","1280__29385","29385","1280__29385-1","p__Terrabacteria group"
"36983","-1","1694__1680_35760","1680","1694__1680_35760-1","p__Terrabacteria group"
"36991","1","1694__1680_35760","1694","1694__1680_357601","p__Terrabacteria group"
"37033","-1","1694__1680_35760","35760","1694__1680_35760-1","p__Terrabacteria group"
"37426","1","181487__308994","181487","181487__3089941","p__Terrabacteria group"
"37450","-1","181487__308994","308994","181487__308994-1","p__Terrabacteria group"
"37559","1","1335__69208","1335","1335__692081","p__Terrabacteria group"
"37682","-1","1335__69208","69208","1335__69208-1","p__Terrabacteria group"
"37841","-1","106648__821_371601","821","106648__821_371601-1","p__FCB group"
"38013","1","106648__821_371601","106648","106648__821_3716011","p__Proteobacteria"
"38079","-1","106648__821_371601","371601","106648__821_371601-1","p__FCB group"
"38319","1","106654__1195760","106654","106654__11957601","p__Proteobacteria"
"38422","-1","106654__1195760","1195760","106654__1195760-1","p__FCB group"
"38553","1","33038__762212","33038","33038__7622121","p__Terrabacteria group"
"38717","-1","33038__762212","762212","33038__762212-1","p__Terrabacteria group"
"38855","1","33031__1827099","33031","33031__18270991","p__Terrabacteria group"
"39040","-1","33031__1827099","1827099","33031__1827099-1","p__Terrabacteria group"
"39222","1","85831__196024","85831","85831__1960241","p__FCB group"
"39262","-1","85831__196024","196024","85831__196024-1","p__Proteobacteria"
"39386","1","1314__1408","1314","1314__14081","p__Terrabacteria group"
"39397","-1","1314__1408","1408","1314__1408-1","p__Terrabacteria group"
"39662","-1","1691__623_39777","623","1691__623_39777-1","p__Proteobacteria"
"39735","1","1691__623_39777","1691","1691__623_397771","p__Terrabacteria group"
"39795","-1","1691__623_39777","39777","1691__623_39777-1","p__Terrabacteria group"
"39987","1","1264__39491","1264","1264__394911","p__Terrabacteria group"
"40095","-1","1264__39491","39491","1264__39491-1","p__Terrabacteria group"
"40281","1","821__371601","821","821__3716011","p__FCB group"
"40519","-1","821__371601","371601","821__371601-1","p__FCB group"
"40760","1","109790__156980","109790","109790__1569801","p__Terrabacteria group"
"40771","-1","109790__156980","156980","109790__156980-1","p__Terrabacteria group"
"40884","1","727__234908","727","727__2349081","p__Proteobacteria"
"41101","-1","727__234908","234908","727__234908-1","p__Proteobacteria"
"41430","-1","1755607__357276_1755626","357276","1755607__357276_1755626-1","p__FCB group"
"41477","1","1755607__357276_1755626","1755607","1755607__357276_17556261","p__FCB group"
"41478","-1","1755607__357276_1755626","1755626","1755607__357276_1755626-1","p__Terrabacteria group"
"41655","-1","1110546__78345_574930","78345","1110546__78345_574930-1","p__Terrabacteria group"
"41756","-1","1110546__78345_574930","574930","1110546__78345_574930-1","p__FCB group"
"41772","1","1110546__78345_574930","1110546","1110546__78345_5749301","p__Terrabacteria group"
"41863","1","1680__35760","1680","1680__357601","p__Terrabacteria group"
"41913","-1","1680__35760","35760","1680__35760-1","p__Terrabacteria group"
"42105","1","729__28161","729","729__281611","p__Proteobacteria"
"42193","-1","729__28161","28161","729__28161-1","p__Proteobacteria"
"42477","-1","158787__1686_78448","1686","158787__1686_78448-1","p__Terrabacteria group"
"42571","-1","158787__1686_78448","78448","158787__1686_78448-1","p__Terrabacteria group"
"42603","1","158787__1686_78448","158787","158787__1686_784481","p__Terrabacteria group"
"42955","1","357276__1755626","357276","357276__17556261","p__FCB group"
"43003","-1","357276__1755626","1755626","357276__1755626-1","p__Terrabacteria group"
"43169","1","59505__216816","59505","59505__2168161","p__Terrabacteria group"
"43234","-1","59505__216816","216816","59505__216816-1","p__Terrabacteria group"
"43322","1","623__39777","623","623__397771","p__Proteobacteria"
"43455","-1","623__39777","39777","623__39777-1","p__Terrabacteria group"
"43641","1","853__71656_1297750","853","853__71656_12977501","p__Terrabacteria group"
"43784","-1","853__71656_1297750","71656","853__71656_1297750-1","p__Proteobacteria"
"43914","-1","853__71656_1297750","1297750","853__71656_1297750-1","p__FCB group"
"44095","1","78345__574930","78345","78345__5749301","p__Terrabacteria group"
"44196","-1","78345__574930","574930","78345__574930-1","p__FCB group"
"44306","1","1685__762210","1685","1685__7622101","p__Terrabacteria group"
"44510","-1","1685__762210","762210","1685__762210-1","p__Terrabacteria group"
"44699","1","71656__1297750","71656","71656__12977501","p__Proteobacteria"
"44829","-1","71656__1297750","1297750","71656__1297750-1","p__FCB group"
"44917","1","1686__78448","1686","1686__784481","p__Terrabacteria group"
"45011","-1","1686__78448","78448","1686__78448-1","p__Terrabacteria group"
