oldID,newID
121428_and_45067_and_74426,74426__45067_121428
1512_and_218538,1512__218538
1492_and_29466_and_487175,487175__1492_29466
1504_and_38986_and_61635,1504__38986_61635
1343_and_57706_and_84112,84112__1343_57706
1492_and_29466,1492__29466
47715_and_943673,47715__943673
1428_and_454171,1428__454171
29542_and_425358_and_658062,658062__29542_425358
121428_and_45067,45067__121428
1113802_and_33075,33075__1113802
101070_and_521466,101070__521466
29542_and_425358,29542__425358
470_and_582_and_97478,97478__470_582
33029_and_390877_and_856,856__33029_390877
216778_and_676599,216778__676599
1260_and_309120_and_33034,1260__33034_309120
105841_and_301301_and_871324,301301__105841_871324
158847_and_1684_and_860,1684__860_158847
454154_and_820,820__454154
111015_and_214856_and_536633,536633__111015_214856
28091_and_483_and_488,488__483_28091
1385387_and_76860,76860__1385387
29389_and_52242,29389__52242
1465754_and_36850_and_46867,46867__36850_1465754
1559_and_165179_and_291644,291644__1559_165179
29360_and_52787,29360__52787
194326_and_246787_and_2751,246787__2751_194326
1161942_and_1535,1535__1161942
1343_and_57706,1343__57706
470_and_582,470__582
1623_and_179628_and_52767,1623__52767_179628
239935_and_328813_and_351091,351091__239935_328813
1203033_and_1681_and_39778,1203033__1681_39778
309120_and_33034,33034__309120
147802_and_310297_and_310298,147802__310297_310298
111015_and_214856,111015__214856
103621_and_1328_and_1655,103621__1328_1655
103892_and_1522_and_84026,1522__84026_103892
1559_and_165179,1559__165179
1121298_and_1379_and_1520,1379__1520_1121298
36745_and_39492_and_78342,36745__39492_78342
166486_and_40520_and_410072,410072__40520_166486
121163_and_216816_and_59505,121163__59505_216816
115979_and_1597_and_851,115979__851_1597
239935_and_328813,239935__328813
28117_and_39497_and_397865,39497__28117_397865
1681_and_39778,1681__39778
1496_and_1656_and_33035,1656__1496_33035
161879_and_261299_and_41976,261299__41976_161879
103892_and_84026,84026__103892
197614_and_437898_and_852,852__197614_437898
1328_and_1655,1328__1655
29354_and_45254_and_84031,29354__45254_84031
28026_and_29367_and_823,29367__823_28026
39492_and_78342,39492__78342
1303_and_1338_and_1547,1338__1303_1547
1282_and_1735_and_86663,86663__1282_1735
166486_and_40520,40520__166486
1688_and_1689_and_208479,1688__1689_208479
1597_and_851,851__1597
1121298_and_1520,1520__1121298
1496_and_33035,1496__33035
1596_and_1613_and_33959,1613__1596_33959
33007_and_36740_and_69825,36740__33007_69825
310297_and_310298,310297__310298
1280_and_29385_and_39029,39029__1280_29385
28117_and_397865,28117__397865
28116_and_28901_and_328814,328814__28116_28901
1304_and_1308_and_43675,43675__1304_1308
329854_and_35833,35833__329854
28161_and_39485_and_729,39485__729_28161
1282_and_1735,1282__1735
187327_and_28126_and_282125,282125__28126_187327
197614_and_437898,197614__437898
46506_and_47678_and_818,46506__818_47678
45254_and_84031,45254__84031
1307_and_40518_and_626932,626932__1307_40518
1303_and_1547,1303__1547
28026_and_823,823__28026
1561_and_163665_and_39493,39493__1561_163665
1689_and_208479,1689__208479
33007_and_69825,33007__69825
28116_and_28901,28116__28901
1352_and_28037_and_37734,37734__1352_28037
1307_and_40518,1307__40518
183417_and_735_and_89014,735__89014_183417
181487_and_202789_and_308994,202789__181487_308994
1311_and_1349_and_46503,1349__1311_46503
1533_and_315405,1533__315405
33029_and_390877,33029__390877
105841_and_871324,105841__871324
187327_and_28126,28126__187327
106654_and_114702_and_1195760,114702__106654_1195760
158847_and_860,860__158847
1685_and_562_and_762210,562__1685_762210
1596_and_33959,1596__33959
1465754_and_36850,36850__1465754
1561_and_163665,1561__163665
1827099_and_33031_and_546,546__33031_1827099
156974_and_29348,29348__156974
196024_and_301302_and_85831,301302__85831_196024
1335_and_573_and_69208,573__1335_69208
1078392_and_1314_and_1408,1078392__1314_1408
38986_and_61635,38986__61635
387661_and_626930_and_817,626930__817_387661
109790_and_156980_and_2145,2145__109790_156980
28091_and_483,483__28091
47678_and_818,818__47678
1311_and_46503,1311__46503
1352_and_28037,1352__28037
13335_and_33038_and_762212,13335__33038_762212
194326_and_2751,2751__194326
1304_and_1308,1304__1308
183417_and_89014,89014__183417
387661_and_817,817__387661
102684_and_234908_and_727,102684__727_234908
179628_and_52767,52767__179628
161879_and_41976,41976__161879
1598_and_762211,1598__762211
1280_and_29385,1280__29385
1680_and_1694_and_35760,1694__1680_35760
181487_and_308994,181487__308994
1335_and_69208,1335__69208
106648_and_371601_and_821,106648__821_371601
106654_and_1195760,106654__1195760
33038_and_762212,33038__762212
1827099_and_33031,33031__1827099
196024_and_85831,85831__196024
1314_and_1408,1314__1408
1691_and_39777_and_623,1691__623_39777
1264_and_39491,1264__39491
371601_and_821,821__371601
109790_and_156980,109790__156980
234908_and_727,727__234908
1755607_and_1755626_and_357276,1755607__357276_1755626
1110546_and_574930_and_78345,1110546__78345_574930
1680_and_35760,1680__35760
28161_and_729,729__28161
158787_and_1686_and_78448,158787__1686_78448
1755626_and_357276,357276__1755626
216816_and_59505,59505__216816
39777_and_623,623__39777
1297750_and_71656_and_853,853__71656_1297750
574930_and_78345,78345__574930
1685_and_762210,1685__762210
1297750_and_71656,71656__1297750
1686_and_78448,1686__78448
