"","Part","BalanceID","Component","Group","d.group"
"2623","-1","1623__28111","28111","1623__28111-1","p__FCB group"
"2736","1","1354__328814_1118061","1354","1354__328814_11180611","p__Terrabacteria group"
"2803","-1","1354__328814_1118061","328814","1354__328814_1118061-1","p__FCB group"
"2829","-1","1354__328814_1118061","1118061","1354__328814_1118061-1","p__FCB group"
"2870","-1","46228__28116_46506","28116","46228__28116_46506-1","p__FCB group"
"2894","1","46228__28116_46506","46228","46228__28116_465061","p__Terrabacteria group"
"2896","-1","46228__28116_46506","46506","46228__28116_46506-1","p__FCB group"
"2987","1","1680__43765_411489","1680","1680__43765_4114891","p__Terrabacteria group"
"3015","-1","1680__43765_411489","43765","1680__43765_411489-1","p__Terrabacteria group"
"3060","-1","1680__43765_411489","411489","1680__43765_411489-1","p__Terrabacteria group"
"3102","1","1351__1363","1351","1351__13631","p__Terrabacteria group"
"3107","-1","1351__1363","1363","1351__1363-1","p__Terrabacteria group"
"3213","1","817__322095","817","817__3220951","p__FCB group"
"3292","-1","817__322095","322095","817__322095-1","p__FCB group"
"3380","-1","371601__40518_46503","40518","371601__40518_46503-1","p__Terrabacteria group"
"3387","-1","371601__40518_46503","46503","371601__40518_46503-1","p__FCB group"
"3424","1","371601__40518_46503","371601","371601__40518_465031","p__FCB group"
"3508","1","45851__454155","45851","45851__4541551","p__Terrabacteria group"
"3553","-1","45851__454155","454155","45851__454155-1","p__FCB group"
"3648","1","166486__552398","166486","166486__5523981","p__Terrabacteria group"
"3680","-1","166486__552398","552398","166486__552398-1","p__Terrabacteria group"
"3759","1","47770__204516","47770","47770__2045161","p__Terrabacteria group"
"3772","-1","47770__204516","204516","47770__204516-1","p__FCB group"
"3818","1","546__1689_33038","546","546__1689_330381","p__Proteobacteria"
"3850","-1","546__1689_33038","1689","546__1689_33038-1","p__Terrabacteria group"
"3861","-1","546__1689_33038","33038","546__1689_33038-1","p__Terrabacteria group"
"3949","-1","328813__624_28126","624","328813__624_28126-1","p__Proteobacteria"
"3980","-1","328813__624_28126","28126","328813__624_28126-1","p__FCB group"
"4032","1","328813__624_28126","328813","328813__624_281261","p__FCB group"
"4115","-1","387090__39492_47678","39492","387090__39492_47678-1","p__Terrabacteria group"
"4127","-1","387090__39492_47678","47678","387090__39492_47678-1","p__FCB group"
"4165","1","387090__39492_47678","387090","387090__39492_476781","p__FCB group"
"4201","-1","626933__823_487174","823","626933__823_487174-1","p__FCB group"
"4293","-1","626933__823_487174","487174","626933__823_487174-1","p__FCB group"
"4299","1","626933__823_487174","626933","626933__823_4871741","p__FCB group"
"4379","1","100886__165179_218538","100886","100886__165179_2185381","p__Terrabacteria group"
"4385","-1","100886__165179_218538","165179","100886__165179_218538-1","p__FCB group"
"4390","-1","100886__165179_218538","218538","100886__165179_218538-1","p__Terrabacteria group"
"4469","1","28116__46506","28116","28116__465061","p__FCB group"
"4495","-1","28116__46506","46506","28116__46506-1","p__FCB group"
"4610","1","40518__46503","40518","40518__465031","p__Terrabacteria group"
"4617","-1","40518__46503","46503","40518__46503-1","p__FCB group"
"4694","-1","33043__853_357276","853","33043__853_357276-1","p__Terrabacteria group"
"4724","1","33043__853_357276","33043","33043__853_3572761","p__Terrabacteria group"
"4774","-1","33043__853_357276","357276","33043__853_357276-1","p__FCB group"
"4853","1","39492__47678","39492","39492__476781","p__Terrabacteria group"
"4865","-1","39492__47678","47678","39492__47678-1","p__FCB group"
"5000","1","165179__218538","165179","165179__2185381","p__FCB group"
"5005","-1","165179__218538","218538","165179__218538-1","p__Terrabacteria group"
"5061","-1","33039__821_246787","821","33039__821_246787-1","p__FCB group"
"5092","1","33039__821_246787","33039","33039__821_2467871","p__Terrabacteria group"
"5130","-1","33039__821_246787","246787","33039__821_246787-1","p__FCB group"
"5185","1","823__487174","823","823__4871741","p__FCB group"
"5277","-1","823__487174","487174","823__487174-1","p__FCB group"
"5309","1","853__357276","853","853__3572761","p__Terrabacteria group"
"5389","-1","853__357276","357276","853__357276-1","p__FCB group"
"5509","1","328814__1118061","328814","328814__11180611","p__FCB group"
"5535","-1","328814__1118061","1118061","328814__1118061-1","p__FCB group"
"5551","-1","28125__818_28117","818","28125__818_28117-1","p__FCB group"
"5577","-1","28125__818_28117","28117","28125__818_28117-1","p__FCB group"
"5578","1","28125__818_28117","28125","28125__818_281171","p__FCB group"
"5744","1","239935__301301","239935","239935__3013011","p__PVC group"
"5749","-1","239935__301301","301301","239935__301301-1","p__Terrabacteria group"
"5799","1","821__246787","821","821__2467871","p__FCB group"
"5868","-1","821__246787","246787","821__246787-1","p__FCB group"
"5967","1","43765__411489","43765","43765__4114891","p__Terrabacteria group"
"6012","-1","43765__411489","411489","43765__411489-1","p__Terrabacteria group"
"6029","1","296__674529","296","296__6745291","p__Proteobacteria"
"6147","-1","296__674529","674529","296__674529-1","p__FCB group"
"6166","1","818__28117","818","818__281171","p__FCB group"
"6192","-1","818__28117","28117","818__28117-1","p__FCB group"
"6362","1","291644__328812","291644","291644__3288121","p__FCB group"
"6368","-1","291644__328812","328812","291644__328812-1","p__FCB group"
"6410","1","729__40520","729","729__405201","p__Proteobacteria"
"6457","-1","729__40520","40520","729__40520-1","p__Terrabacteria group"
"6532","1","624__28126","624","624__281261","p__Proteobacteria"
"6563","-1","624__28126","28126","624__28126-1","p__FCB group"
"6679","1","1689__33038","1689","1689__330381","p__Terrabacteria group"
"6690","-1","1689__33038","33038","1689__33038-1","p__Terrabacteria group"
"6822","1","40214__40324","40214","40214__403241","p__Proteobacteria"
"6823","-1","40214__40324","40324","40214__40324-1","p__Proteobacteria"
"6891","1","303__1681_261299","303","303__1681_2612991","p__Proteobacteria"
"6924","-1","303__1681_261299","1681","303__1681_261299-1","p__Terrabacteria group"
"6976","-1","303__1681_261299","261299","303__1681_261299-1","p__Terrabacteria group"
"7047","1","1681__261299","1681","1681__2612991","p__Terrabacteria group"
"7099","-1","1681__261299","261299","1681__261299-1","p__Terrabacteria group"
