classes,fpr,tpr,auc
D012559,0.0,0.0,0.878598897230076
D012559,0.0,0.0012674271229404308,0.878598897230076
D012559,0.0,0.13688212927756654,0.878598897230076
D012559,0.0008547008547008547,0.13688212927756654,0.878598897230076
D012559,0.0008547008547008547,0.1394169835234474,0.878598897230076
D012559,0.0017094017094017094,0.1394169835234474,0.878598897230076
D012559,0.0017094017094017094,0.1444866920152091,0.878598897230076
D012559,0.002564102564102564,0.1444866920152091,0.878598897230076
D012559,0.002564102564102564,0.15462610899873258,0.878598897230076
D012559,0.003418803418803419,0.15462610899873258,0.878598897230076
D012559,0.003418803418803419,0.19138149556400508,0.878598897230076
D012559,0.005128205128205128,0.19138149556400508,0.878598897230076
D012559,0.005128205128205128,0.19391634980988592,0.878598897230076
D012559,0.005982905982905983,0.19391634980988592,0.878598897230076
D012559,0.005982905982905983,0.19898605830164764,0.878598897230076
D012559,0.006837606837606838,0.19898605830164764,0.878598897230076
D012559,0.006837606837606838,0.20912547528517111,0.878598897230076
D012559,0.007692307692307693,0.20912547528517111,0.878598897230076
D012559,0.007692307692307693,0.2217997465145754,0.878598897230076
D012559,0.008547008547008548,0.2217997465145754,0.878598897230076
D012559,0.008547008547008548,0.22433460076045628,0.878598897230076
D012559,0.009401709401709401,0.22433460076045628,0.878598897230076
D012559,0.009401709401709401,0.23954372623574144,0.878598897230076
D012559,0.010256410256410256,0.23954372623574144,0.878598897230076
D012559,0.010256410256410256,0.24081115335868186,0.878598897230076
D012559,0.011111111111111112,0.24081115335868186,0.878598897230076
D012559,0.011111111111111112,0.24334600760456274,0.878598897230076
D012559,0.011965811965811967,0.24334600760456274,0.878598897230076
D012559,0.011965811965811967,0.2522179974651457,0.878598897230076
D012559,0.01282051282051282,0.2522179974651457,0.878598897230076
D012559,0.01282051282051282,0.25475285171102663,0.878598897230076
D012559,0.013675213675213675,0.25475285171102663,0.878598897230076
D012559,0.013675213675213675,0.26108998732572875,0.878598897230076
D012559,0.01452991452991453,0.26108998732572875,0.878598897230076
D012559,0.01452991452991453,0.2623574144486692,0.878598897230076
D012559,0.015384615384615385,0.2623574144486692,0.878598897230076
D012559,0.015384615384615385,0.26489226869455007,0.878598897230076
D012559,0.01623931623931624,0.26489226869455007,0.878598897230076
D012559,0.01623931623931624,0.26869455006337134,0.878598897230076
D012559,0.017094017094017096,0.26869455006337134,0.878598897230076
D012559,0.017094017094017096,0.2813688212927757,0.878598897230076
D012559,0.017948717948717947,0.2813688212927757,0.878598897230076
D012559,0.017948717948717947,0.28390367553865653,0.878598897230076
D012559,0.018803418803418803,0.28390367553865653,0.878598897230076
D012559,0.018803418803418803,0.2902408111533587,0.878598897230076
D012559,0.020512820512820513,0.2902408111533587,0.878598897230076
D012559,0.020512820512820513,0.29404309252217997,0.878598897230076
D012559,0.021367521367521368,0.29404309252217997,0.878598897230076
D012559,0.021367521367521368,0.30038022813688214,0.878598897230076
D012559,0.022222222222222223,0.30038022813688214,0.878598897230076
D012559,0.022222222222222223,0.3105196451204056,0.878598897230076
D012559,0.023076923076923078,0.3105196451204056,0.878598897230076
D012559,0.023076923076923078,0.31432192648922685,0.878598897230076
D012559,0.023931623931623933,0.31432192648922685,0.878598897230076
D012559,0.023931623931623933,0.3181242078580482,0.878598897230076
D012559,0.024786324786324785,0.3181242078580482,0.878598897230076
D012559,0.024786324786324785,0.3193916349809886,0.878598897230076
D012559,0.02564102564102564,0.3193916349809886,0.878598897230076
D012559,0.02564102564102564,0.3231939163498099,0.878598897230076
D012559,0.028205128205128206,0.3231939163498099,0.878598897230076
D012559,0.028205128205128206,0.3257287705956908,0.878598897230076
D012559,0.02905982905982906,0.3257287705956908,0.878598897230076
D012559,0.02905982905982906,0.33079847908745247,0.878598897230076
D012559,0.03076923076923077,0.33079847908745247,0.878598897230076
D012559,0.03076923076923077,0.33713561470215464,0.878598897230076
D012559,0.03162393162393162,0.33713561470215464,0.878598897230076
D012559,0.03162393162393162,0.3409378960709759,0.878598897230076
D012559,0.03247863247863248,0.3409378960709759,0.878598897230076
D012559,0.03247863247863248,0.34347275031685676,0.878598897230076
D012559,0.03418803418803419,0.34347275031685676,0.878598897230076
D012559,0.03418803418803419,0.34600760456273766,0.878598897230076
D012559,0.035897435897435895,0.34600760456273766,0.878598897230076
D012559,0.035897435897435895,0.35868187579214195,0.878598897230076
D012559,0.037606837606837605,0.35868187579214195,0.878598897230076
D012559,0.037606837606837605,0.385297845373891,0.878598897230076
D012559,0.038461538461538464,0.385297845373891,0.878598897230076
D012559,0.038461538461538464,0.38783269961977185,0.878598897230076
D012559,0.039316239316239315,0.38783269961977185,0.878598897230076
D012559,0.039316239316239315,0.38910012674271227,0.878598897230076
D012559,0.041025641025641026,0.38910012674271227,0.878598897230076
D012559,0.041025641025641026,0.3916349809885932,0.878598897230076
D012559,0.04188034188034188,0.3916349809885932,0.878598897230076
D012559,0.04188034188034188,0.4017743979721166,0.878598897230076
D012559,0.042735042735042736,0.4017743979721166,0.878598897230076
D012559,0.042735042735042736,0.40304182509505704,0.878598897230076
D012559,0.04358974358974359,0.40304182509505704,0.878598897230076
D012559,0.04358974358974359,0.40430925221799746,0.878598897230076
D012559,0.044444444444444446,0.40430925221799746,0.878598897230076
D012559,0.044444444444444446,0.4055766793409379,0.878598897230076
D012559,0.0452991452991453,0.4055766793409379,0.878598897230076
D012559,0.0452991452991453,0.40811153358681873,0.878598897230076
D012559,0.046153846153846156,0.40811153358681873,0.878598897230076
D012559,0.046153846153846156,0.4144486692015209,0.878598897230076
D012559,0.04700854700854701,0.4144486692015209,0.878598897230076
D012559,0.04700854700854701,0.4157160963244613,0.878598897230076
D012559,0.04786324786324787,0.4157160963244613,0.878598897230076
D012559,0.04786324786324787,0.41951837769328265,0.878598897230076
D012559,0.04871794871794872,0.41951837769328265,0.878598897230076
D012559,0.04871794871794872,0.4207858048162231,0.878598897230076
D012559,0.04957264957264957,0.4207858048162231,0.878598897230076
D012559,0.04957264957264957,0.42712294043092525,0.878598897230076
D012559,0.05213675213675214,0.42712294043092525,0.878598897230076
D012559,0.05213675213675214,0.42839036755386567,0.878598897230076
D012559,0.0547008547008547,0.42839036755386567,0.878598897230076
D012559,0.0547008547008547,0.4309252217997465,0.878598897230076
D012559,0.05555555555555555,0.4309252217997465,0.878598897230076
D012559,0.05555555555555555,0.43979721166032953,0.878598897230076
D012559,0.05641025641025641,0.43979721166032953,0.878598897230076
D012559,0.05641025641025641,0.4448669201520912,0.878598897230076
D012559,0.05726495726495726,0.4448669201520912,0.878598897230076
D012559,0.05726495726495726,0.4524714828897338,0.878598897230076
D012559,0.05811965811965812,0.4524714828897338,0.878598897230076
D012559,0.05811965811965812,0.4600760456273764,0.878598897230076
D012559,0.05897435897435897,0.4600760456273764,0.878598897230076
D012559,0.05897435897435897,0.46134347275031684,0.878598897230076
D012559,0.06068376068376068,0.46134347275031684,0.878598897230076
D012559,0.06068376068376068,0.46261089987325726,0.878598897230076
D012559,0.0641025641025641,0.46261089987325726,0.878598897230076
D012559,0.0641025641025641,0.467680608365019,0.878598897230076
D012559,0.06495726495726496,0.467680608365019,0.878598897230076
D012559,0.06495726495726496,0.47655259822560203,0.878598897230076
D012559,0.06666666666666667,0.47655259822560203,0.878598897230076
D012559,0.06666666666666667,0.4790874524714829,0.878598897230076
D012559,0.06837606837606838,0.4790874524714829,0.878598897230076
D012559,0.06837606837606838,0.4803548795944233,0.878598897230076
D012559,0.06923076923076923,0.4803548795944233,0.878598897230076
D012559,0.06923076923076923,0.4841571609632446,0.878598897230076
D012559,0.07094017094017094,0.4841571609632446,0.878598897230076
D012559,0.07094017094017094,0.49049429657794674,0.878598897230076
D012559,0.07179487179487179,0.49049429657794674,0.878598897230076
D012559,0.07179487179487179,0.49936628643852976,0.878598897230076
D012559,0.07521367521367521,0.49936628643852976,0.878598897230076
D012559,0.07521367521367521,0.5006337135614702,0.878598897230076
D012559,0.07777777777777778,0.5006337135614702,0.878598897230076
D012559,0.07777777777777778,0.5044359949302915,0.878598897230076
D012559,0.07948717948717948,0.5044359949302915,0.878598897230076
D012559,0.07948717948717948,0.5082382762991128,0.878598897230076
D012559,0.08034188034188035,0.5082382762991128,0.878598897230076
D012559,0.08034188034188035,0.5107731305449936,0.878598897230076
D012559,0.0811965811965812,0.5107731305449936,0.878598897230076
D012559,0.0811965811965812,0.5133079847908745,0.878598897230076
D012559,0.08205128205128205,0.5133079847908745,0.878598897230076
D012559,0.08205128205128205,0.5183776932826363,0.878598897230076
D012559,0.0829059829059829,0.5183776932826363,0.878598897230076
D012559,0.0829059829059829,0.5196451204055766,0.878598897230076
D012559,0.08376068376068375,0.5196451204055766,0.878598897230076
D012559,0.08376068376068375,0.5221799746514575,0.878598897230076
D012559,0.08547008547008547,0.5221799746514575,0.878598897230076
D012559,0.08547008547008547,0.523447401774398,0.878598897230076
D012559,0.08717948717948718,0.523447401774398,0.878598897230076
D012559,0.08717948717948718,0.5373891001267427,0.878598897230076
D012559,0.08974358974358974,0.5373891001267427,0.878598897230076
D012559,0.08974358974358974,0.5462610899873257,0.878598897230076
D012559,0.0905982905982906,0.5462610899873257,0.878598897230076
D012559,0.0905982905982906,0.5551330798479087,0.878598897230076
D012559,0.09145299145299145,0.5551330798479087,0.878598897230076
D012559,0.09145299145299145,0.5576679340937896,0.878598897230076
D012559,0.09401709401709402,0.5576679340937896,0.878598897230076
D012559,0.09401709401709402,0.5602027883396705,0.878598897230076
D012559,0.09487179487179487,0.5602027883396705,0.878598897230076
D012559,0.09487179487179487,0.5627376425855514,0.878598897230076
D012559,0.09572649572649573,0.5627376425855514,0.878598897230076
D012559,0.09572649572649573,0.5690747782002535,0.878598897230076
D012559,0.09658119658119659,0.5690747782002535,0.878598897230076
D012559,0.09658119658119659,0.5716096324461344,0.878598897230076
D012559,0.09829059829059829,0.5716096324461344,0.878598897230076
D012559,0.09829059829059829,0.5728770595690748,0.878598897230076
D012559,0.1,0.5728770595690748,0.878598897230076
D012559,0.1,0.5754119138149556,0.878598897230076
D012559,0.10085470085470086,0.5754119138149556,0.878598897230076
D012559,0.10085470085470086,0.5792141951837769,0.878598897230076
D012559,0.10170940170940171,0.5792141951837769,0.878598897230076
D012559,0.10170940170940171,0.5880861850443599,0.878598897230076
D012559,0.10256410256410256,0.5880861850443599,0.878598897230076
D012559,0.10256410256410256,0.5918884664131813,0.878598897230076
D012559,0.10341880341880341,0.5918884664131813,0.878598897230076
D012559,0.10341880341880341,0.5944233206590621,0.878598897230076
D012559,0.10512820512820513,0.5944233206590621,0.878598897230076
D012559,0.10512820512820513,0.5956907477820025,0.878598897230076
D012559,0.10598290598290598,0.5956907477820025,0.878598897230076
D012559,0.10598290598290598,0.596958174904943,0.878598897230076
D012559,0.10683760683760683,0.596958174904943,0.878598897230076
D012559,0.10683760683760683,0.6020278833967047,0.878598897230076
D012559,0.1076923076923077,0.6020278833967047,0.878598897230076
D012559,0.1076923076923077,0.6070975918884665,0.878598897230076
D012559,0.1111111111111111,0.6070975918884665,0.878598897230076
D012559,0.1111111111111111,0.6083650190114068,0.878598897230076
D012559,0.11196581196581197,0.6083650190114068,0.878598897230076
D012559,0.11196581196581197,0.6096324461343473,0.878598897230076
