,D008107
329__820_853,0.08498307761895034
823__39491,0.4124625524666781
1304__1358_1363,-0.3897276280814307
40214__40324,0.0
28130__116085_371601,0.027860570667366642
1282__818_47678,0.05452299744591736
411489__28111_357276,0.18000115100071254
820__853,0.6422052191127737
674529__487175_552398,-0.16183019513065686
328812__363265_384638,0.0
1260__33043,0.0
1582__296_626940,-0.6036887933285183
626932__165179_360807,-0.11742796622928332
100886__39486_410072,-0.43387723842572384
116085__371601,0.10883343789281068
54291__158836,-0.5114958557576157
291644__751585,-0.6135859466736692
28111__357276,0.3902346712332592
582__287_88431,0.3271944542739792
729__46506_166486,-0.08627621842432938
1283__562_328813,0.09754094158748912
818__47678,-0.5676533136463698
1689__1735_216816,-0.016316208553223795
550__545_624,-0.21299335570924927
1286__571_573,-0.006768919898068543
363265__384638,0.00979300353128847
40519__546_33039,0.08623924272574295
1354__40545_310297,-0.2574424548680891
296__626940,-0.3306051549888058
165179__360807,0.4220425659083248
626933__239935_246787,0.0
287__88431,0.2636649510185638
562__328813,-0.4186606997247488
28126__46228_328814,0.0
322095__817_218538,0.0
338188__28117_40518,0.4177470442078833
546__33039,-0.012400512054962964
1623__1680_45851,-0.2143130927612064
46506__166486,0.1754585767193507
665951__821_204516,-0.2365001876490464
239935__246787,0.4831059292385611
40545__310297,-0.4393311655670299
817__218538,-0.3028520279330991
571__573,-1.2509530294223186
501496__39485_39492,0.2658691710508296
1680__45851,0.7206693419835022
1735__216816,0.7608111068824802
821__204516,-0.7686774476050617
1318__28026_147207,1.5234105796407091
46228__328814,0.7278944634748119
37734__28116_487174,0.11337075182651675
301301__457412,0.5150184208537618
28117__40518,-0.6275840887726617
39485__39492,0.37098964917547905
74426__147802,-0.22001156127691715
1358__1363,0.6389128210579353
28116__487174,-0.9561911324383694
487175__552398,0.19570063469089805
43765__1681_754333,-1.1329678252713111
545__624,0.1996783245065106
1681__754333,-0.09478386032858772
1352__1353,0.8657746913252701
39486__410072,-0.7301727638271069
28026__147207,1.229142255007873
