"","329__820_853","823__39491","1304__1358_1363","40214__40324","28130__116085_371601","1282__818_47678","411489__28111_357276","820__853","674529__487175_552398","328812__363265_384638","1260__33043","1582__296_626940","626932__165179_360807","100886__39486_410072","116085__371601","54291__158836","291644__751585","28111__357276","582__287_88431","729__46506_166486","1283__562_328813","818__47678","1689__1735_216816","550__545_624","1286__571_573","363265__384638","40519__546_33039","1354__40545_310297","296__626940","165179__360807","626933__239935_246787","287__88431","562__328813","28126__46228_328814","322095__817_218538","338188__28117_40518","546__33039","1623__1680_45851","46506__166486","665951__821_204516","239935__246787","40545__310297","817__218538","571__573","501496__39485_39492","1680__45851","1735__216816","821__204516","1318__28026_147207","46228__328814","37734__28116_487174","301301__457412","28117__40518","39485__39492","74426__147802","1358__1363","28116__487174","487175__552398","43765__1681_754333","545__624","1681__754333","1352__1353","39486__410072","28026__147207"
"ERR2239732",-5.32935159793853,-4.84406643432636,0,0,0,0,0,-0.411656205995229,0,0,0,0,0,0,0,0,0,0,0,0,-3.04318229834588,0,0,0,0,0,0,0,0,0,0,0,5.2709463574293,0,0,-2.87243277071455,0,-3.00113552189137,0,-2.55534497302668,0,0,0,0,-3.12929093142075,5.19811920431559,0,4.42598732414794,0,0,-2.55801601472134,0,4.97519950020344,-5.42009088488528,0,0,-4.43061370407221,0,0,0,0,0,0,0
"ERR2239734",-2.59666926008105,4.01727014395667,0,0,0,-2.56253983761066,0,-4.49756308891266,0,0,0,0,0,0,0,0,0,0,0,0,-3.47524552607026,-4.43844919516096,0,0,0,0,0,0,0,0,-2.92953943685781,0,6.01930181993013,-2.29653121023783,-2.28604544060399,-2.93071693331463,0,0,0,0,5.07411114741445,0,3.95954685153729,0,0,0,0,0,0,-3.97770873729957,-2.9440763154449,0,5.07615063110339,0,0,0,-5.09928975971075,0,0,0,0,0,0,0
"ERR2239735",-5.07360932826041,-4.45130371591042,0,0,0,0,0,0.917802142751953,0,0,0,-2.12741202384796,0,0,0,0,0,0,0,0,-5.66976374274551,0,0,0,0,0,-3.40189028097565,0,3.68478571393761,0,0,0,2.38896006757143,0,0,-2.08753441680293,5.89224680842459,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.69652235411485,0,3.61571567245135,0,0,0,4.67051372107215,0,0,0,0,0,0,0
"ERR2239736",-5.86032246966431,-5.55111331033248,0,0,0,0,0,-1.61977820003445,0,0,0,0,-2.37535156580496,0,0,0,0,0,0,-5.5360422551799,0,0,0,0,0,0,0,0,0,-4.11422959781249,0,0,0,0,0,0,0,0,-0.00130244354595483,-5.38946296913576,0,0,0,0,0,0,0,0.707717988872229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239738",-2.66438855092993,-4.37880393260852,0,0,0,0,0,-4.61485634131545,0,0,0,0,0,0,0,0,0,0,0,0,-5.78478362024905,0,0,0,0,0,0,0,0,0,0,0,2.56354748110107,-1.95178172430358,0,-2.46594670815382,0,0,0,-2.28010620883219,0,0,0,0,-3.90204346858545,0,0,3.9492598003506,0,-3.38058511177819,0,0,4.27114498727964,0.228027430107422,0,0,0,0,0,0,0,0,0,0
"ERR2239739",-5.69417239918484,0,0,0,0,0,0,1.52393190722281,0,0,0,1.62215225597236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.5253902827455,0,0,0,0,0,0,-5.95633599817269,0,-2.45384319179585,0,-2.82269040723611,0,0,0,0,0,4.25018108199739,0,4.88904319937023,0,0,0,0,0.384868414978558,0,4.41353060423117,0,0,0,0,0,0,0,0,0
"ERR2239742",-2.15709901396593,-4.3322475480221,0,0,0,0,0,3.73620508914571,0,0,0,0,0,0,0,0,3.03686735653836,0,-3.16543746392406,-1.76444791043713,-3.68929976561206,0,0,0,0,0,0,0,0,0,0,5.48269851569844,6.39005463839204,0,-2.36068384141637,-1.72865427475356,0,0,-3.05611342818585,-3.03264071263808,0,0,4.08882435394003,0,0,0,0,5.25268779539105,0,0,0,0,2.99411703259429,0,0,0,0,0,0,0,0,0,0,0
"ERR2239743",-5.51343406456238,5.66629719971211,0,0,0,0,-2.84715903118184,-0.514729085971907,5.09303796924521,0,0,0,0,0,0,0,0,-4.93142409923552,0,-2.80384527973628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.84760017085047,0,0,4.85640248106542,-3.35157279399517,0,0,0,0,0,0,0,5.80509436446521,0,0,-2.76504183029734,0,4.93218817555483,0,0,0,4.78919293512823,0,0,0,0,0,0,0
"ERR2239746",-6.15955090702476,-0.550436788744708,0,0,0,0,-5.56851749064537,1.03153083052317,0,0,0,0,0,0,0,0,0,0.0776361831902094,0,0,0,0,0,0,0,0,0,0,0,0,-3.20919847799918,0,0,0,-3.0433422574277,0,0,0,0,0,5.55849481546729,0,-5.27122341468613,0,0,0,0,0,-2.27724870041141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94431045058276
"ERR2239753",-2.86365246685463,-4.63045653352158,0,0,0,0,0,-4.95999156781216,0,0,0,0,-3.56788611213305,-2.34779863448762,0,0,0,0,-2.65909421988453,0,0,0,0,0,0,0,0,0,0,6.17976002183384,-2.73729114519816,-4.60568629095273,0,0,0,-5.15553646458843,0,-2.73513009243543,0,0,4.7411273385916,0,0,0,0,4.73738428540873,0,0,0,0,0,0,-0.362928918291212,0,0,0,0,0,0,0,0,0,-4.06650652087339,0
"ERR2239755",-2.65413507240417,0,0,0,0,0,-2.20294345158821,-4.59709679555453,0,0,0,0,-2.5243135515439,0,0,0,0,-3.81560998435193,0,0,-3.74948895863848,0,0,0,0,0,-2.12101650273816,0,0,4.37223932550868,-1.94779527032443,0,6.49430537878038,0,0,-1.99706404961314,3.67370834643454,0,0,0,3.37368037094428,0,0,0,0,0,0,0,0,0,0,3.31432032418572,3.45901639989921,0,0,0,0,0,0,0,0,0,0,0
"ERR2239759",-2.94652101184462,-5.01573848417911,0,0,0,0,0,5.10352409808414,0,0,0,0,0,0,0,0,0,0,0,-2.41810974235929,-2.48989402942942,0,0,0,0,0,0,-2.34870827811596,0,0,0,0,-4.31262296443415,0,0,-3.57427128804318,0,0,-4.18828893204358,-2.86725073316356,0,4.06808206985446,0,0,-2.27805262146461,0,0,4.9662239478784,0,0,0,0,6.19081947092545,-3.94570288269217,0,0,0,0,0,0,0,0,0,0
"ERR2239760",-3.15631281655446,-5.62253288411588,0,0,0,0,-3.03782028527183,-5.46689416285315,0,0,0,0,-5.16270197062313,0,0,0,0,-5.26165907835419,0,-2.88494997870134,0,0,0,0,0,0,0,0,0,0.694832884308605,0,0,0,0,0,-5.07292464064034,0,0,4.99687994040547,0,0,0,0,0,0,0,0,0,0,0,-2.57767030629499,0,-0.054924478364857,0,0,0,4.46465593566456,0,0,0,0,0,0,0
"ERR2239761",-6.22971987247062,-5.90380788965738,0,0,0,0,-5.78486453697143,-0.598642906453469,0,-2.50971374913253,0,0,0,0,0,0,0,0.551187630357625,0,0,0,0,0,0,0,4.34695172595171,0,0,0,0,0,0,0,0,0,0,0,2.31273956266665,0,-2.51146957775697,0,0,0,0,0,-4.25782796363809,0,4.34999291033863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239763",-5.41691158466536,-5.70066982053073,0,0,0,0,0,-0.785299296492047,0,0,0,0,-2.61642117589589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53177441065079,0,0,0,0,0,-5.348443702238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.59996354284653,0,0.569598279755892,0,0,0,-4.50326895403696,0,0,0,0,0,0,0
"ERR2239767",-5.40352315045528,0,0,0,0,-5.27601444913235,-2.59995923560077,0.276062070882754,0,0,0,0,0,0,0,0,0,-4.50326149366847,0,0,0,-0.0384551149197301,0,0,0,0,0,-2.652014434815,0,0,0,0,0,0,0,0,0,0,0,-2.69642289218485,0,4.59342374350564,0,0,-3.36177295253565,0,0,4.67034144795598,0,0,-3.21504003694069,0,0,-5.82276155730258,0,0,5.5686126923494,0,0,0,0,0,0,0
"ERR2239770",-6.07759844997574,0,0,0,0,-2.57821013919955,0,0.339888810844498,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46559095368285,0,0,0,0,0,0,0,0,-2.41632387647355,0,0,0,0,-2.88690082758017,0,0,0,-6.29637111617287,4.18519572159397,0,0,0,0,0,0,0.508461093742685,0,0,-2.55277723263126,4.35112247412706,5.0002589097815,0,0,0,4.42153986732243,0,0,0,0,0,0,0
"ERR2239771",-5.3540332253957,-4.95239757068981,0,0,0,0,-5.95224556769663,0.341170553477311,0,0,-4.97850915227561,0,0,0,0,0,0,0.343715485181444,0,-2.7034535678489,0,0,0,0,0,0,0,0,0,0,-2.85863884628066,0,0,0,0,0,0,0,4.68251893541765,-2.91328885675421,-4.95130772224818,0,0,0,0,0,0,5.04596431702255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239780",-6.1892927701995,-4.06082831255668,0,0,0,0,0,-1.52053442179498,0,0,0,0,0,0,0,0,0,0,0,0,-3.01603552073358,0,-2.06571419271275,0,0,0,0,-3.17021755443571,0,0,0,0,5.22392675934302,0,0,0,0,-2.75457952111722,0,-3.02043033792263,0,-5.49097787532941,0,0,0,4.77107168406377,-3.57792193569462,5.23153880600442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239781",-5.60034348651466,0,0,0,0,0,-3.17481591243582,-1.2279496401587,0,-2.95855331901105,0,0,-2.32735246972769,0,0,0,0,-5.49894246501699,0,0,0,0,0,0,0,-5.12436466542867,0,0,0,4.03109272468926,-4.64525597594932,0,0,0,0,-2.50395390401461,0,-3.50955067949567,0,0,0.613449708387115,0,0,0,0,-6.07872008862438,0,0,0,0,0,0,4.33697538156375,0,0,0,0,0,0,0,0,0,0,0
"ERR2239784",-2.94840162026335,-5.66106774034329,0,0,0,0,0,-5.10678140741452,0,0,0,0,-3.05183844478704,0,0,0,0,0,0,-2.52171453947571,-2.32297446397389,0,0,0,0,0,0,0,0,-5.28593924286314,0,0,-4.02350979628786,0,-2.11814896806116,3.65683008473663,0,0,-4.36773770455709,-3.37401564827943,0,0,3.66874163068152,0,0,0,0,5.84396652835241,0,0,0,0,-4.44871557822477,0,0,0,0,0,0,0,0,0,0,0
"ERR2239787",-6.0807773742655,-4.45646170800759,0,0,0,0,0,0.927512574020947,0,0,0,0,-2.15475691229253,0,0,0,0,0,0,0,-5.52303687690998,0,0,0,0,0,0,0,0,-3.73214845005089,0,0,-1.58420429953364,0,-2.85864798896515,0,0,0,0,-3.35838489716413,0,0,4.95132355784223,0,0,0,0,5.81689327326025,0,0,-1.8048679420039,0,0,0,0,0,3.12612297650303,0,0,0,0,0,0,0
"ERR2239790",-5.51703880472546,-4.56167809238157,0,0,0.125371645082677,0,0,-0.394249574950607,0,0,0,0,0,0,-0.0697234493268999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.37818933811876,0,0,0,-2.96315004636604,0,0,0,0,0,0,0,5.13232643075606,0,0,0,0,-0.42381373655163,0,0,0,0,0,0,0,0,0,0,0
"ERR2239796",-6.10197473368882,-4.38181774688247,0,0,0,0,0,0.479668862391636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.82091495099277,0,0,0,0,0,0,0,-3.3191000184782,-2.81274883935936,-4.88596801895015,0,0,0,0,0,-5.74884986740704,0,-2.61514704987813,0,0,0,0,0,0,4.96463773052188,4.87182389870079,4.52956755965277,0,0,0,0,0,0,0,0,0,0
"ERR2239799",-5.38462452712342,0,0,0,0,0,0,-1.10922865166275,0,0,0,0,-2.45890667799186,0,0,0,0,0,0,0,-5.9522809028969,0,0,0,0,0,0,0,0,4.25895129735231,0,0,1.87034145013394,0,0,-2.50579158986555,0,0,0,0,0,0,0,0,-2.72615230938496,0,0,0,0,0,-2.7896422186094,0,4.34015834682593,4.72183430902599,0,0,-4.83180205757065,0,0,0,0,0,0,0
"ERR2239801",-2.57222658691418,-6.2378791421761,0,0,0,0,0,-4.45522713711485,0,0,0,0,0,0,0,0,0,0,-2.46878223758477,6.21740097855342,0,0,0,0,0,0,0,0,0,0,0,-4.2760562683204,0,-5.15697123357613,0,0,0,0,0,-2.53787423988623,0,0,0,0,-2.59868336934136,0,0,4.3957271267032,0,1.043885373438,0,0,0,4.50105162848351,0,0,0,0,0,0,0,0,0,0
"ERR2239803",-6.37793097148942,-3.9977489237239,0,0,0,0,0,-0.16920278229045,0,0,0,0,0,0,0,0,0,0,0,-5.10001749822181,0,0,0,0,0,0,0,0,0,0,-2.54940789493999,0,0,0,-3.01260521977906,0,0,0,0.830630263141537,-3.40381883394334,4.41570400325327,0,-5.21798530380454,0,0,0,0,5.89558716014972,0,0,0,3.95868521841883,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2239804",-6.23770831723216,0,0,0,0,-2.6027996662613,0,1.25749547378961,0,0,0,0,-2.81565480096101,0,0,0,0,0,0,-5.80639859566678,0,-4.50818126388789,0,0,0,0,0,0,0,-4.87685717183971,0,0,0,0,0,-2.59957031942966,0,0,0.905466287922527,-2.86907341401012,0,0,0,0,0,0,0,4.96938092371062,0,0,-2.64135081326865,0,-4.50258787110023,0,0,0,4.57495380919468,0,0,0,0,0,0,0
"ERR2239809",-5.31317218877043,0,0,0,0,0,-2.68493374245379,-0.461252736181922,0,0,0,0,0,0,0,0,0,-4.65044165688601,0,0,-3.34421220396162,0,0,5.57399632956438,0,0,0,0,0,0,0,0,5.79234544855341,0,0,-2.9949875216931,0,0,0,-5.79775783623941,0,0,0,0,-2.39488427333193,0,0,1.05289931164941,0,0,0,0,5.18747055560724,4.14806123965857,0,0,0,0,0,0,0,0,0,0
"ERR2242031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.70819165214869,0,0,0,0,0,0,0,0,0,0,0,6.42277634572431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05985173244719,0,0
"ERR2242043",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.10858726747505,0,0,5.22297008671397,0,0,0,0,0,0,0,0,3.6521802794596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91718998728713,0,0,0,0,0,0,0,0,-1.91264643720695,0,0,0,0
"ERR2242044",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.50850074669686,0,0,0,0,0,0,0,0,0,0,0,6.07690155167231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242050",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.17969239757264,0,0,0,-4.31910058546786,0,0,0,0,0,0,0,6.77645257908302,0,0,0,0,0,0,0,0,0,0,0.0488981288997164,0,0,0,0,0,0,4.48848459588911,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.70738450637957,0,0,0,-2.32627261362659,0,-1.96677961473973,0,0,0,0,0,6.42137832824308,0,0,0,3.40656222001995,0,0,0,0,0,0,4.02922235905729,0,0,0,0,3.29122947852569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242059",2.63484170228737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.83657528452967,0,0,0,0,0,-1.68456929939868,0,0,0,0,0,6.6451433198684,0,0,0,2.91775961542922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242060",0,0,-2.3867079025345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.69694353255362,0,0,0,0,0,0,0,0,0,0,0,6.40329403109603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1338993500159,0,0,0,0,0,0,0,0
"ERR2242061",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.69431817565518,0,0,0,0,0,0.24581484244058,0,0,0,0,0,6.39874677955994,0,0,0,-0.425763796361623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3908857073128,0,0
"ERR2242066",0,0,0.119577057205313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.7343595414671,0,0,0,0,0,0,0,0,0,0,0,6.46810045955063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34454315867803,0,0,0,0,0,0,-0.207113538499172,0,0,0,0,0,0,0,0
"ERR2242071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.57815091417194,0,0,0,-4.49249616401807,0,-2.30029883112965,0,0,0,0,0,6.19753918049482,0,0,0,3.98423444810785,0,0,0,0,0,0,-1.23332299542725,0,0,0,0,0,0,5.2382074414075,0,0,0,0,0,0,0,0,0,0,0.97034432328346,0,0
"ERR2242074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.55376859645626,0,0,0,0,0,0,0,0,0,0,0,6.15530776740499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.75859153515314,0,0,0,0,0,-1.81421883345435,0,0,0,0,0,6.51007150378354,0,0,0,3.14231919559128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5167536504497,0,0,0,0,-3.68743503630426,0,0,0,-1.58520573613369,0,-1.64201979523741,0,0,0,0,0,6.38682483248856,0,0,0,2.84406171238503,0,0,0,0,0,0,2.74565687543317,0,0,0,0,0,0,3.74248306765254,0,0,0,0,0,0,0,0,0,0,-1.68243823578283,0,0
"ERR2242091",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.50626802416593,0,0,0,0,0,0,0,0,0,0,0,6.07303436280954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135637192840222,0,0
"ERR2242096",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.70067316388092,0,0,0,-2.82142722989029,0,0,0,0,0,0,0,6.40975394204842,0,0,0,0,0,0,0,0,0,0,-4.8868553120283,0,0,0,0,0,0,3.48830474368019,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242103",0,0,0,0,0,7.00366880702929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.54063368579113,0,0,0,0,0,0,0,0,0,0,0,6.13255743478009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.71831821459559,0,0,0,0,0,0,0,0,0,0,0,6.44031606638836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40711813547888,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.74872385762697,0,0,0,0,0,0,0,0,0,0,0,6.49298018495551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78316525721766,0,0
"ERR2242121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.93171145947488,0,0,0,0,0,0,0,0,0,0,0,6.80992400851128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242129",1.74373798721536,0,0,0,0,6.14931483306467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43608294715932,0,0,0,0,0,0,0,0,0,0,0,4.21941943593207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242131",1.47680965793911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.22687352090734,0,0,0,-2.0490494483465,0,-0.89719063728854,0,0,0,0,0,3.8570580802413,0,0,0,1.55397976785885,0,0,0,0,0,0,-3.54905775175711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78899039855341,0,0
"ERR2242136",1.05518053079211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.67028170404706,0,0,0,0,0,0,0,0,0,0,0,2.89301277436223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.7686599595354,0,0,0,0,0,0,0,0,0,0,0,6.52751052636577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242142",0,0,-1.9123765526382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47302212948237,0,0,0,0,0,0,0,0,0,0,0,4.28339997650565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04491128977237,0,0,0,0,0,0,0,0
"ERR2242155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.54940569302194,0,0,0,0,0,-3.29556632783433,0,0,0,0,0,6.14775099698822,0,0,0,5.70808831952224,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12753144940924,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.99451100828098,0,-3.66392356608752,0,0,0,0,0,0,0,0,0,0,5.18664521016697,6.34610177151253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242469",-2.47377929493982,-5.59292816870214,0,0,0,0,-2.65480122655927,4.28471142554769,0,0,0,0,0,0,0,0,0,-4.59825060839684,-2.3220459819051,0,-3.42988802524255,0,0,0,0,0,-2.36127359311374,0,0,0,0,-4.02190161817079,5.94074032399219,-2.35442865391879,0,0,-4.08984583384372,0,0,-2.7704930077481,0,0,0,0,-2.93098074451068,0,0,4.79863465143403,0,4.07799005138334,0,0,0,-5.07660756549855,0,0,0,0,0,0,0,0,0,0
"ERR2242471",-2.85183973659813,-4.65552762706957,0,0,0,0,0,-4.9395313188318,0,0,0,0,-5.78046260028121,4.67170992597589,0,0,0,0,0,0,-3.16667267674561,0,0,5.59010896639685,0,0,4.66800008915642,0,0,2.13805588772278,0,0,5.48483796706354,0,0,0,0,-2.23548425898065,0,0,0,0,0,0,0,3.87197231607496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242476",-5.4703350084706,0,0,0,0,0,0,-1.54107360870794,0,0,0,0,-2.67395176219489,0,0,0,0,0,0,0,-3.29103367254009,0,0,0,0,0,0,0,0,4.63142030910988,-3.05978104272272,0,5.70023753025944,0,0,-2.65246444243264,0,0,0,-2.75323464587426,5.29969622603183,0,0,0,-2.53006351376478,0,0,4.76874229181312,0,0,0,0,-4.59420317956319,-4.38219855221684,0,0,0,0,0,0,0,0,0,0
"ERR2242477",-1.99358832577237,0,0,0,0,0,0,-3.45299626961391,-1.72829011685375,0,0,0,0,0,0,0,0,0,0,-2.30612675330906,-3.47970074417304,0,0,0,0,0,0,0,0,0,0,0,6.02701848404294,0,-4.81155159683439,0,0,0,-3.99432870542516,0,0,0,0.353246507690385,0,3.31075898732016,0,0,0,0,0,-3.35313805005846,0,0,0,0,0,5.80780546749369,-2.99348629260984,0,0,0,0,0,0
"ERR2242478",-4.80963098143785,0,0,0,0,0,0,-0.354102304481166,0,-2.6662172250456,0,-5.43363236731242,0,0,0,5.46112316091309,0,0,0,0,-3.25317206239793,0,0,0,0,-4.61802369779428,0,0,0.11024409896393,0,0,0,5.63465929783685,0,0,0,0,0,0,-2.44858664021466,0,0,0,0,0,0,0,4.24107646758616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242479",-2.95011789593321,0,0,0,0,-2.47109651522015,-3.26531606573281,5.10975408407451,0,0,0,0,0,0,0,0,0,-5.65569332862014,0,0,-3.5565065523239,4.2800647147677,0,0,0,0,-2.19265444685152,0,0,0,-2.31775228324099,0,6.16005004607662,0,0,0,-3.79778890538867,0,0,-2.5002191591099,-4.01446471393216,0,0,0,0,0,0,-4.33050661363548,0,0,-2.65752143123897,3.81627552914545,0,0,0,0,-4.60296214110905,0,0,0,0,0,0,0
"ERR2242480",-5.67699171191967,0,0,0,0,0,-2.90063243218154,0.345888111464652,0,-2.9242072691208,0,-2.63099739709511,-2.58447315457761,0,0,0,0,-5.02404274662051,0,0,0,0,0,0,0,5.06487556197947,0,0,-4.55702116635021,-4.47643881452623,-2.95418831319808,0,0,0,0,-2.60562471872642,0,0,0,0,-5.11680425358528,0,0,0,-2.87703889238282,0,0,0,0,0,0,0,4.51307439829153,-4.98317753695874,0,0,0,0,0,0,0,0,0,0
"ERR2242484",-2.9315575664503,-4.91198814179116,0,0,0,0,0,5.07760665040489,0,0,0,0,0,0,0,0,0,0,0,0,-2.78996822854741,0,0,0,0,0,-2.56163245077933,0,0,0,0,0,4.83236672334705,0,0,-3.05189539857213,-4.43687755506697,0,0,-6.05582623538492,0,0,0,0,0,0,0,-0.588657537881866,0,0,-2.58666501162984,0,5.28603788971259,0,0,0,4.48023522230362,0,0,0,0,0,0,0
"ERR2242488",-2.7628512188341,0,0,0,0,0,-2.65434530629974,-4.78539868477425,0,0,-0.849941181819478,0,-3.16930551766311,0,0,0,0,-4.59746093134312,0,0,0,0,0,0,0,0,0,0,0,5.48939818130089,0,0,0,0,0,-2.64374899365173,0,0,0,-2.56420286168634,0,0,0,0,0,0,0,4.44132963735426,0,0,0,0,-4.57910757946388,0,-1.14989408522524,0,0,0,0,0,0,0,0,0
"ERR2242496",-2.79280942914904,-0.348099487755221,0,0,0,0,0,-4.83728782714357,0,0,0,0,0,0,0,0,0,0,0,0,-3.22436774680641,0,0,0,0,0,0,0,0,0,0,0,-5.58476875975508,0,0,4.72492976842852,0,0,0,0,0,0,0,0,-2.07668084460994,0,0,0,0,0,0,0,3.90302020083498,-3.59691673396947,0,0,0,0,0,0,0,0,0,0
"ERR2242500",-5.54768002149465,-5.48274986373297,0,0,0,-2.50722121035158,0,-0.017462840693539,0,0,0,0,0,-2.65565517687096,0,0,0,0,0,0,0,-4.34263452214327,0,0,0,0,0,0,0,0,0,0,0,0,-3.40295813759396,0,0,0,0,0,0,0,-5.8940963903427,0,-2.54693977128773,0,0,0,-2.48919970304774,0,0,0,0,4.4114290876882,4.85738541995493,0,0,0,0,0,0,0,-4.59972969372382,4.31142035586405
"ERR2242501",-5.6045377574313,-5.30724484899214,0,0,0,-2.47794423648327,0,0.0485391957407292,0,0,0,0,0,0,0,0,0,0,0,-3.00738725036368,-2.5199433717562,4.29192531591149,0,0,0,0,0,0,0,0,-2.72414029897004,0,-4.36466995207816,0,0,0,0,0,5.20894751566476,0,-4.71834940476198,0,0,0,-2.62213969710796,0,0,0,0,0,0,0,0,4.54167917993425,0,0,0,0,0,0,0,0,0,0
